pair_id,set,severity,architecture,gt_found,gt_x,gt_y,gt_scale,gt_rot,x,y,scale,theta,score,net_score,zncc,peak_ratio,pose_peak,psr,apce,n_hyp,n_hyp_offered,winner_margin,rescued,secs
test_A_00000070,A,3,finfet_14nm,1,911.212306614395,131.52968134200972,9.249179248122356,-2.1401118412660844,911.077171728015,131.50517639517784,9.227158814474013,-2.190548050485517,0.9169575572013855,0.9272031188011169,0.9169575572013855,0.06807671108693449,0.9169588685035706,657.6053385629101,17299.961800332636,2,2,0.8178929761052132,0,0.6186977689994819
test_A_00000075,A,4,finfet_22nm,1,860.9078863795041,818.440229828103,10.24658697003468,3.4819907588537085,860.9419789910316,818.4550232365727,10.214352555117102,3.45532554535027,0.41609567403793335,0.41609567403793335,0.9408568143844604,0.6733669468252569,0.9579074382781982,97.84454451992805,6324.852368129351,1,1,inf,0,0.39299436999863246
test_A_00000040,A,1,dram_wide,1,818.3302220126327,514.6235956191861,10.498161100406463,2.618713993363292,818.2710167914629,514.6238222122192,10.49775185095013,2.4474090988161867,0.9029750823974609,0.9029750823974609,0.9309539794921875,0.15099101562252465,0.9309545755386353,462.29258460971226,22201.995014773132,1,1,inf,0,0.39286655399882875
test_A_00000045,A,2,finfet_7nm,1,600.0022067570972,474.8285662896759,11.120738943884303,1.5748584775242254,599.9842053353786,474.7691437602043,11.10992433656844,1.4583707515182405,0.7682575583457947,0.8498446345329285,0.7682575583457947,0.2794142029609005,0.858096182346344,382.6871027725861,18303.271245951175,2,2,0.7682575583457947,0,0.6935992290000286
test_A_00000050,A,3,dram_legacy,1,96.37455392996918,888.3259920373237,9.176720887471356,2.583661161197231,96.00392347760499,888.2921887338161,9.125729696795775,2.6143605276915376,0.8209050297737122,0.8809872269630432,0.8209050297737122,0.1276785606155889,0.8209049701690674,491.2765072218203,13341.73298555347,3,3,0.8209050297737122,0,0.9108815799991135
test_A_00000055,A,4,finfet_45nm,1,302.91164133195605,613.5521744721157,8.279711709793311,-1.2162075008288469,303.3745657801628,613.5720366686583,8.253526136557245,-1.0491747191671572,0.8040217757225037,0.888197124004364,0.8040217757225037,0.2770504429930594,0.8040205240249634,382.8860990398377,9989.744532674024,3,3,0.8040217757225037,0,0.9821769200007111
test_A_00000080,A,1,dram_dense,1,61.647332962504265,543.9219263815562,10.112682066331008,1.8448578241976268,61.67726266384125,543.9509741105139,10.104506189583848,1.7139406760137956,0.7446213960647583,0.7446213960647583,0.9528393745422363,0.13197687900924973,0.9528385400772095,481.7109256712371,14740.438174635952,3,3,0.9528393745422363,0,0.9751992830006202
test_A_00000085,A,2,finfet_10nm,1,832.0918807528875,717.6564098006535,10.38279038783621,-4.964319535760257,832.0294538736343,717.6990797519684,10.362371498564352,-5.0,0.9042614698410034,0.9124863147735596,0.9042614698410034,0.04516137750522896,0.9042613506317139,730.2232973706762,24740.721868038436,2,2,0.5752564072608948,0,0.6890038450001157
test_A_00000090,A,3,dram_dense,1,771.1856973736063,315.7892451815426,11.180488170953934,-1.2152998961795358,54.50170686841011,727.8491583913565,9.954035783393458,-1.2653870808496668,0.17773526906967163,0.17773526906967163,0.8155820369720459,0.9556589365918341,0.8717780709266663,50.4272368649443,1865.1570326827532,3,3,0.04706078767776489,0,0.8441463080016547
test_A_00000095,A,4,dram_legacy,1,919.426566872312,151.42017097817222,9.44288480171721,3.164784478843613,918.6503177136183,151.4501053839922,9.302857536893068,3.280661987518577,0.8601217269897461,0.9697451591491699,0.8601217269897461,0.049916500067856515,0.8601217269897461,725.8151648781752,14653.67744402764,3,3,0.7593055963516235,0,0.8790872279987525
test_A_00000100,A,1,finfet_28nm,1,605.2979937636377,472.1687806209797,9.751302530954154,-0.7037500380224166,605.9027548879385,472.1352494508028,9.737842333187771,-0.7246606733271642,0.7007243633270264,0.7007243633270264,0.9259926080703735,0.36861409516200977,0.9259934425354004,241.69933098317492,16083.705866377353,3,3,0.038418591022491455,0,0.9525680970000394
test_A_00000105,A,2,finfet_45nm,1,805.1951240714762,187.84283468142064,9.868816944664651,-1.2641498512365548,805.6081685721874,187.93738391250372,9.937340652785972,-1.4830371938544618,0.830752432346344,0.883476734161377,0.830752432346344,0.23054892702067428,0.830752968788147,398.33694945605083,18356.82923890583,3,3,0.22663748264312744,0,0.9013955730006273
test_A_00000110,A,3,dram_loose,1,208.27811348701056,159.422976342273,11.561312833184388,-4.801739911590063,207.96817250177264,159.33094799518585,11.543941765516434,-4.542371200179131,0.8717977404594421,0.8717977404594421,0.9346750974655151,0.10361029167996175,0.9346751570701599,718.5002865662709,24253.77088912702,3,3,0.028904616832733154,0,0.9258626490009192
test_A_00000115,A,4,dram_legacy,1,756.2853053548943,273.27145345398014,10.549877280056506,4.694612412444515,756.5645256564021,273.2784002870321,10.578960074082795,4.832559812834076,0.8226438164710999,0.9011136293411255,0.8226438164710999,0.1033915842901175,0.8226425647735596,676.8611202833075,25522.293376527912,2,2,0.6368159353733063,0,0.6751552839996293
test_A_00000120,A,1,finfet_10nm,1,392.0055693448944,254.01695082929817,8.448895574268098,-0.2691603506802256,393.1489998996258,254.0265061724931,8.467038585895391,-0.22286348417430765,0.8403162956237793,0.9239387512207031,0.8403162956237793,0.10378292826582854,0.8403134346008301,334.5407049238111,15142.693072455697,3,3,0.8403162956237793,0,0.9214346730004763
test_A_00000125,A,2,finfet_10nm,1,152.461283221227,346.7665596237882,9.430167178324115,-1.2310941893737448,152.45563332736492,346.5708016604185,9.402128319099976,-1.3087273048442831,0.8643562197685242,0.9288234710693359,0.8643562197685242,0.08218396379096496,0.8643536567687988,640.2424231891489,19954.510770139095,3,3,0.3550179600715637,0,0.7975533400003769
test_A_00000130,A,3,dram_loose,1,406.3298771489488,605.334569652317,9.053733325244774,4.937069223741739,406.43814393877983,605.3336414694786,9.045890293812464,4.912173769679402,0.8414983749389648,0.9605514407157898,0.8414983749389648,0.17689759266598695,0.8414979577064514,561.8940488877189,16183.930839923842,3,3,0.8414983749389648,0,1.0174675110010867
test_A_00000135,A,4,dram_dense,1,141.4024758198746,641.4009451478179,9.755930450621504,-4.534036654520746,140.79564900696278,641.3661248981953,9.745095748579734,-4.498586686592242,0.804421067237854,0.9311937689781189,0.804421067237854,0.15192749217987844,0.8044203519821167,505.82609206897325,17205.67218472053,3,3,0.44998833537101746,0,1.0290913000008004
test_A_00000140,A,1,dram_dense,1,627.4957125257995,407.61487962534505,10.959711063254698,-1.194373344898978,627.5874306038022,407.56158008798957,11.083680305840543,-1.2811738218453768,0.8840678334236145,0.9211577773094177,0.8840678334236145,0.3907322434949697,0.8840678930282593,393.6994443384875,21008.806900864474,3,3,0.035906195640563965,0,1.031792947998838
test_A_00000145,A,2,finfet_28nm,1,284.0048101458402,778.9624261821764,9.30403034351363,-2.129545970766168,284.23956951498985,778.9631669744849,9.246270451851267,-2.1610449818375255,0.829817533493042,0.829817533493042,0.8920038938522339,0.25469886642951733,0.8952634930610657,263.4316147234323,10347.424234341177,3,3,0.8865038636140525,0,0.8998035719996551
test_A_00000150,A,3,finfet_7nm,1,318.5176326352174,478.089116011426,10.959888378236071,1.1476359911753349,318.39391035586596,478.12915125489235,10.93708903022978,1.0918449433296884,0.9058108329772949,0.9058108329772949,0.9225906729698181,0.050181659400312585,0.9225918054580688,774.4589497470794,21165.100578406626,2,2,0.9225906729698181,0,0.6969167990009737
test_A_00000155,A,4,dram_1x,1,526.6657427229995,423.6403783363036,9.867241970340183,3.9419504449783833,526.1647906601429,423.6306406259537,9.843880670730114,4.260892585341297,0.8549613356590271,0.8579801321029663,0.8549613356590271,0.15744214220997188,0.8549600839614868,549.4564926428144,17088.925945272327,3,3,0.8549613356590271,0,1.0324475219986198
test_A_00000160,A,1,finfet_14nm,1,65.48841973516215,628.1756214010052,10.335512340794336,0.5837553866592851,65.32283844053745,628.1559081375599,10.261172447687025,0.5130520968292536,0.9173769950866699,0.9383689165115356,0.9173769950866699,0.04306754899157212,0.9202688336372375,942.9768927038408,29907.32110843946,3,3,0.7112308144569397,0,0.9824932500014256
test_A_00000165,A,2,finfet_22nm,1,898.5487997718208,200.51807293616173,8.626496698894453,0.3023622602890485,898.2139710485935,200.51462157815695,8.648186825959197,0.30417239548874175,0.9240059852600098,0.9240059852600098,0.9283688068389893,0.04826892283622349,0.9283685684204102,701.2017036279499,15722.069288737048,2,2,0.36789774894714355,0,0.738915331001408
test_A_00000170,A,3,dram_wide,1,195.8869499260324,496.7979445771954,8.197046404117089,4.483446493579455,196.13259798288345,496.85690526664257,8.206414561313045,4.512491386673396,0.7392012476921082,0.7392012476921082,0.9397466778755188,0.06027024718065749,0.9397459030151367,571.3859626634468,13179.102590042008,2,2,0.9397466778755188,0,0.7276973110001563
test_A_00000175,A,4,finfet_22nm,1,819.5749050150051,811.1866910239078,11.58475416400848,4.338100536426516,738.4468369744718,367.759211987257,9.670668573654613,4.272403410181092,0.10018051415681839,0.10018051415681839,0.9053171873092651,1.0,0.9134307503700256,34.37676322356055,774.1024950586416,3,3,0.05995279550552368,0,0.8692670730015379
test_A_00000180,A,1,dram_wide,1,108.88080401673515,432.2114240432006,10.6581021063332,1.0491550498318558,108.16694742441177,432.18399508297443,10.6851932117874,0.9519093633336138,0.7740020155906677,0.7740020155906677,0.9094540476799011,0.18428177629695788,0.9094541072845459,358.8979850723799,13319.114147581337,2,2,0.003942370414733887,0,0.6763168369998311
test_A_00000185,A,2,finfet_14nm,1,740.4465134586867,551.2953122596897,8.012728409238647,-4.269078341819426,739.7932312190533,551.2413108199835,8.033287229012386,-4.112175055662826,0.8709240555763245,0.9493730664253235,0.8709240555763245,0.11128588112748768,0.8709244728088379,361.7538365139027,13443.101208020484,3,3,0.8709240555763245,0,0.9667518520000158
test_A_00000190,A,3,finfet_22nm,1,945.5934751684148,943.0600019650894,10.784570555422349,2.6088915348612964,945.0484980978072,943.1510417461395,10.905088212923634,2.588075092491518,0.22534582018852234,0.22534582018852234,0.7246745824813843,0.6316167573757653,0.7246734499931335,101.54716537397746,6317.819588403418,3,3,0.23463833332061768,0,0.9879479510000237
test_A_00000195,A,4,finfet_28nm,1,685.6042711527728,723.4816176923559,8.9091467432943,-4.3011723035285465,685.5870610028505,723.4731336645782,8.926355864439078,-4.396747752497687,0.8109307885169983,0.9714213609695435,0.8109307885169983,0.07565673498654354,0.8109301924705505,697.3402165498723,16014.143562539326,3,3,0.8109307885169983,0,0.9431725009999354
test_A_00000200,A,1,dram_wide,1,600.7858414941163,717.3176226393255,10.078867790927116,3.09263354350162,600.7909643948078,717.3524988442659,10.081069251414636,2.997064083508258,0.5033954381942749,0.5033954381942749,0.8922579884529114,0.6698629364919424,0.9202864766120911,143.01661265815238,10132.589988513902,2,2,0.17859357595443726,0,0.6095795559995167
test_A_00000205,A,2,dram_wide,1,734.3142739334253,390.58110577369337,10.129011104242776,-3.19494695602606,734.2245357781649,390.5118969976902,10.072612490538143,-3.278324118993635,0.7640595436096191,0.7640595436096191,0.7916225790977478,0.21976123023136657,0.8174073100090027,315.3136323725019,18035.408657511787,3,3,0.023365497589111328,0,0.8881668590001937
test_A_00000210,A,3,dram_dense,1,285.8762141478774,562.36252542148,11.733163406936656,-1.8718763816369963,286.34757383167744,562.3178443312645,11.765339514879786,-1.3170232199927094,0.7944911122322083,0.9400328993797302,0.7944911122322083,0.30145322451427875,0.794489860534668,351.134581829341,27795.78226018143,3,3,0.45286187529563904,0,0.8619812649994856
test_A_00000215,A,4,dram_compact,1,717.7977509601183,434.61876417283554,9.97665306094374,2.5813058326563336,717.8140536248684,434.63648976385593,9.97176050013148,2.6951460666610583,0.8747608661651611,0.9137715101242065,0.8747608661651611,0.06822595541631861,0.8747624754905701,728.6756951225753,13594.233203018985,3,3,0.8747608661651611,0,0.884122154000579
test_A_00000220,A,1,finfet_45nm,1,798.4844943044416,482.4788289052613,9.36626383803416,1.839677247304282,798.7109971642494,482.4474519789219,9.402784894153863,1.756550486329155,0.5764099359512329,0.5764099359512329,0.8711543083190918,0.6019307683923796,0.901342511177063,139.36668594501623,9254.026205691931,2,2,0.014256834983825684,0,0.6693204570001399
test_A_00000225,A,2,finfet_28nm,1,734.7589404621993,654.3986545642036,11.004149394880738,-3.67805779945943,734.2237415760756,654.3265797793865,10.974580228696219,-3.618429402513109,0.6997280120849609,0.8793138861656189,0.6997280120849609,0.16244108855491624,0.723476767539978,417.165448212965,23911.686178535452,3,3,0.18909680843353271,0,0.9070400839991635
test_A_00000230,A,3,dram_legacy,1,313.30560148754563,397.6703267009667,11.531053080542168,0.5720847625598076,312.7621894776821,397.7266266942024,11.522121428438693,0.41321603134359614,0.8091828227043152,0.8920536041259766,0.8091828227043152,0.5358249161308807,0.839598536491394,187.5936193066321,12811.133905184675,3,3,0.6544408053159714,0,0.8947892779997346
test_A_00000235,A,4,finfet_14nm,1,793.1032715756169,504.54309630677744,11.163186257018603,4.005012934663691,357.0909944027662,860.7082218229771,8.362391159074242,3.999269586320743,0.4564021825790405,0.4564021825790405,0.8191385865211487,0.8292329869646153,0.855992317199707,86.84434231197939,4535.704103600098,3,3,0.009700596332550049,0,0.9006768909985112
test_A_00000240,A,1,finfet_45nm,1,637.098518518096,681.7736218271757,10.373032414498576,-0.8459967956220229,638.1944253146648,612.2994661331177,10.3077221627683,-0.9204336330003083,0.5739724040031433,0.5739724040031433,0.8881763815879822,0.979574562297585,0.9058562517166138,125.40022371496548,8744.268549677501,3,3,0.1729610562324524,0,0.8551959479991638
test_A_00000245,A,2,finfet_45nm,1,905.190509958209,938.8739657081804,8.495389024133946,-2.810428587852667,904.8053455203772,938.9224462211132,8.313975229563711,-2.7056216848291412,0.8587092757225037,0.8843835592269897,0.8587092757225037,0.06657617688000413,0.8587104678153992,624.6971394986288,9501.14089511382,3,3,0.8587092757225037,0,0.875041882000005
test_A_00000250,A,3,dram_dense,1,738.1108856908991,636.4285181360821,8.33942140971932,4.899171275796839,737.8735248148441,636.4961869772524,8.322887241149687,4.860873916435826,0.5579931735992432,0.5579931735992432,0.8901126980781555,0.6394404700407154,0.8901128768920898,150.09218082066917,8647.01199383729,2,2,0.8901126980781555,0,0.6338551179997012
test_A_00000255,A,4,dram_compact,1,681.5591560107458,109.92928952781182,11.146020536337604,-2.770738575631687,852.884558826685,118.72376903891563,11.273897520969417,-2.8336323573167337,0.5293179154396057,0.5293179154396057,0.8926965594291687,0.6289707730921332,0.8955464363098145,164.90587417027746,13633.913591223933,1,1,inf,0,0.3912143159996049
test_A_00000260,A,1,dram_dense,1,532.3234835449347,940.5239324453098,10.457810005276588,1.3528636226057191,532.8594692349434,940.4460094347596,10.528440876232054,1.4126322451515108,0.7849926948547363,0.9418411254882812,0.7849926948547363,0.0980828083611451,0.7849928140640259,607.7013923387768,21098.298771577596,3,3,0.7416700720787048,0,0.8327275390001887
test_A_00000265,A,2,finfet_22nm,1,708.8003926129858,913.5288957370136,11.386925722486463,2.5515121326593,708.3373581469059,913.5218038707972,11.301297373296322,2.835435315478647,0.7651073336601257,0.9143210053443909,0.7651073336601257,0.15169577935405903,0.7651075720787048,649.0049801766476,28193.53965619019,3,3,0.05761885643005371,0,0.9650242469997465
test_A_00000270,A,3,dram_compact,1,200.65739461851103,788.4542876629257,10.391255707326918,-4.34599929648024,200.08873480558395,788.4480756185949,10.33548608041307,-4.2917356536534585,0.8298937082290649,0.9168765544891357,0.8298937082290649,0.1509939843860311,0.8460598587989807,380.17602495346745,19825.706328391352,3,3,0.022807776927947998,0,0.9085601210008463
test_A_00000275,A,4,dram_wide,1,750.1740918078065,594.0568919231756,8.573579929832722,2.6268932456027123,749.4234900176525,594.0739176571369,8.598962097030713,2.7560990658495266,0.8808959126472473,0.902233898639679,0.8808959126472473,0.0810210535488172,0.8808948993682861,583.2732039600387,14769.253128533068,2,2,0.8808959126472473,0,0.6722592329988402
test_A_00000280,A,1,dram_legacy,1,448.5891793443311,849.0634908110331,9.170662079339838,1.264028788673656,447.90036529302597,849.0282208751887,9.11943952013545,1.3912295883357169,0.8135719895362854,0.9181166887283325,0.8135719895362854,0.0880047865275826,0.8135727047920227,569.4536111356924,13664.664315646734,3,3,0.8135719895362854,0,0.9511467060001451
test_A_00000285,A,2,dram_legacy,1,504.99235185375454,849.3706715953031,10.86834919003567,-0.124938351987093,505.2734192162752,849.3595675826073,10.836838289099736,-0.08406086250806163,0.8868805170059204,0.917586624622345,0.8868805170059204,0.038257259111650496,0.8868811130523682,968.0287461462748,24929.748484659554,3,3,0.8868805170059204,0,0.9517008130005706
test_A_00000290,A,3,dram_compact,1,581.9316503208713,579.132209015645,9.3261552027037,-3.187645282131669,582.022581866011,579.0644371435046,9.307096429698053,-3.362336105672639,0.8038116693496704,0.9529551863670349,0.8038116693496704,0.09329506906301532,0.8038098216056824,509.2578066642931,15905.106116052613,3,3,0.8038116693496704,0,1.0121582909996505
test_A_00000295,A,4,finfet_7nm,1,512.7968167155674,157.24216216468375,9.044047908240849,0.0522003595689124,512.0918374732137,157.2545210123062,9.062896731659787,0.0888486129907747,0.827316164970398,0.827316164970398,0.8658531904220581,0.4710320458222737,0.8693341612815857,156.20069441213906,10521.65787965154,3,3,0.16561830043792725,0,1.0518001830005232
test_A_00000300,A,1,dram_wide,1,593.404582710515,101.66477578141814,10.478200941757327,-0.3613187222149783,593.4712212719023,101.65220429003239,10.540525783986782,-0.2732689133294077,0.8809985518455505,0.9188764691352844,0.8809985518455505,0.034848885155728176,0.8809975981712341,837.0799407285917,22986.0731308509,3,3,0.4054625630378723,0,1.020027894001032
test_A_00000305,A,2,dram_dense,1,929.3469193670312,190.03701287702611,9.623656917105343,-3.4997927792822248,929.6341804563999,189.9960639923811,9.66922560800936,-3.7063405604902835,0.8612903952598572,0.9727659225463867,0.8612903952598572,0.04079819070772211,0.8612897396087646,817.0543641621932,17415.495501543915,3,3,0.5399015843868256,0,0.9482184799999231
test_A_00000310,A,3,finfet_28nm,1,879.9448849031403,841.1941773236344,10.836195147980307,-3.84662717864634,879.9847162365913,841.0434888899326,10.669040823238985,-3.937620787507361,0.8369814157485962,0.8726188540458679,0.8369814157485962,0.6069996034867212,0.8596090078353882,250.40444591718386,18507.0618720643,3,3,0.6046821773052216,0,1.0091681649992097
test_A_00000315,A,4,finfet_45nm,1,412.0400285786076,166.3416948678016,11.572241029351256,-1.911541998044166,411.22713562846184,166.36965662240982,11.638555980796433,-1.914794641143996,0.6976664066314697,0.9125183820724487,0.6976664066314697,0.11270530365488972,0.6976660490036011,547.6380142607914,31885.044128041016,3,3,0.6976664066314697,0,1.066534875000798
test_A_00000320,A,1,dram_loose,1,927.3893446992312,241.1767625358285,9.586364911194822,0.9037566879278556,927.4275104105473,241.19446581602097,9.660149349794311,0.9614101886771537,0.8442835807800293,0.8925877213478088,0.8442835807800293,0.08242735108199678,0.8574551343917847,770.1702902978756,22795.338372476766,3,3,0.2269270420074463,0,1.0455060080003022
test_A_00000325,A,2,dram_1x,1,116.4257464324162,869.0171274471013,8.362027544147868,-3.2720274121224837,116.76903203129768,869.1257269531488,8.224343823574833,-3.204543371337427,0.9034186601638794,0.92132169008255,0.9034186601638794,0.08726988817453703,0.9034188389778137,661.9530398538516,10428.946370503336,3,3,0.05184453725814819,0,1.0494952120006928
test_A_00000330,A,3,dram_compact,1,634.1548180744192,230.96937861353732,10.192487079598866,-2.441441059843359,635.7381632328033,230.9539499618113,10.212865413018744,-1.7678053940055518,0.8865556716918945,0.9213038682937622,0.8865556716918945,0.10334223247926462,0.8865548968315125,534.7733498471619,21123.39446199773,3,3,0.8865556716918945,0,0.9625051980001444
test_A_00000335,A,4,dram_wide,1,520.0785440006596,252.06494771430752,11.609441006691531,4.193966345325288,520.1604644656181,252.1156316548586,11.616892629412604,4.144174158341044,0.9218757748603821,0.9443672299385071,0.9218757748603821,0.04284600942712609,0.9218761324882507,821.2903606221417,26526.582129682043,2,2,0.9218757748603821,0,0.7304364880001231
test_A_00000340,A,1,finfet_45nm,1,761.1371203089817,868.1726815918687,11.608182070241153,2.726172264078661,760.078715339303,868.1469089239836,11.663634645050818,2.8607948336831823,0.7839870452880859,0.9012169241905212,0.7839870452880859,0.3271933280559654,0.7839886546134949,442.24764797736435,18725.10082917132,3,3,0.45159393548965454,0,1.0512232210003276
test_A_00000345,A,2,finfet_45nm,1,358.8449702415128,838.038653272749,11.821917805018863,-3.5432129687625435,358.60692632198334,837.9891069233418,11.802996178076288,-3.589573257660974,0.869576632976532,0.8942959904670715,0.869576632976532,0.17283308351879195,0.9039523005485535,616.6400326926282,19806.07884114363,2,2,0.7707920297980309,0,0.7215882950004016
test_A_00000350,A,3,finfet_28nm,1,302.27580906671267,791.4602948145621,10.163856966344053,-4.138400235450624,302.477683654055,791.4324207231402,10.205620693224724,-4.0954135218425725,0.8521339297294617,0.9010341167449951,0.8521339297294617,0.13817189619738088,0.8521344065666199,666.1026818337808,20703.234281595298,3,3,0.05721282958984375,0,1.012174948999018
test_A_00000355,A,4,dram_compact,1,804.974937727002,231.87461808067457,8.422513443589164,3.431990551437872,805.3306172192097,231.9142008125782,8.440162654459469,3.383738762488433,0.7414407134056091,0.7414407134056091,0.8699168562889099,0.17676973829177517,0.8699160218238831,404.238670129075,13260.828184775924,2,2,0.5952197015285492,0,0.6704555960004654
test_A_00000360,A,1,finfet_10nm,1,848.7146324994962,113.00805881834616,8.085071487074867,0.8842456136840191,847.6717503964901,112.85316601395607,8.06617466442827,0.6997383138275431,0.9175405502319336,0.9196246266365051,0.9175405502319336,0.1192876981990948,0.9175410866737366,690.5542495294,14166.883033656131,2,2,0.18842536211013794,0,0.6123487269996986
test_A_00000365,A,2,finfet_45nm,1,864.4079151710428,303.0341366751359,10.820860826746078,-1.434175872387887,865.0594592131674,303.00414242222905,10.791097569232859,-1.3027346441664565,0.7996618151664734,0.8530753254890442,0.7996618151664734,0.40986330640740865,0.8077943325042725,136.36003863734803,9366.894614701005,3,3,0.05191361904144287,0,0.9829396899986023
test_A_00000370,A,3,finfet_45nm,1,555.480620226498,120.99598559652144,8.56541521521145,1.1240024879879833,555.6170224547386,121.02480098232627,8.567269666515545,1.0262738971819068,0.86353999376297,0.9326269030570984,0.86353999376297,0.03881936900787205,0.863540768623352,717.4953382375105,13184.864068237379,3,3,0.86353999376297,0,1.0338434029999917
test_A_00000375,A,4,finfet_45nm,1,833.1201966411976,160.62806724672646,9.604752214711109,-4.68723056194283,832.4663389213383,160.54284198582172,9.518787077491378,-4.682100381832574,0.8002921342849731,0.866938054561615,0.8002921342849731,0.1027994046259947,0.8002908825874329,573.8566998413511,14084.67088447805,3,3,0.6580215841531754,0,1.0466370360009023
test_A_00000380,A,1,finfet_28nm,1,454.1828089817068,655.2345602255757,9.837433419369027,2.205451220350847,454.7589031159878,655.2196601182222,9.835475125435885,2.194432960008973,0.8332179188728333,0.8332179188728333,0.8903290629386902,0.2158950658902587,0.893863320350647,372.66599097901667,12546.300728623888,3,3,0.7408474087715149,0,1.0071666759995423
test_A_00000385,A,2,dram_1x,1,845.5429817133522,806.4284009309819,9.47550092919102,-0.3540695673638039,846.610053434968,806.4314629137516,9.432826166232902,-0.29045606783645994,0.86644047498703,0.86644047498703,0.8689238429069519,0.3639976214289876,0.8689237833023071,297.5598571381506,13602.899962827154,3,3,0.49895355105400085,0,0.9657900069996685
test_A_00000390,A,3,dram_dense,1,324.78997091153246,480.2375570125294,10.314901672247402,3.217558555035607,324.65701737999916,480.18021634221077,10.301657137866954,3.2315850200095335,0.363297700881958,0.363297700881958,0.8632112145423889,0.4390861449250253,0.8795316219329834,223.48388062017327,12105.720226719595,2,2,0.8632112145423889,0,0.7304944450006587
test_A_00000395,A,4,dram_compact,1,558.375104095319,230.499809741805,8.993046665336168,-1.6954551846645949,558.8410188257694,230.48296193778515,8.978180564217944,-1.6955112735006868,0.815616250038147,0.815616250038147,0.9039775133132935,0.6854509393244698,0.9066470265388489,145.62842869890892,9598.303507381055,2,2,0.04209190607070923,0,0.6777999640016787
