pair_id,set,severity,architecture,gt_found,gt_x,gt_y,gt_scale,gt_rot,x,y,scale,theta,score,net_score,zncc,peak_ratio,pose_peak,psr,apce,n_hyp,n_hyp_offered,secs
test_A_00000002,A,3,dram_loose,1,860.4907481847265,97.80665154149187,8.024551536067126,1.3227701124613676,860.2109935581684,97.86537007987499,8.0,1.2306964408249912,0.8827244639396667,0.8841256499290466,0.8827244639396667,0.04916180408405029,0.8827267289161682,1148.9895937852211,13145.343043040404,3,3,0.607334209000328
test_A_00000003,A,4,dram_1x,1,357.02879377922767,765.6372523992105,10.794587300009724,-3.3513437290684367,356.48742549680173,765.5911891683936,10.871682771667649,-3.367598352671209,0.7768827080726624,0.8773285150527954,0.7768827080726624,0.029938023256129948,0.7744148969650269,1019.6905024864745,50368.39475303139,3,3,0.6284609809999893
test_A_00000012,A,1,dram_loose,1,469.1280778484901,752.4365817740049,11.53200815787758,4.159249514126607,468.92343205958605,752.4330397248268,11.525868079332854,4.176259474659264,0.5044689774513245,0.5044689774513245,0.7110198140144348,0.06809675657537556,0.7464471459388733,473.43607317466433,24211.421328183103,3,3,0.6458127240002796
test_A_00000013,A,2,dram_1x,1,145.56858378834465,862.0555437082555,10.640822675829536,4.8557286517201685,145.55676278471947,862.029598440975,10.640592511594331,4.892142208044055,0.8306406140327454,0.9225484132766724,0.8306406140327454,0.03317282529086509,0.8306412696838379,1673.809283102914,30411.893986292453,3,3,0.6001773400003003
test_A_00000014,A,3,dram_1x,1,551.3835102500851,88.40184505759987,11.590870097270717,-2.7112620264589404,551.4190156683326,88.4539009295404,11.642823874704073,-2.836530935997532,0.8055128455162048,0.8250221014022827,0.8055128455162048,0.039848954316900664,0.8055142164230347,1113.4398581678433,23253.9387276074,2,2,0.4886470860001282
test_A_00000015,A,4,dram_dense,1,621.1156799624005,744.1230792116862,8.992983175052604,0.4560997041897998,619.941126126796,744.0827177986503,8.963733524501183,0.29402464634934455,0.8327354192733765,0.9445727467536926,0.8327354192733765,0.040310452549617126,0.8327366709709167,1469.2492593282266,21831.21669869337,3,3,0.6468889430007039
test_A_00000016,A,1,finfet_45nm,1,843.0669957042647,413.66610795335873,9.752670617889244,2.635383065749971,843.9852088093758,413.6642787158489,9.824451009929184,2.557950899840498,0.7787454128265381,0.8854536414146423,0.7787454128265381,0.026606865145155173,0.828199565410614,1168.766986691935,16791.18075341554,3,3,0.605056137000247
test_A_00000017,A,2,finfet_7nm,1,318.32717113050023,574.8896715625057,8.996727499088129,3.885125639779467,318.10037548840046,574.8549123257399,9.051760039548865,3.788293671843974,0.8658470511436462,0.9563825130462646,0.8658470511436462,0.08635739159721181,0.8658480048179626,1097.0798838703172,26499.330688804817,3,3,0.7045943060002173
test_A_00000018,A,3,finfet_22nm,1,490.46987082901535,873.481143973652,8.15953936632283,4.09585474458583,490.6500945985317,873.4722860530019,8.17624576757064,4.077556367503435,0.7367647886276245,0.7367647886276245,0.9728387594223022,0.24685264668434936,0.972838819026947,538.8412756665215,16955.18755607067,2,2,0.4874763570005598
test_A_00000019,A,4,finfet_10nm,1,445.6684036250523,652.4400890709267,11.803501922471709,1.9283826108255493,445.6993663609028,652.4378958940506,11.775499657453889,1.8358609361654468,0.6118181943893433,0.835986852645874,0.6118181943893433,0.06235430588301392,0.7208381295204163,1000.0065931399831,51027.02030271519,3,3,0.5638949259991932
test_A_00000020,A,1,finfet_22nm,1,474.98056671918994,224.49968313492823,9.2281302408799,0.322489735119202,475.078049659729,224.47672924399376,9.219973915551462,0.5512882393305855,0.8913331031799316,0.9020459651947021,0.8913331031799316,0.03537069209888845,0.8913339972496033,1926.8147641118037,32125.779502138605,3,3,0.6751782520004781
test_A_00000021,A,2,finfet_14nm,1,648.8808650035559,503.5664964661066,11.151487981040008,-2.256462748738597,649.0041645169258,503.5684414803982,11.178108624632705,-2.2078933704978545,0.7179736495018005,0.7179736495018005,0.8961124420166016,0.018249132681155997,0.9040884971618652,1479.4048465371932,20580.670606892712,2,2,0.5131379989998095
test_A_00000022,A,3,dram_compact,1,916.723505353509,712.8271453972657,11.686960547436104,-3.123013928966334,916.8120459616184,712.7875790894032,11.63582132669521,-2.899896479332828,0.793653130531311,0.9364330768585205,0.793653130531311,0.017331577395463232,0.8062241077423096,2092.439861033857,35514.99694772517,3,3,0.6314889889999904
test_A_00000023,A,4,dram_wide,1,455.8040262468808,440.4088965192267,10.069488891546886,-2.6875813166715465,456.25439684093,440.3512981235981,10.102145866353224,-2.84437543066633,0.8324385285377502,0.9476205110549927,0.8324385285377502,0.010087211065882338,0.8324396014213562,2285.149121641506,29710.746938607233,2,2,0.43413797999983217
test_A_00000024,A,1,finfet_45nm,1,386.13896231114506,478.8901181716259,11.342611375635292,1.363748849241918,385.5913337916136,478.8621809184551,11.370912492217284,1.5099580148322256,0.37760111689567566,0.37760111689567566,0.6779186129570007,0.24626132313238214,0.7121104001998901,374.3797559936208,33905.386189785044,3,3,0.592320220000147
test_A_00000025,A,2,finfet_10nm,1,743.4740905611797,663.7328264229709,11.22409316854937,-0.7693024937758199,743.091410793364,663.8082520365715,11.229718322782844,-0.9339055815073045,0.8748055100440979,0.916917622089386,0.8748055100440979,0.04751578819923521,0.8748040199279785,2244.800511150721,41173.39711318823,3,3,0.6767846009997811
test_A_00000026,A,3,finfet_22nm,1,63.26554000182136,409.6490009920575,10.058180132361365,0.1736430972398981,63.56681364774704,409.68751941621304,10.202731643343636,-0.016833485685537938,0.8655737638473511,0.8655737638473511,0.8988602757453918,0.027212663127556568,0.8988596200942993,1658.8400325172918,13473.465853238933,3,3,0.5305451109998103
test_A_00000027,A,4,finfet_22nm,1,618.9215303664964,686.9478480100653,11.843835896101451,0.6233148599517158,619.0396188944578,686.9446495734155,11.825173557417534,0.3998418344947144,0.883064329624176,0.928229033946991,0.883064329624176,0.03367357229283651,0.8830630779266357,2357.455380426699,58397.81855371738,2,2,0.4544899379998242
test_A_00000032,A,1,dram_compact,1,895.34671546911,613.5362596913219,9.477744755882997,-4.489286255264925,894.9462661147118,613.522303102538,9.422235826054365,-4.538614249237376,0.6515944004058838,0.6515944004058838,0.9549984335899353,0.16716897915649007,0.9549987316131592,689.7002525550689,16441.040280889636,2,2,0.4386747110002034
test_A_00000033,A,2,finfet_7nm,1,185.04068873434775,914.7170358516722,9.582058582689609,-4.200814325540076,185.59838568419218,914.7265800237656,9.497757723997426,-4.443498389499902,0.8026189804077148,0.9440465569496155,0.8026189804077148,0.07313055841936278,0.8026198744773865,861.9739868621842,29749.57621317207,3,3,0.6674931530005779
test_A_00000034,A,3,finfet_7nm,1,124.57693675085346,469.2817428373829,10.064514699210084,2.1125397419436838,124.41761699318886,469.2912295907736,10.108353444491069,1.940594041810046,0.8449682593345642,0.9113103151321411,0.8449682593345642,0.12914936965514986,0.8449685573577881,1120.016414659124,19597.870700461892,2,2,0.42235957699995197
test_A_00000035,A,4,finfet_45nm,1,372.94013575493113,187.31056657966064,8.647673314988971,-2.846525497593957,373.0338192470372,187.1550254970789,8.620921049282117,-2.7814728458287763,0.7268635630607605,0.8889278769493103,0.7268635630607605,0.026021570887507388,0.726864218711853,1111.9748617901573,16407.744834051995,3,3,0.6521639359998517
test_A_00000028,A,1,finfet_28nm,1,714.6807082003461,78.40277981631908,10.682002580642646,-0.6593740227723268,715.497530459892,78.36938206851482,10.539518612822862,-0.6082585773374832,0.774430513381958,0.774430513381958,0.8982056379318237,0.16067561865859736,0.8982057571411133,708.1679148471671,25869.72852238721,3,3,0.5473439420002251
test_A_00000029,A,2,dram_dense,1,218.21222580863844,861.3745428387193,9.53973899009468,1.3088350504461932,219.19126369059086,861.2192696481943,9.522396445285873,1.3663561046651524,0.8224725127220154,0.9179877638816833,0.8224725127220154,0.032016099117482384,0.8224708437919617,1738.7542182661732,14004.652205059207,3,3,0.6292083590005859
test_A_00000030,A,3,finfet_28nm,1,714.6647188024422,721.1709067351237,9.3069130778194,-3.312436077828273,714.266379237175,721.1749160736799,9.303494283099644,-3.497472397167887,0.8400339484214783,0.9144942164421082,0.8400339484214783,0.027280006957069457,0.8400339484214783,1834.6584457053168,26816.67187450177,3,3,0.6250200829999812
test_A_00000031,A,4,finfet_10nm,1,653.2552754196741,262.70768371970496,9.888273145182742,-0.088255504522138,653.2040834575891,262.74435690045357,9.86836335584471,-0.08591269649903274,0.7851521372795105,0.7851521372795105,0.9004207849502563,0.2664489468989082,0.8994284272193909,668.8574703947663,27619.75206058358,2,2,0.4485439319996658
test_A_00000040,A,1,dram_wide,1,818.3302220126327,514.6235956191861,10.498161100406463,2.618713993363292,818.2720538079739,514.6236922219396,10.496960562841087,2.445192057985588,0.9309505224227905,0.9458421468734741,0.9309505224227905,0.05006918380565189,0.9309502840042114,1187.9265896770492,29309.335400175052,2,2,0.5271179469991694
test_A_00000041,A,2,finfet_28nm,1,187.4956348889272,82.41300468420735,9.151915024107868,4.92763146594347,187.90484514832497,82.39089726656675,9.181717892183702,4.908252808328426,0.7570777535438538,0.9112595319747925,0.7570777535438538,0.022463114268087475,0.7902444005012512,1670.9107034824538,15690.482500722268,1,1,0.2604949160004253
test_A_00000042,A,3,finfet_14nm,1,632.1161351512972,540.4620251603701,9.12522406939533,-0.3928038438984593,631.8143872618675,540.4743686653674,9.12362479565107,-0.46254891601603904,0.8934713006019592,0.8934713006019592,0.9016023278236389,0.03195475708709315,0.9016018509864807,1903.026388875189,15943.789640848783,3,3,0.5923224799998934
test_A_00000043,A,4,dram_loose,1,623.8217250735165,879.7434664135494,11.689331396925663,-1.3286562467159555,623.046472530812,879.7607839852571,11.781348442755986,-1.2069674535023696,0.5974405407905579,0.5974405407905579,0.9445271492004395,0.33196588997992593,0.9445269703865051,553.2442069464049,34918.16093029675,2,2,0.4625451720003184
test_A_00000044,A,1,dram_legacy,1,625.8043969768437,236.38101209829767,10.855419988874363,-3.9433669082750935,625.6437459588051,236.43769229203463,10.843809606431007,-3.8194415331485954,0.8839033246040344,0.8866584300994873,0.8839033246040344,0.03714257468240065,0.8839040994644165,1536.5343724253353,25874.65087903662,2,2,0.5156000850001874
test_A_00000045,A,2,finfet_7nm,1,600.0022067570972,474.8285662896759,11.120738943884303,1.5748584775242254,599.9793499410152,474.7648466825485,11.127797690012034,1.4974608591497724,0.7636986374855042,0.7636986374855042,0.7698760628700256,0.05486198030912521,0.8581808805465698,1425.0065176367186,30025.947852979592,2,2,0.43246101000022463
test_A_00000046,A,3,finfet_28nm,1,938.3127961623416,215.64599861990396,10.874431256643062,0.4121389983923116,938.6485885679722,215.72787842154503,11.015047705952451,0.3050609746732841,0.7411019206047058,0.7411019206047058,0.832192063331604,0.06258850494710835,0.8527182340621948,1557.237675027481,31246.583210402445,2,2,0.4319302170006267
test_A_00000047,A,4,dram_loose,1,674.2452320607845,213.2829077129919,9.189391344405465,-0.3233744152595292,673.6140312179923,213.31284795701504,9.216244896079255,-0.5237347563316791,0.8878543972969055,0.9352043271064758,0.8878543972969055,0.029243505070864637,0.8878525495529175,2293.7274196740323,23781.078940738484,3,3,0.5993104479994145
test_A_00000036,A,1,finfet_14nm,1,118.4512145543934,566.7228653288133,9.140199144357982,-2.1111951605859414,118.93024192750454,566.8525992333889,9.17997447258283,-2.0674459561749803,0.6725677251815796,0.6725677251815796,0.7141132950782776,0.06816721611150273,0.7141119837760925,1136.0545273276314,16672.669183442256,3,3,0.6901722640004664
test_A_00000037,A,2,dram_wide,1,934.338247715806,645.2044365746399,11.519837279931943,-3.9622378705877415,934.2209018915892,645.1939254701138,11.458850784406568,-4.0882994408530315,0.8658410906791687,0.8678749203681946,0.8658410906791687,0.0430025745981,0.8757349252700806,1743.3817753792632,39454.65420927072,3,3,0.5782918149998295
test_A_00000038,A,3,finfet_28nm,1,674.1735179339602,676.7785136662528,9.814587783626758,-2.8305733501431787,674.6578688919544,676.7502417266369,9.81676083680631,-2.961507940335268,0.7729162573814392,0.7729162573814392,0.8966158032417297,0.035977103090114634,0.896615743637085,1171.3458662324895,40288.35612588377,3,3,0.5826624009996522
test_A_00000039,A,4,finfet_10nm,1,908.1111776525807,680.3799397372003,10.958064310063424,0.7286762563667626,907.660864546895,680.4137489870191,10.873364032989116,-0.15722048616124093,0.7155315279960632,0.8837234377861023,0.7155315279960632,0.06826564121788276,0.7969776391983032,1486.5338250026798,28539.80563404152,2,2,0.4594997920003152
test_A_00000056,A,1,finfet_22nm,1,419.4420900196717,617.5865007767903,10.467331619350457,-3.678220874911605,419.9851326160133,617.3310482501984,10.480782540491976,-3.4004025446505715,0.7927857637405396,0.9162082076072693,0.7927857637405396,0.020274757580999496,0.7927862405776978,2182.0619785217195,26862.42012843532,1,1,0.31548978699993313
test_A_00000057,A,2,dram_loose,1,500.6150701046317,520.9139881411014,11.60120498110784,1.393962203929151,500.8040564805269,520.9409563839436,11.62881047792239,1.6509776773290714,0.8478952050209045,0.9428715109825134,0.8478952050209045,0.00905656142179042,0.8478932976722717,1739.9270247098937,43229.47860003506,3,3,0.7253947059998609
test_A_00000058,A,3,dram_dense,1,161.09927555749385,468.1991507406543,8.570016775839731,0.2065735501633456,161.28055584430695,468.21930553019047,8.58067337706881,0.12797333467664895,0.8753117918968201,0.8822041749954224,0.8753117918968201,0.04097004799698397,0.8753116726875305,2402.179419528447,16263.101733455487,3,3,0.6887295410006118
test_A_00000059,A,4,finfet_7nm,1,594.8873592422885,866.3705550579161,11.72187361395473,-2.0005827909043417,595.2378292381763,866.3972275778651,11.639117053636685,-1.806395205328398,0.6721512079238892,0.6721512079238892,0.6750276684761047,0.10855987979241677,0.7136902809143066,1062.0531533198703,29852.31951284748,2,2,0.42068933399968955
test_A_00000052,A,1,dram_compact,1,671.5137335424411,49.18898996576229,11.867023188658305,-2.318236092228348,671.6118954718113,49.15542784333229,11.823930385900969,-2.264035543167381,0.8450361490249634,0.8880478143692017,0.8450361490249634,0.03531699255049175,0.8581922054290771,1393.9058059299477,45750.60600643602,2,2,0.4715992890005509
test_A_00000053,A,2,finfet_10nm,1,475.9695846536257,727.7752831366624,8.29303208641239,1.508089757723031,861.6500835567713,710.255521863699,9.859045428511463,1.2983983141633724,0.05503283441066742,0.05503283441066742,0.8809289932250977,0.7056520364097064,0.8852788209915161,50.36722897908717,1903.7330537315067,3,3,0.7157710640003643
test_A_00000054,A,3,finfet_10nm,1,582.2200135519029,520.6486517155284,9.536000871904458,3.4887998028320717,581.4929651319981,520.6552636325359,9.522327840853006,3.4581637101838973,0.49966856837272644,0.49966856837272644,0.7171580195426941,0.06335599464275969,0.805602490901947,689.6753359216796,15261.475982318192,3,3,0.6343447279996326
test_A_00000055,A,4,finfet_45nm,1,302.91164133195605,613.5521744721157,8.279711709793311,-1.2162075008288469,303.3745657801628,613.5720366686583,8.253526136557245,-1.0491747191671572,0.8040217757225037,0.8944002985954285,0.8040217757225037,0.03846735810430636,0.8040205240249634,1549.664021568877,12346.461099706437,3,3,0.6752799389996653
test_A_00000048,A,1,finfet_7nm,1,148.03295846511477,477.2148314489386,11.64859141075558,3.699140777392081,147.67134603857994,477.20843294262886,11.65421169663899,3.7208965914980507,0.7871686220169067,0.861731767654419,0.7871686220169067,0.05346916055794033,0.7871691584587097,1360.0669236980414,48092.694508339344,3,3,0.6914740229995004
test_A_00000049,A,2,dram_wide,1,900.2936905096058,152.96747395806705,9.151458761274036,-4.57642939249809,899.9342182427645,152.97000308334827,9.20030712660564,-4.572555806677322,0.7913878560066223,0.9151632785797119,0.7913878560066223,0.03966934328442587,0.7913867235183716,1448.8807829834145,21051.072432429184,3,3,0.6859794969996074
test_A_00000050,A,3,dram_legacy,1,96.37455392996918,888.3259920373237,9.176720887471356,2.583661161197231,96.00396112445742,888.2942786514759,9.130557701743545,2.6397343076707886,0.8208280205726624,0.9084387421607971,0.8208280205726624,0.08601077496315385,0.8208284974098206,1318.3031474438267,15608.027956156437,3,3,0.6731547420004063
test_A_00000051,A,4,dram_dense,1,465.9903039166693,544.8382987750133,9.907920159565094,2.9536847496082883,466.8366871625185,544.899665594101,9.896169190563338,3.081892697506519,0.8534326553344727,0.9539932012557983,0.8534326553344727,0.28721958595094765,0.8534314632415771,520.6141308417276,22960.86881254167,3,3,0.6497668360007083
test_A_00000060,A,1,finfet_10nm,1,720.7693030570106,179.7987646919522,10.88653950718082,1.5199883842690074,720.8447493463755,179.9215486869216,10.81604834299946,1.7965895869924013,0.8951660394668579,0.9249272346496582,0.8951660394668579,0.1125700925214194,0.8951647877693176,1349.2690132655346,34420.93159309357,2,2,0.4488642050000635
test_A_00000061,A,2,dram_loose,1,130.25592317208606,390.927588894736,10.763630541375983,0.049278601141224,130.77482043206692,390.9461878091097,10.870988333921035,0.03992981098701734,0.8861015439033508,0.9527032971382141,0.8861015439033508,0.0115107230039661,0.8861030340194702,2345.944020705341,33182.18237901621,3,3,0.6322737159998724
test_A_00000062,A,3,dram_wide,1,800.3872058699709,546.1940249685573,11.254303534737684,1.2796951449637586,800.7088915407658,546.3245530128479,11.257120971650826,1.400060413847171,0.820099413394928,0.9346639513969421,0.820099413394928,0.015463101854281652,0.8201006054878235,1910.9596575053913,40142.02247531597,3,3,0.7173616420004691
test_A_00000063,A,4,finfet_22nm,1,725.1439081185019,109.28689222576428,11.87149781227928,0.4495204305754416,725.1859605908394,109.33907756209373,11.76266066935326,0.19679662832674388,0.5748372673988342,0.5748372673988342,0.8847599029541016,0.038761967853321526,0.8847599625587463,1294.4359612663195,26285.455761846315,2,2,0.4537873999997828
test_A_00000068,A,1,dram_1x,1,736.7310135071865,401.7987568734312,10.121178819317276,3.257603514503348,737.0118196569383,401.81579016149044,10.134168966232892,3.285547489659404,0.6981390118598938,0.6981390118598938,0.9138584733009338,0.047036747057435914,0.9138580560684204,986.8867844170231,18594.67829605692,3,3,0.5896885109996219
test_A_00000069,A,2,dram_loose,1,568.285546749259,812.9626133062793,10.063384532250328,0.153875378194753,568.472325751558,812.9350791573524,10.101952061590122,0.13617149816696109,0.8055688142776489,0.8055688142776489,0.9127839207649231,0.032227350819469806,0.9322399497032166,1086.208233301939,35073.21287214296,3,3,0.572094950999599
test_A_00000070,A,3,finfet_14nm,1,911.212306614395,131.52968134200972,9.249179248122356,-2.1401118412660844,911.0847269594669,131.50425185123459,9.227656757299977,-2.0672504528587514,0.9179185628890991,0.9179185628890991,0.9200815558433533,0.014169666183726644,0.9200810790061951,2695.7930849276886,23850.086404383615,2,2,0.4550122480004575
test_A_00000071,A,4,finfet_7nm,1,940.521936263396,791.1137856433025,9.180419717425249,-4.152531192306195,940.0,791.0443890541792,9.267851164973541,-4.425957566171334,0.3536061644554138,0.3536061644554138,0.8023410439491272,0.07294451630814322,0.802340567111969,662.4456964217159,30844.889891352992,2,2,0.45511630800046987
test_A_00000064,A,1,dram_wide,1,535.0766393815024,409.1594055669783,10.62623923763071,-0.1119747987723496,536.4390324279666,409.1590911746025,10.649019081622031,-0.07328045134752173,0.8829913139343262,0.9099212884902954,0.8829913139343262,0.025899037799557264,0.8829928040504456,1880.3055789523946,33115.37030076497,2,2,0.4456135020000147
test_A_00000065,A,2,dram_wide,1,269.28777729724226,273.3347119226137,11.039000680517525,0.67029642882998,268.48878583684564,273.29183350503445,10.967598352671208,0.8642425845017244,0.8774436116218567,0.9637049436569214,0.8774436116218567,0.019255608634087745,0.8774445056915283,2367.77364469246,35377.61013100285,2,2,0.490249746999325
test_A_00000066,A,3,dram_dense,1,153.43625472276466,921.8957223332352,10.59800779518014,-2.8203129961417583,153.94147654995322,921.9325473457575,10.479677507491674,-2.605676329667255,0.7879679799079895,0.7879679799079895,0.8559772968292236,0.08696885697170835,0.8559777736663818,1092.5447894105032,15462.263662922725,3,3,0.6755732659994464
test_A_00000067,A,4,dram_dense,1,816.3377025788279,423.1176150249509,10.22035313737257,-4.41292745941263,816.2907448709011,423.1000703647733,10.175119515489886,-4.420732656983708,0.8294321894645691,0.9451160430908203,0.8294321894645691,0.055247608444430316,0.8294338583946228,1380.0802823242695,30632.11877046695,3,3,0.6007362020000073
test_A_00000080,A,1,dram_dense,1,61.647332962504265,543.9219263815562,10.112682066331008,1.8448578241976268,61.67726266384125,543.9509741105139,10.104506189583848,1.7139406760137956,0.840457022190094,0.840457022190094,0.9528393745422363,0.09795543840943839,0.9528385400772095,1370.6516910528578,18303.850020431237,2,2,0.47779790200002026
test_A_00000081,A,2,finfet_7nm,1,71.17525326300631,736.6243419483297,10.452635125721145,2.3512841675365648,71.79078921675682,736.630068063736,10.438568173744137,2.124465170010936,0.7860795855522156,0.8626560568809509,0.7860795855522156,0.047538451341732485,0.7860813736915588,1548.6179674785376,24865.29255953256,3,3,0.6031147309995504
test_A_00000082,A,3,dram_1x,1,929.6329784339864,619.2080126569779,11.21953239153825,-4.58625873719426,929.0979527160525,619.2243505269289,11.239542065272992,-4.650228594744343,0.9055435657501221,0.9132470488548279,0.9055435657501221,0.01628176886435179,0.9055432081222534,2346.8604382272124,23443.08023827739,1,1,0.27962471199953143
test_A_00000083,A,4,dram_loose,1,867.5709849880202,895.9128671145584,8.232715153579408,1.4393060161515177,867.4589901268482,895.9413074366748,8.23357340793664,1.4900908609968317,0.8721740245819092,0.8721740245819092,0.8817181587219238,0.040371535180362385,0.8817180395126343,1416.9676556694785,11862.958816207958,3,3,0.6454725419998795
test_A_00000072,A,1,dram_wide,1,214.01374028307288,599.3501022840034,10.647955369698918,3.2112052792068955,214.0847169458866,599.344095647335,10.629657973234842,2.9518000736573855,0.831230878829956,0.872750461101532,0.831230878829956,0.052575925794015065,0.8312304615974426,1719.533788016366,33986.17945266428,2,2,0.42339813000035065
test_A_00000073,A,2,finfet_10nm,1,207.774674372155,444.515002134253,11.847028069560906,-4.116490879238741,206.9484261982143,444.06712114810944,11.922302946150612,-4.256751758654442,0.6475855708122253,0.8654029965400696,0.6475855708122253,0.057332277456387824,0.6475847959518433,1495.4646841610206,39970.634511792465,3,3,0.65962313
test_A_00000074,A,3,finfet_45nm,1,669.0190412159621,257.02210534592393,10.18342131608282,3.213994108082524,669.4730713758618,257.070784509182,10.201745142714099,3.193190712002916,0.8727207183837891,0.8727207183837891,0.8810468316078186,0.011385962952771458,0.8810479044914246,2802.1310731108947,15020.544713972016,3,3,0.7386585240001295
test_A_00000075,A,4,finfet_22nm,1,860.9078863795041,818.440229828103,10.24658697003468,3.4819907588537085,860.9422764778137,818.4544654376805,10.212824147079731,3.453559924999299,0.5676438808441162,0.5676438808441162,0.9407609105110168,0.2363705078939598,0.9579033851623535,677.5009059378964,27695.768111422905,2,2,0.46631389999947714
test_A_00000076,A,1,dram_dense,1,500.420514358451,420.0796097109725,9.611028879134343,1.0652402948862676,500.1204106658697,420.02886891551316,9.675050454269151,0.5498389499901858,0.9014859199523926,0.9014859199523926,0.9140303730964661,0.05002240911786128,0.9140286445617676,1226.1411516056926,23186.522395216332,3,3,0.6133437329999651
test_A_00000077,A,2,finfet_45nm,1,790.9444913075706,410.9304773198611,8.80739773761577,1.4939783774805573,791.8071616888046,410.91091415286064,8.841184005574679,1.3775505984943777,0.8344171047210693,0.8766069412231445,0.8344171047210693,0.035783820030483394,0.8812742233276367,1091.2884045414628,17126.88224825498,2,2,0.47569713599932584
test_A_00000078,A,3,finfet_14nm,1,536.5569521047094,396.9331928641315,11.524642424446036,-1.4650943711784392,536.1547764390707,396.91122394800186,11.537137942003163,-1.430331233985363,0.8427392840385437,0.9063400030136108,0.8427392840385437,0.040619795181621406,0.8469472527503967,1484.2218917813962,29626.438491168712,3,3,0.7184390479997091
test_A_00000079,A,4,finfet_45nm,1,387.7247696988219,96.66866845395458,9.730353901738916,2.694726543584153,387.64514811336994,96.54923126474023,9.697900565684385,2.7277547553241916,0.8229876756668091,0.9092961549758911,0.8229876756668091,0.06386216411857316,0.8229891657829285,1580.1838579512216,21991.522298518987,2,2,0.4881779750003261
test_A_00000088,A,1,dram_legacy,1,411.8484581120657,591.9460138996421,9.220752545208562,0.449732105046233,411.79560236632824,591.9964612789918,9.260793080765648,0.26290258483755347,0.8803249001502991,0.9247203469276428,0.8803249001502991,0.008981440220086935,0.880325198173523,2411.193953212134,23967.73307277806,1,1,0.3003053219999856
