pair_id,set,severity,architecture,gt_found,gt_x,gt_y,gt_scale,gt_rot,x,y,scale,theta,score,net_score,zncc,peak_ratio,pose_peak,psr,apce,n_hyp,n_hyp_offered,secs
test_A_00000002,A,3,dram_loose,1,860.4907481847265,97.80665154149187,8.024551536067126,1.3227701124613676,860.2109935581684,97.86537007987499,8.0,1.2306964408249912,0.8827244639396667,0.8881890177726746,0.8827244639396667,0.056829922297586814,0.8827267289161682,1078.3311531699374,13153.211418369596,3,3,0.6850450029996864
test_A_00000003,A,4,dram_1x,1,357.02879377922767,765.6372523992105,10.794587300009724,-3.3513437290684367,356.48742549680173,765.5911891683936,10.871682771667649,-3.367598352671209,0.7768827080726624,0.8892328143119812,0.7768827080726624,0.027493682740715085,0.7744148969650269,1111.1346932232666,51127.23495307689,3,3,0.6199639240003307
test_A_00000012,A,1,dram_loose,1,469.1280778484901,752.4365817740049,11.53200815787758,4.159249514126607,468.92343205958605,752.4330397248268,11.525868079332854,4.176259474659264,0.5176918506622314,0.5176918506622314,0.7110198140144348,0.0703661782700864,0.7464471459388733,468.5638522243265,24521.631257819972,3,3,0.6207566189996214
test_A_00000013,A,2,dram_1x,1,145.56858378834465,862.0555437082555,10.640822675829536,4.8557286517201685,145.55676278471947,862.029598440975,10.640592511594331,4.892142208044055,0.8306406140327454,0.9191280603408813,0.8306406140327454,0.035559896753717964,0.8306412696838379,1698.4396073413577,30587.02336539907,3,3,0.6025427510003283
test_A_00000014,A,3,dram_1x,1,551.3835102500851,88.40184505759987,11.590870097270717,-2.7112620264589404,551.4190156683326,88.4539009295404,11.642823874704073,-2.836530935997532,0.8055128455162048,0.834513247013092,0.8055128455162048,0.03811524837600456,0.8055142164230347,1168.2475147381267,23253.077627321676,2,2,0.46143228400069347
test_A_00000015,A,4,dram_dense,1,621.1156799624005,744.1230792116862,8.992983175052604,0.4560997041897998,619.941126126796,744.0827177986503,8.963733524501183,0.29402464634934455,0.8327354192733765,0.9420138597488403,0.8327354192733765,0.03336102609594688,0.8327366709709167,1598.0690289468132,22223.834042446302,3,3,0.6731164350003382
test_A_00000020,A,1,finfet_22nm,1,474.98056671918994,224.49968313492823,9.2281302408799,0.322489735119202,475.078049659729,224.47672924399376,9.219973915551462,0.5512882393305855,0.8913331031799316,0.9059913158416748,0.8913331031799316,0.035041247006910255,0.8913339972496033,1977.9472821607656,32290.80559897768,3,3,0.6605361100000664
test_A_00000021,A,2,finfet_14nm,1,648.8808650035559,503.5664964661066,11.151487981040008,-2.256462748738597,649.0041645169258,503.5684414803982,11.178108624632705,-2.2078933704978545,0.7523408532142639,0.7523408532142639,0.8961124420166016,0.019858229775589566,0.9040884971618652,1557.3577986059502,21232.691676740404,2,2,0.46081397499983723
test_A_00000022,A,3,dram_compact,1,916.723505353509,712.8271453972657,11.686960547436104,-3.123013928966334,916.8120459616184,712.7875790894032,11.63582132669521,-2.899896479332828,0.793653130531311,0.9410138726234436,0.793653130531311,0.019164873248886008,0.8062241077423096,2121.944450147115,35331.0880919287,3,3,0.6286540680002872
test_A_00000023,A,4,dram_wide,1,455.8040262468808,440.4088965192267,10.069488891546886,-2.6875813166715465,456.25439684093,440.3512981235981,10.102145866353224,-2.84437543066633,0.8324385285377502,0.9487082958221436,0.8324385285377502,0.010098315900786872,0.8324396014213562,2343.2256059932142,30045.001916213387,2,2,0.47055421200002456
test_A_00000016,A,1,finfet_45nm,1,843.0669957042647,413.66610795335873,9.752670617889244,2.635383065749971,843.9852088093758,413.6642787158489,9.824451009929184,2.557950899840498,0.7787454128265381,0.8783700466156006,0.7787454128265381,0.024508330582812703,0.828199565410614,1217.9404256160803,16427.768857747033,3,3,0.5879440590006197
test_A_00000017,A,2,finfet_7nm,1,318.32717113050023,574.8896715625057,8.996727499088129,3.885125639779467,318.10037548840046,574.8549123257399,9.051760039548865,3.788293671843974,0.8658470511436462,0.9579713344573975,0.8658470511436462,0.09218672342094607,0.8658480048179626,1126.8979522026375,27151.107328367783,3,3,0.6918615120002869
test_A_00000018,A,3,finfet_22nm,1,490.46987082901535,873.481143973652,8.15953936632283,4.09585474458583,490.6500945985317,873.4722860530019,8.17624576757064,4.077556367503435,0.7543399333953857,0.7543399333953857,0.9728387594223022,0.2245970281905642,0.972838819026947,567.2040746576647,16615.164194806162,2,2,0.4935735460003343
test_A_00000019,A,4,finfet_10nm,1,445.6684036250523,652.4400890709267,11.803501922471709,1.9283826108255493,445.6993663609028,652.4378958940506,11.775499657453889,1.8358609361654468,0.6118181943893433,0.8478066921234131,0.6118181943893433,0.06436968726298588,0.7208381295204163,1051.1008411856649,50749.7481515321,3,3,0.6228883280000446
test_A_00000024,A,1,finfet_45nm,1,386.13896231114506,478.8901181716259,11.342611375635292,1.363748849241918,385.5913337916136,478.8621809184551,11.370912492217284,1.5099580148322256,0.3388531506061554,0.3388531506061554,0.6779186129570007,0.2409570339555102,0.7121104001998901,355.9005241044243,32209.84639904378,3,3,0.6945997220000208
test_A_00000025,A,2,finfet_10nm,1,743.4740905611797,663.7328264229709,11.22409316854937,-0.7693024937758199,743.091410793364,663.8082520365715,11.229718322782844,-0.9339055815073045,0.8748055100440979,0.9103597402572632,0.8748055100440979,0.042744686119609236,0.8748040199279785,2429.304477496535,42607.023720389836,3,3,0.7580246879997503
test_A_00000026,A,3,finfet_22nm,1,63.26554000182136,409.6490009920575,10.058180132361365,0.1736430972398981,63.56681364774704,409.68751941621304,10.202731643343636,-0.016833485685537938,0.8688678741455078,0.8688678741455078,0.8988602757453918,0.02725504759698444,0.8988596200942993,1709.2121370890115,13587.903457801714,3,3,0.5690686079997249
test_A_00000027,A,4,finfet_22nm,1,618.9215303664964,686.9478480100653,11.843835896101451,0.6233148599517158,619.0396188944578,686.9446495734155,11.825173557417534,0.3998418344947144,0.883064329624176,0.9277918934822083,0.883064329624176,0.036333044023213766,0.8830630779266357,2278.2660002014836,58141.37159090826,2,2,0.4668108100004247
test_A_00000032,A,1,dram_compact,1,895.34671546911,613.5362596913219,9.477744755882997,-4.489286255264925,894.9462661147118,613.522303102538,9.422235826054365,-4.538614249237376,0.6667876243591309,0.6667876243591309,0.9549984335899353,0.13535406334585995,0.9549987316131592,824.0342503591598,16470.740345433376,2,2,0.5210077709998586
test_A_00000033,A,2,finfet_7nm,1,185.04068873434775,914.7170358516722,9.582058582689609,-4.200814325540076,185.59838568419218,914.7265800237656,9.497757723997426,-4.443498389499902,0.8026189804077148,0.9389997720718384,0.8026189804077148,0.06883696234090031,0.8026198744773865,896.4635654372544,30640.53468594337,3,3,0.7284536329998446
test_A_00000034,A,3,finfet_7nm,1,124.57693675085346,469.2817428373829,10.064514699210084,2.1125397419436838,124.41761699318886,469.2912295907736,10.108353444491069,1.940594041810046,0.8449682593345642,0.9040287137031555,0.8449682593345642,0.12995171781525586,0.8449685573577881,1112.5119750576364,19430.1921864172,2,2,0.44975057400006335
test_A_00000035,A,4,finfet_45nm,1,372.94013575493113,187.31056657966064,8.647673314988971,-2.846525497593957,373.0338192470372,187.1550254970789,8.620921049282117,-2.7814728458287763,0.7268635630607605,0.8945876955986023,0.7268635630607605,0.024923390637464654,0.726864218711853,1181.0343560032802,16430.61339918204,3,3,0.6803090020002855
test_A_00000028,A,1,finfet_28nm,1,714.6807082003461,78.40277981631908,10.682002580642646,-0.6593740227723268,715.497530459892,78.36938206851482,10.539518612822862,-0.6082585773374832,0.7856387495994568,0.7856387495994568,0.8982056379318237,0.16427217297604377,0.8982057571411133,693.3612713555691,25623.627173003923,3,3,0.61935355300011
test_A_00000029,A,2,dram_dense,1,218.21222580863844,861.3745428387193,9.53973899009468,1.3088350504461932,219.19126369059086,861.2192696481943,9.522396445285873,1.3663561046651524,0.8224725127220154,0.9157894849777222,0.8224725127220154,0.028361339393186767,0.8224708437919617,1881.3861190318455,14064.815119175002,3,3,0.6833978080003362
test_A_00000030,A,3,finfet_28nm,1,714.6647188024422,721.1709067351237,9.3069130778194,-3.312436077828273,714.266379237175,721.1749160736799,9.303494283099644,-3.497472397167887,0.8400339484214783,0.9181723594665527,0.8400339484214783,0.028517381603123684,0.8400339484214783,1906.5916716682586,26508.187013479328,3,3,0.6764035509995665
test_A_00000031,A,4,finfet_10nm,1,653.2552754196741,262.70768371970496,9.888273145182742,-0.088255504522138,653.2040834575891,262.74435690045357,9.86836335584471,-0.08591269649903274,0.8062609434127808,0.8062609434127808,0.9004207849502563,0.27146998546738355,0.8994284272193909,674.0629316661615,27742.017887763246,2,2,0.4440935869997702
test_A_00000040,A,1,dram_wide,1,818.3302220126327,514.6235956191861,10.498161100406463,2.618713993363292,818.2720538079739,514.6236922219396,10.496960562841087,2.445192057985588,0.9309505224227905,0.9488218426704407,0.9309505224227905,0.05364545814958851,0.9309502840042114,1216.0914884745293,29790.041671543557,2,2,0.5134988280005928
test_A_00000041,A,2,finfet_28nm,1,187.4956348889272,82.41300468420735,9.151915024107868,4.92763146594347,187.90484514832497,82.39089726656675,9.181717892183702,4.908252808328426,0.7570777535438538,0.9060081243515015,0.7570777535438538,0.022062268581778746,0.7902444005012512,1699.6082251416067,15713.427842935665,1,1,0.29335811300006753
test_A_00000042,A,3,finfet_14nm,1,632.1161351512972,540.4620251603701,9.12522406939533,-0.3928038438984593,631.8143872618675,540.4743686653674,9.12362479565107,-0.46254891601603904,0.8991716504096985,0.8991716504096985,0.9016023278236389,0.032402400945749775,0.9016018509864807,2002.7995901730787,15899.982147496594,3,3,0.626233742000295
test_A_00000043,A,4,dram_loose,1,623.8217250735165,879.7434664135494,11.689331396925663,-1.3286562467159555,623.046472530812,879.7607839852571,11.781348442755986,-1.2069674535023696,0.6373865008354187,0.6373865008354187,0.9445271492004395,0.386360505765567,0.9445269703865051,505.09426866683106,33060.720859159286,2,2,0.4735299730000406
test_A_00000044,A,1,dram_legacy,1,625.8043969768437,236.38101209829767,10.855419988874363,-3.9433669082750935,625.6437459588051,236.43769229203463,10.843809606431007,-3.8194415331485954,0.8839033246040344,0.8913312554359436,0.8839033246040344,0.03648453476538173,0.8839040994644165,1492.8049228216612,25936.50517845715,2,2,0.4961035480000646
test_A_00000045,A,2,finfet_7nm,1,600.0022067570972,474.8285662896759,11.120738943884303,1.5748584775242254,599.9793499410152,474.7648466825485,11.127797690012034,1.4974608591497724,0.7673007845878601,0.7673007845878601,0.7698760628700256,0.06443193949649235,0.8581808805465698,1459.9276178862897,30436.13318648495,2,2,0.46332951200020034
test_A_00000046,A,3,finfet_28nm,1,938.3127961623416,215.64599861990396,10.874431256643062,0.4121389983923116,938.6485885679722,215.72787842154503,11.015047705952451,0.3050609746732841,0.742879331111908,0.742879331111908,0.832192063331604,0.04587680478763219,0.8527182340621948,1724.8910343919722,31824.753485679612,2,2,0.45717456600050355
test_A_00000047,A,4,dram_loose,1,674.2452320607845,213.2829077129919,9.189391344405465,-0.3233744152595292,673.6140312179923,213.31284795701504,9.216244896079255,-0.5237347563316791,0.8878543972969055,0.9372955560684204,0.8878543972969055,0.022323958630759144,0.8878525495529175,2589.9145874907013,24123.354353631134,3,3,0.6005207459993471
test_A_00000036,A,1,finfet_14nm,1,118.4512145543934,566.7228653288133,9.140199144357982,-2.1111951605859414,118.93024192750454,566.8525992333889,9.17997447258283,-2.0674459561749803,0.6793252825737,0.6793252825737,0.7141132950782776,0.06401363007380681,0.7141119837760925,1210.294890213925,16772.02375604185,3,3,0.6773875720000433
test_A_00000037,A,2,dram_wide,1,934.338247715806,645.2044365746399,11.519837279931943,-3.9622378705877415,934.2209018915892,645.1939254701138,11.458850784406568,-4.0882994408530315,0.8658410906791687,0.8783933520317078,0.8658410906791687,0.0351307139786639,0.8757349252700806,1795.6219329391083,39505.446456845464,3,3,0.6318810040002063
test_A_00000038,A,3,finfet_28nm,1,674.1735179339602,676.7785136662528,9.814587783626758,-2.8305733501431787,674.6578688919544,676.7502417266369,9.81676083680631,-2.961507940335268,0.7861044406890869,0.7861044406890869,0.8966158032417297,0.037055475054903295,0.896615743637085,1194.6325275331692,40260.222623094814,3,3,0.6199671710000985
test_A_00000039,A,4,finfet_10nm,1,908.1111776525807,680.3799397372003,10.958064310063424,0.7286762563667626,907.660864546895,680.4137489870191,10.873364032989116,-0.15722048616124093,0.7155315279960632,0.8825134634971619,0.7155315279960632,0.07229310901796751,0.7969776391983032,1469.6508247289885,28898.657980742923,2,2,0.47912252900005114
test_A_00000056,A,1,finfet_22nm,1,419.4420900196717,617.5865007767903,10.467331619350457,-3.678220874911605,419.9851326160133,617.3310482501984,10.480782540491976,-3.4004025446505715,0.7927857637405396,0.9193124175071716,0.7927857637405396,0.019918397834136643,0.7927862405776978,2208.758284714232,27391.517553495687,1,1,0.2979289559998506
test_A_00000057,A,2,dram_loose,1,500.6150701046317,520.9139881411014,11.60120498110784,1.393962203929151,500.8040564805269,520.9409563839436,11.62881047792239,1.6509776773290714,0.8478952050209045,0.9422292113304138,0.8478952050209045,0.008405801399520735,0.8478932976722717,1760.594821794794,44397.65866744344,3,3,0.6913365150003301
test_A_00000058,A,3,dram_dense,1,161.09927555749385,468.1991507406543,8.570016775839731,0.2065735501633456,161.28055584430695,468.21930553019047,8.58067337706881,0.12797333467664895,0.8753117918968201,0.8832451105117798,0.8753117918968201,0.030812604422584527,0.8753116726875305,2870.10704920031,16314.800716709087,3,3,0.6645374420004373
test_A_00000059,A,4,finfet_7nm,1,594.8873592422885,866.3705550579161,11.72187361395473,-2.0005827909043417,595.2378292381763,866.3972275778651,11.639117053636685,-1.806395205328398,0.6604272127151489,0.6604272127151489,0.6750276684761047,0.08820409259638651,0.7136902809143066,1125.0542968742384,29922.423086259,2,2,0.5018473489999451
test_A_00000052,A,1,dram_compact,1,671.5137335424411,49.18898996576229,11.867023188658305,-2.318236092228348,671.6118954718113,49.15542784333229,11.823930385900969,-2.264035543167381,0.8450361490249634,0.8771732449531555,0.8450361490249634,0.03822163775075978,0.8581922054290771,1422.9308792813745,46258.556110959486,2,2,0.43003818899978796
test_A_00000053,A,2,finfet_10nm,1,475.9695846536257,727.7752831366624,8.29303208641239,1.508089757723031,861.6500835567713,710.255521863699,9.859045428511463,1.2983983141633724,0.06146790087223053,0.06146790087223053,0.8809289932250977,0.6836771440574773,0.8852788209915161,56.65896853107165,2417.23319954487,3,3,0.677696847000334
test_A_00000054,A,3,finfet_10nm,1,582.2200135519029,520.6486517155284,9.536000871904458,3.4887998028320717,581.4929651319981,520.6552636325359,9.522327840853006,3.4581637101838973,0.4465183913707733,0.4465183913707733,0.7171580195426941,0.0679822876708699,0.805602490901947,625.9480091174883,14469.561973802454,3,3,0.6429755569997724
test_A_00000055,A,4,finfet_45nm,1,302.91164133195605,613.5521744721157,8.279711709793311,-1.2162075008288469,303.3745657801628,613.5720366686583,8.253526136557245,-1.0491747191671572,0.8040217757225037,0.8999435901641846,0.8040217757225037,0.03256181902392204,0.8040205240249634,1636.1898610209162,12336.665336977876,3,3,0.7299173869996594
test_A_00000048,A,1,finfet_7nm,1,148.03295846511477,477.2148314489386,11.64859141075558,3.699140777392081,147.67134603857994,477.20843294262886,11.65421169663899,3.7208965914980507,0.7871686220169067,0.8497236967086792,0.7871686220169067,0.04858059569031926,0.7871691584587097,1369.952888408328,49877.0581547835,3,3,0.6629532289998679
test_A_00000049,A,2,dram_wide,1,900.2936905096058,152.96747395806705,9.151458761274036,-4.57642939249809,899.9342182427645,152.97000308334827,9.20030712660564,-4.572555806677322,0.7913878560066223,0.9208174347877502,0.7913878560066223,0.031775681587374725,0.7913867235183716,1506.924059340388,21108.64994389514,3,3,0.643558385999313
test_A_00000050,A,3,dram_legacy,1,96.37455392996918,888.3259920373237,9.176720887471356,2.583661161197231,96.00396112445742,888.2942786514759,9.130557701743545,2.6397343076707886,0.8208280205726624,0.9030097126960754,0.8208280205726624,0.07920202945361875,0.8208284974098206,1391.7831968211967,15792.165278588243,3,3,0.6581148859995665
test_A_00000051,A,4,dram_dense,1,465.9903039166693,544.8382987750133,9.907920159565094,2.9536847496082883,466.8366871625185,544.899665594101,9.896169190563338,3.081892697506519,0.8534326553344727,0.9551985263824463,0.8534326553344727,0.2852083532494191,0.8534314632415771,515.1787723954898,22933.076630387906,3,3,0.6756870990002426
test_A_00000068,A,1,dram_1x,1,736.7310135071865,401.7987568734312,10.121178819317276,3.257603514503348,737.0118196569383,401.81579016149044,10.134168966232892,3.285547489659404,0.7150984406471252,0.7150984406471252,0.9138584733009338,0.038046322749644694,0.9138580560684204,1068.6592401430155,18513.10925150451,3,3,0.6361037029992076
test_A_00000069,A,2,dram_loose,1,568.285546749259,812.9626133062793,10.063384532250328,0.153875378194753,568.472325751558,812.9350791573524,10.101952061590122,0.13617149816696109,0.8064838647842407,0.8064838647842407,0.9127839207649231,0.02590610157204206,0.9322399497032166,1099.80632636754,35855.855078782006,3,3,0.6071867320006277
test_A_00000070,A,3,finfet_14nm,1,911.212306614395,131.52968134200972,9.249179248122356,-2.1401118412660844,911.0847269594669,131.50425185123459,9.227656757299977,-2.0672504528587514,0.9200815558433533,0.9207606911659241,0.9200815558433533,0.012816941550451096,0.9200810790061951,2843.5220008532797,23977.45373405708,2,2,0.44071419700048864
test_A_00000071,A,4,finfet_7nm,1,940.521936263396,791.1137856433025,9.180419717425249,-4.152531192306195,940.1393753141165,791.0443890541792,9.267851164973541,-4.425957566171334,0.3544398844242096,0.3544398844242096,0.8023410439491272,0.07168840250873011,0.802340567111969,670.7664595686003,31592.074300041542,2,2,0.467079109000224
test_A_00000064,A,1,dram_wide,1,535.0766393815024,409.1594055669783,10.62623923763071,-0.1119747987723496,536.4390324279666,409.1590911746025,10.649019081622031,-0.07328045134752173,0.8829913139343262,0.9141016006469727,0.8829913139343262,0.023525429901252472,0.8829928040504456,1924.3091877662669,32584.016447940972,2,2,0.47190554200005863
test_A_00000065,A,2,dram_wide,1,269.28777729724226,273.3347119226137,11.039000680517525,0.67029642882998,268.48878583684564,273.29183350503445,10.967598352671208,0.8642425845017244,0.8774436116218567,0.9630305767059326,0.8774436116218567,0.019198136259690243,0.8774445056915283,2441.289178801804,35968.65867933694,2,2,0.5347751770004834
test_A_00000066,A,3,dram_dense,1,153.43625472276466,921.8957223332352,10.59800779518014,-2.8203129961417583,153.94147654995322,921.9325473457575,10.479677507491674,-2.605676329667255,0.8064156174659729,0.8064156174659729,0.8559772968292236,0.0907613832208044,0.8559777736663818,1150.251482419283,15902.62899495915,3,3,0.6014617549999457
test_A_00000067,A,4,dram_dense,1,816.3377025788279,423.1176150249509,10.22035313737257,-4.41292745941263,816.2907448709011,423.1000703647733,10.175119515489886,-4.420732656983708,0.8294321894645691,0.942050576210022,0.8294321894645691,0.053840889197877176,0.8294338583946228,1325.6600985359942,30803.22035540924,3,3,0.634018663000461
test_A_00000060,A,1,finfet_10nm,1,720.7693030570106,179.7987646919522,10.88653950718082,1.5199883842690074,720.8447493463755,179.9215486869216,10.81604834299946,1.7965895869924013,0.8951660394668579,0.9233784675598145,0.8951660394668579,0.09233436474452159,0.8951647877693176,1496.1247087086103,34610.9408634648,2,2,0.5020992619993194
test_A_00000061,A,2,dram_loose,1,130.25592317208606,390.927588894736,10.763630541375983,0.049278601141224,130.77482043206692,390.9461878091097,10.870988333921035,0.03992981098701734,0.8861015439033508,0.952598512172699,0.8861015439033508,0.011768233310501327,0.8861030340194702,2442.278772436591,33486.5989697921,3,3,0.6875126450004245
test_A_00000062,A,3,dram_wide,1,800.3872058699709,546.1940249685573,11.254303534737684,1.2796951449637586,800.7088915407658,546.3245530128479,11.257120971650826,1.400060413847171,0.820099413394928,0.9386730790138245,0.820099413394928,0.013390565373603955,0.8201006054878235,2008.8542678069607,40471.28676174288,3,3,0.6607344670001112
test_A_00000063,A,4,finfet_22nm,1,725.1439081185019,109.28689222576428,11.87149781227928,0.4495204305754416,725.1859605908394,109.33907756209373,11.76266066935326,0.19679662832674388,0.5899131894111633,0.5899131894111633,0.8847599029541016,0.0402458128900574,0.8847599625587463,1341.7214318159624,25913.980677753854,2,2,0.46658638200005953
test_A_00000080,A,1,dram_dense,1,61.647332962504265,543.9219263815562,10.112682066331008,1.8448578241976268,61.67726266384125,543.9509741105139,10.104506189583848,1.7139406760137956,0.8470762372016907,0.8470762372016907,0.9528393745422363,0.09045710677791584,0.9528385400772095,1498.3167025526425,18466.914689503556,2,2,0.4356943470002079
test_A_00000081,A,2,finfet_7nm,1,71.17525326300631,736.6243419483297,10.452635125721145,2.3512841675365648,71.79078921675682,736.630068063736,10.438568173744137,2.124465170010936,0.7860795855522156,0.8679431676864624,0.7860795855522156,0.04099257245219813,0.7860813736915588,1700.9092148700333,25109.207026405133,3,3,0.6793723319997298
test_A_00000082,A,3,dram_1x,1,929.6329784339864,619.2080126569779,11.21953239153825,-4.58625873719426,929.0979527160525,619.2243505269289,11.239542065272992,-4.650228594744343,0.9055435657501221,0.9111531376838684,0.9055435657501221,0.015137167116417482,0.9055432081222534,2367.5937654552404,23322.97632275607,1,1,0.2793068940000012
test_A_00000083,A,4,dram_loose,1,867.5709849880202,895.9128671145584,8.232715153579408,1.4393060161515177,867.4589901268482,895.9413074366748,8.23357340793664,1.4900908609968317,0.8742039799690247,0.8742039799690247,0.8817181587219238,0.03194670963676991,0.8817180395126343,1542.605816041579,11645.315583107602,3,3,0.6810621520007771
test_A_00000072,A,1,dram_wide,1,214.01374028307288,599.3501022840034,10.647955369698918,3.2112052792068955,214.0847169458866,599.344095647335,10.629657973234842,2.9518000736573855,0.831230878829956,0.8785063624382019,0.831230878829956,0.050215120493122586,0.8312304615974426,1793.489663222705,33631.151435879125,2,2,0.4549695300001986
test_A_00000073,A,2,finfet_10nm,1,207.774674372155,444.515002134253,11.847028069560906,-4.116490879238741,206.9484261982143,444.06712114810944,11.922302946150612,-4.256751758654442,0.6475855708122253,0.8727911710739136,0.6475855708122253,0.054272932415652904,0.6475847959518433,1536.889660955674,39888.47043994203,3,3,0.7738897160006672
test_A_00000074,A,3,finfet_45nm,1,669.0190412159621,257.02210534592393,10.18342131608282,3.213994108082524,669.4730713758618,257.070784509182,10.201745142714099,3.193190712002916,0.878642737865448,0.878642737865448,0.8810468316078186,0.011256785965016773,0.8810479044914246,2924.4409806253407,15136.696412166808,3,3,0.7376806880001823
test_A_00000075,A,4,finfet_22nm,1,860.9078863795041,818.440229828103,10.24658697003468,3.4819907588537085,860.9422764778137,818.4544654376805,10.212824147079731,3.453559924999299,0.5947872996330261,0.5947872996330261,0.9407609105110168,0.20320842780373538,0.9579033851623535,769.5095685734659,28318.02355119164,2,2,0.49838813099995605
test_A_00000076,A,1,dram_dense,1,500.420514358451,420.0796097109725,9.611028879134343,1.0652402948862676,500.1204106658697,420.02886891551316,9.675050454269151,0.5498389499901858,0.9005327820777893,0.9005327820777893,0.9140303730964661,0.05312241017979826,0.9140286445617676,1230.2588040613834,23359.88900814796,3,3,0.6130796100005682
test_A_00000077,A,2,finfet_45nm,1,790.9444913075706,410.9304773198611,8.80739773761577,1.4939783774805573,791.8071616888046,410.91091415286064,8.841184005574679,1.3775505984943777,0.8344171047210693,0.880712628364563,0.8344171047210693,0.035599293369895556,0.8812742233276367,1109.1669882651943,16598.40666464614,2,2,0.5636805629992523
test_A_00000078,A,3,finfet_14nm,1,536.5569521047094,396.9331928641315,11.524642424446036,-1.4650943711784392,536.1547764390707,396.91122394800186,11.537137942003163,-1.430331233985363,0.8427392840385437,0.9085197448730469,0.8427392840385437,0.037945478451207784,0.8469472527503967,1472.3519748776198,28852.31589339646,3,3,0.7425331379999989
test_A_00000079,A,4,finfet_45nm,1,387.7247696988219,96.66866845395458,9.730353901738916,2.694726543584153,387.64514811336994,96.54923126474023,9.697900565684385,2.7277547553241916,0.8229876756668091,0.9064699411392212,0.8229876756668091,0.06209590047818121,0.8229891657829285,1616.487124299924,22100.088092419694,2,2,0.522596662000069
test_A_00000084,A,1,dram_wide,1,859.4274247372746,700.0088543488602,8.645154550168607,-2.035577538966631,859.3226569890976,699.8807761892676,8.719846008988885,-2.0077236669744556,0.8956717252731323,0.9249733090400696,0.8956717252731323,0.04428440770959676,0.8956719040870667,1895.4098117313245,13968.683625942556,3,3,0.7438509579997117
