pair_id,set,severity,architecture,gt_found,gt_x,gt_y,gt_scale,gt_rot,x,y,scale,theta,score,net_score,zncc,peak_ratio,pose_peak,psr,apce,n_hyp,secs
test_B_00000050,B,3,dram_wide,1,424.824572429496,460.5402543008321,8.48527089965399,3.747447180931559,424.30567786097527,460.5936473608017,8.54874464167576,3.6994708586460296,0.4560260474681854,0.5338782072067261,0.4560260474681854,0.16419258869329986,0.5234097838401794,269.70307851116416,14752.086108796924,3,8.267661325997324
test_B_00000055,B,4,finfet_10nm,1,187.86263284984125,149.13145153801764,10.843606416375794,0.1658224581733591,190.39604157209396,149.12890301644802,10.840289637511543,-0.034946557188075544,0.43146803975105286,0.6967813372612,0.43146803975105286,0.3257600843657568,0.46183449029922485,173.08440864503999,10986.664408203782,3,13.227290894996258
test_B_00000080,B,1,finfet_14nm,1,873.7441982724522,116.15445215078898,11.099351870847178,2.416317036369664,873.1558270156384,116.24230010807514,10.735235501480417,3.178999887834778,0.6844301223754883,0.7223727107048035,0.6844301223754883,0.30505958090509905,0.7302519083023071,512.4152365672393,29039.65943439745,3,13.45639686899085
test_B_00000085,B,2,dram_dense,1,557.1526560682406,140.4403918593947,9.894828480680625,-0.1377490851717731,557.7808254510164,140.44208532571793,9.902374629434979,-0.15964456832618298,0.7018654942512512,0.7418603897094727,0.7018654942512512,0.24139474763368415,0.7464853525161743,453.39902382243235,27890.36598999443,2,7.998198308006977
test_B_00000090,B,3,finfet_45nm,1,233.07973343118613,660.114141730807,9.082772705336604,4.099825059657928,233.48234120570123,660.2000543177128,9.102619020860313,3.686740861836403,0.6603689193725586,0.9372369647026062,0.6603689193725586,0.009315978616945685,0.6603683233261108,1508.2026726510828,22840.92421665102,1,2.9842347349913325
test_B_00000095,B,4,dram_1x,1,750.3012644630953,258.5116787674443,8.68863609772266,0.4181294534237567,751.2584470957518,258.56696193665266,8.56025556061903,-0.05784737917332625,0.3369382917881012,0.7327584624290466,0.3369382917881012,0.32488461316645906,0.336938738822937,258.7894881854598,13114.260067707493,3,11.193623475002823
test_B_00000060,B,1,dram_1x,1,82.77359414766403,529.2853002379677,8.996639870902003,3.45384377916179,83.24794337153435,529.2179118692875,8.865518961419417,3.542517827666302,0.8096757531166077,0.8793766498565674,0.8096757531166077,0.12051145247511572,0.795939564704895,784.8386345528986,13939.22944044789,3,8.530945279999287
test_B_00000065,B,2,finfet_22nm,1,915.2708237605796,787.8019652934795,8.19419098700213,4.581524580014889,914.9333027601242,787.8756053522229,8.23813213903673,4.550667115327558,0.6196442246437073,0.849358856678009,0.6196442246437073,0.03867364960413343,0.6196441054344177,1179.995020784472,15935.185969171092,3,10.04433252599847
test_B_00000070,B,3,finfet_28nm,1,216.05743132011477,173.12968236129342,11.861559287070618,-2.485756192184964,215.03544407710433,172.91214571148157,11.91398687162007,-1.9473055781490152,0.4722415804862976,0.7753717303276062,0.4722415804862976,0.2861891756201811,0.47224289178848267,386.2356738223754,21959.343185672,3,12.103641912006424
test_B_00000075,B,4,finfet_14nm,1,425.36063888719326,642.2146450048566,11.907482560839007,-0.5109987656632118,424.5496582686901,642.3011838793755,11.91554674062634,-1.2777518708196638,0.4301367402076721,0.4677732586860657,0.4301367402076721,1.0,0.4939854145050049,76.50522078977863,4546.582778265198,3,9.629440579999937
test_B_00000100,B,1,finfet_7nm,1,293.88179054451587,456.79029753971406,8.480257380072965,0.9104670135134504,292.9752221517265,456.9061774536967,8.449720001466442,0.6296727721713915,0.760514497756958,0.8174940943717957,0.760514497756958,0.023676063276164713,0.7605142593383789,1082.337708076584,15541.183525801602,3,10.354827855000622
test_B_00000105,B,2,finfet_10nm,1,212.23055740848503,119.17765210020492,10.569815171384702,0.5672333173839119,212.410673327744,119.28309924900532,10.280239030979766,0.46293992264849637,0.7386993169784546,0.7925775051116943,0.7386993169784546,0.10231683159307298,0.7386986613273621,1131.1697928441029,25775.561179440592,1,3.806771565999952
test_B_00000110,B,3,dram_compact,1,806.583125877725,556.0198221455197,9.623888110570864,3.797256241197273,807.356829687953,555.9606141149998,9.569584905857356,3.702881271653628,0.5367690324783325,0.8144407868385315,0.5367690324783325,0.20431107206948687,0.588649332523346,486.94342951846113,14486.166711249605,3,9.684597454994218
test_B_00000115,B,4,dram_dense,1,376.2400319784989,256.69597699773044,11.264348936069734,-2.069206867982908,376.20046700537205,256.6795645058155,11.23198240470154,-2.2487721745165854,0.4408312141895294,0.890700101852417,0.4408312141895294,0.16219551579325495,0.4408304989337921,348.66984128143633,23947.960208315173,3,12.111086082994007
test_B_00000140,B,1,dram_1x,1,288.58998793541014,469.50305643001576,11.172408324125712,-3.098524778858059,289.19876343011856,469.49878078501206,11.15452703604514,-3.1460259923320155,0.871707022190094,0.8724963068962097,0.871707022190094,0.01693668240099319,0.8717074990272522,1499.1725929760148,19331.453061847285,2,5.666361583003891
test_B_00000145,B,2,dram_wide,1,217.5362481694106,637.8522516029584,9.780480087195825,4.297092992667407,217.46782663837075,637.7769796252251,9.94971711696191,3.994067753169345,0.7038800120353699,0.947786271572113,0.7038800120353699,0.08180068315534379,0.7038800120353699,929.4490212326023,28228.74440359668,2,7.863208006005152
test_B_00000150,B,3,finfet_14nm,1,713.0478973806654,692.5775699115319,8.045949828477102,4.766674651606337,710.3623278588057,692.49228658434,8.093683268373754,4.536713539417347,0.7441030144691467,0.7441030144691467,0.7693419456481934,0.38406206611883376,0.7697606682777405,292.23701172060277,9397.883968770706,3,9.59439230398857
test_B_00000155,B,4,finfet_10nm,1,498.06255969793614,188.1034060912664,9.41957452239859,-1.4335847140274471,498.60654290765524,188.7969077527523,9.617304991313341,-0.07080749335352235,0.3392435312271118,0.47845375537872314,0.3392435312271118,0.6102531517522719,0.35694295167922974,79.97255907188001,3653.8172927332525,2,8.16142069399939
test_B_00000120,B,1,finfet_45nm,1,99.56252931818436,872.7228387174722,8.162464980187515,-3.822029150730174,98.73909848928452,872.374189466238,8.385975097349787,-3.7950540840120013,0.8125092387199402,0.8125092387199402,0.866588830947876,0.02469613576661302,0.8665890097618103,1168.8345722444667,13864.091080836484,2,6.531775844996446
test_B_00000125,B,2,dram_legacy,1,559.4281749272095,801.636525095231,8.641030812801882,2.1626910270223023,558.5744061395526,801.6762497425079,8.567778207774323,2.233387978171448,0.31340399384498596,0.6036109924316406,0.31340399384498596,0.3016386189590667,0.3565341830253601,239.9190862015299,9718.397514515555,3,9.608533395992708
test_B_00000130,B,3,finfet_22nm,1,132.0887502013647,107.16199052603464,11.741419466298254,-1.724669786791424,132.90269634127617,106.61137992888689,11.3639370883553,-2.4257505248369933,0.4222988784313202,0.8201624155044556,0.4222988784313202,0.23188708290279927,0.42229780554771423,517.772400525585,23964.118430581722,3,12.487375497992616
test_B_00000135,B,4,finfet_10nm,1,708.422551735437,260.7984348394334,9.369832749960496,1.1248239300314902,708.3341940641403,260.5751477405429,9.313309896957996,0.5162181306915664,0.5062476396560669,0.5062476396560669,0.6061983704566956,0.5273362598320159,0.6389241814613342,173.24480432123414,12482.264830208198,2,8.204998072003946
test_B_00000160,B,1,finfet_28nm,1,187.7383171505843,616.4640878482021,9.485255903313863,0.3292171904633658,188.422826372087,616.4260703921318,9.382672427727908,0.458517379005412,0.8504555225372314,0.944457471370697,0.8504555225372314,0.17771369700682857,0.8504555225372314,551.204121120734,14165.165326556516,3,11.653822813997976
test_B_00000165,B,2,dram_compact,1,503.8195393385028,505.2234145662239,10.32146394858652,3.496023790935091,502.79683142900467,505.77209225296974,10.310755596832108,3.3456119096633303,0.6385514736175537,0.6559698581695557,0.6385514736175537,0.03830167671662904,0.6640483736991882,875.6679702621385,22254.562266998702,2,4.659099822994904
test_B_00000170,B,3,finfet_10nm,1,61.28622238456859,326.52517723408585,10.560433834531135,4.115380746337813,62.64995478093624,326.6093341112137,10.83960015544175,3.950569363669443,0.4278475046157837,0.6666427254676819,0.4278475046157837,0.5045202209611612,0.4840795695781708,248.5771353996486,20705.99814916878,3,9.425846618003561
test_B_00000175,B,4,finfet_14nm,1,76.9837750336813,754.9902354695096,8.035104576120261,0.8494868560279318,75.03558564558625,755.9090187549591,8.0,1.2953042321663444,0.4238961338996887,0.7546799778938293,0.4238961338996887,0.28073207613453427,0.46851375699043274,219.11451005984367,10446.435022750447,3,10.4016967619973
test_B_00000180,B,1,dram_legacy,1,689.0330983373095,444.3452705784207,9.613958986149486,4.98618422439916,689.2295598983765,444.36277405917645,9.669416414294917,4.796188480115006,0.8690869212150574,0.9110941886901855,0.8690869212150574,0.03476113405641798,0.8842717409133911,1529.2355944871003,28283.208457766712,3,12.399795013989205
test_B_00000185,B,2,finfet_45nm,1,521.6880120364573,368.16370355284937,11.20593365073364,-0.3046508725595078,521.9881187323481,368.1509465277195,11.237456029726012,-0.327924458847592,0.788263201713562,0.8217548131942749,0.788263201713562,0.16607947278105556,0.7882623672485352,754.1864383050431,32519.84414942786,2,5.9287415470025735
test_B_00000190,B,3,dram_dense,1,702.6116624035795,351.40037274168526,10.402975716185296,0.3060262202332424,702.8933577537537,351.3949812427163,10.420214372708704,0.05469288332912711,0.48198238015174866,0.9433019757270813,0.48198238015174866,0.19822690612354457,0.48828330636024475,762.2945184100248,25533.01723509177,3,10.274385967000853
test_B_00000195,B,4,dram_dense,1,488.10063489292816,486.0618684572093,10.908112642730126,4.325935951677318,464.99879798293114,186.33435505628586,11.646847801824656,-0.03007531682196293,0.2437020242214203,0.2555159628391266,0.2437020242214203,0.8330296524496503,0.29917988181114197,96.2933126167683,5665.6329785837,3,9.440773859008914
test_B_00000200,B,1,dram_compact,1,162.18597170810756,401.21818977998487,9.295719250140763,-0.0419075301456697,162.11632602661848,401.12942719459534,9.170718298760239,-0.24644584400975822,0.825137734413147,0.8826414942741394,0.825137734413147,0.019998856466458905,0.8251370191574097,1560.0115108541563,30152.626276248742,3,9.690894076004042
test_B_00000205,B,2,finfet_45nm,1,921.50272068578,459.3674346184035,11.139941103271896,2.518261894554118,919.9716524034739,459.40235352516174,11.262250472728288,2.424873483670564,0.6394665241241455,0.9002663493156433,0.6394665241241455,0.07208958172103573,0.6581450700759888,1155.4299843583779,27150.60924203747,3,9.431014865011093
test_B_00000210,B,3,dram_loose,1,411.3843959225804,482.5866131397836,10.8453770429872,-4.330305085358662,329.0,269.0,10.853623638054513,1.9137336346794533,0.08967309445142746,0.23995360732078552,0.08967309445142746,0.8778372173060273,0.10240830481052399,20.793465257452567,382.11149039587247,3,12.143031690007774
test_B_00000215,B,4,finfet_10nm,1,391.8466933763809,419.505012076804,9.38288855297767,3.049766442651812,390.82968217134476,419.2414273619652,9.378330685260137,2.883439738505033,0.35731393098831177,0.9536553621292114,0.35731393098831177,0.11432957698784263,0.3573133647441864,429.3682191454963,22332.767207607405,3,11.833744437011774
test_B_00000220,B,1,finfet_45nm,1,509.0520772670111,178.51937624215725,10.341078764775489,2.899160573893821,508.1981378495693,178.45193684473634,10.28173804542579,2.5018691410181426,0.7849786877632141,0.9366797804832458,0.7849786877632141,0.029980918084065427,0.7849775552749634,1698.2893543403288,22549.714679445482,3,11.452795442004572
test_B_00000225,B,2,dram_1x,1,442.9729053873903,126.07292378653972,11.585400317904757,3.7081763820630016,442.5932151079178,125.69655518233776,11.496490943973365,2.350253032658871,0.20597928762435913,0.40290141105651855,0.20597928762435913,0.7530447230028445,0.2551632821559906,69.65268678454018,3930.9167058805983,3,10.895408426993527
test_B_00000230,B,3,dram_loose,1,228.26160105798965,641.9033399846502,11.962704298693248,1.7133081506264256,225.33857437968254,641.9341553524137,11.875176461791597,1.6815763664959482,0.39794281125068665,0.7711591720581055,0.39794281125068665,0.739098775195735,0.46521347761154175,192.32236075269725,16657.757648666317,3,9.110554325990961
test_B_00000235,B,4,finfet_10nm,1,483.5934574122747,102.49787494364584,9.613574880573628,-0.5089915441400015,485.6369261741638,102.33512997627258,9.619423499303178,-0.1216643429882507,0.4010644853115082,0.525388240814209,0.4010644853115082,0.19280436770921539,0.42648813128471375,281.20014287945867,11416.28054839687,3,12.420160672991187
test_B_00000240,B,1,dram_loose,1,743.8779965146925,418.5234248743955,8.359831643474573,4.371680072409172,743.3858706429601,418.55148707330227,8.386052118864907,4.301199141186056,0.8384073376655579,0.9336552023887634,0.8384073376655579,0.02696985422431561,0.8384075164794922,1467.7053980198773,17220.605379985347,3,9.594339613002376
test_B_00000245,B,2,dram_loose,1,218.91365928712247,146.06095214671717,8.067055588095963,3.472179372471881,218.70866522192955,145.2326423227787,8.0,3.094743522010487,0.46187296509742737,0.46187296509742737,0.6177703142166138,0.101114184290308,0.6815565228462219,620.2985336059928,11054.049102298473,3,10.826994156988803
test_B_00000250,B,3,dram_loose,1,208.26186359256667,906.4006158674048,9.75745554702758,-4.897181348880281,876.0216598547995,68.52055302262306,8.0,-4.8574848960903,0.3091871440410614,0.3091871440410614,0.5960826277732849,0.7503631224686371,0.5960825681686401,157.96397183778447,10260.253409030878,3,10.282420674993773
test_B_00000255,B,4,dram_legacy,1,908.139221802548,367.7570597100528,11.269845381788407,3.918314572685981,925.3730500489473,572.2139520943165,8.550046652394142,4.047457974645242,0.17064227163791656,0.17064227163791656,0.4204411506652832,0.40133587341307236,0.45855093002319336,164.75034880900535,7371.466122965679,2,5.659109325002646
test_B_00000280,B,1,finfet_22nm,1,767.080867346361,785.6648550059778,10.788392155682974,1.9221492086427856,767.9583423472941,785.856055572629,10.936657111857391,2.1471100748327867,0.7400394678115845,0.7400394678115845,0.9077677726745605,0.09485325635830855,0.9077670574188232,1077.0728047904736,23902.06853433859,1,4.418836118988111
test_B_00000285,B,2,finfet_28nm,1,564.242006197575,387.579187578798,9.533802350031046,2.540244746731656,562.5768013298512,387.51050665974617,9.513303074390624,2.2799315738393204,0.6481937170028687,0.8574897646903992,0.6481937170028687,0.19651868574047335,0.6984191536903381,559.9827530999031,13491.406076803652,2,7.790458716001012
test_B_00000290,B,3,dram_1x,1,286.9264614150243,861.8880348243887,9.505588843594396,-2.744623727881618,286.16258288919926,861.9411994405091,9.466987140021823,-2.759193147846554,0.6858586072921753,0.7552489042282104,0.6858586072921753,0.16095705231499963,0.6937180757522583,649.0855670528064,25716.476393746205,2,7.9835754449886736
test_B_00000295,B,4,finfet_14nm,1,366.21341397823386,373.4360868253408,9.214411666414165,4.496086280062128,368.6284691989422,373.5852997303009,9.262550614569173,4.560984567990354,0.35879218578338623,0.8689627051353455,0.35879218578338623,0.1480839953974185,0.35879191756248474,553.706181382264,15728.004284831577,3,7.379256127998815
test_B_00000260,B,1,dram_loose,1,253.15321476316032,284.4496374407074,10.865668193375198,1.2173020395884224,252.22225576639175,284.4350275322795,10.661228370234733,1.01484928598211,0.7901207804679871,0.8764992356300354,0.7901207804679871,0.04841490098378011,0.7901217937469482,1417.0588582554817,19436.352743052914,2,8.48616286100878
test_B_00000265,B,2,finfet_45nm,1,668.7624463493651,193.07323012004343,11.76110597275834,-0.532112011458544,668.952015042305,192.9755975101143,11.779853644888485,-0.43818726667227476,0.6817366480827332,0.9318560361862183,0.6817366480827332,0.0347094064519843,0.6817366480827332,1526.4820026635725,50335.07507488028,2,8.385325309005566
test_B_00000270,B,3,finfet_45nm,1,151.03685911563144,453.3441632420351,9.754971013374478,-0.9587300307392788,152.84772536158562,453.2259759902954,9.525691180622921,-1.497374645509772,0.5451210737228394,0.7792912125587463,0.5451210737228394,0.34384015036479476,0.5875858068466187,221.17592278771502,14097.868073817517,3,9.826727724997909
test_B_00000275,B,4,dram_dense,1,90.9546593976778,746.0487400816085,10.687768056624767,1.4767673420464256,88.51002188585699,705.8057606220245,10.763296235748465,1.7130636348473678,0.31375837326049805,0.4274006485939026,0.31375837326049805,0.8899322552542028,0.37854641675949097,98.29199054143324,5874.1064602975375,3,8.251738150996971
test_B_00000300,B,1,dram_wide,1,651.0756995185209,137.63363831287603,10.768212909840589,-3.6259041501444567,650.1780910491943,137.7080566585064,10.869470359773805,-3.460820633476012,0.7886198163032532,0.9298781156539917,0.7886198163032532,0.06797078105010998,0.7886192798614502,1492.1312350432454,25059.238486093876,3,10.565423826003098
test_B_00000305,B,2,dram_legacy,1,251.340130915856,667.8965499031901,10.384154531293287,-3.1650302531366767,250.80741062760353,668.1149216070771,10.35895645047997,-3.2143001138443674,0.7688475251197815,0.8654344081878662,0.7688475251197815,0.04060007245388641,0.768846869468689,1161.8500803459624,28776.23689605791,2,4.859870072992635
test_B_00000310,B,3,finfet_10nm,1,204.05062894642091,805.9568264509021,8.986119092361228,4.1681404235638695,203.95895668119192,805.9390715137124,8.810090128038558,4.352007114991728,0.5945305824279785,0.8318243026733398,0.5945305824279785,0.05126409048319769,0.5945302844047546,944.1685444879201,10621.165485768915,2,7.232922694005538
test_B_00000315,B,4,finfet_14nm,1,522.5590207716087,690.7203838655192,10.185560022634364,4.017861793781423,519.0857401788235,690.5066507160664,10.208817861315868,3.968987228164437,0.22123026847839355,0.8656871318817139,0.22123026847839355,0.10916021060574972,0.2522245943546295,518.3242620779627,23742.02276430208,3,9.480595707005705
test_B_00000320,B,1,finfet_7nm,1,722.048957611979,937.9514152358402,9.620754497774412,4.031766825810886,721.652479082346,937.954136043787,9.490524047144037,3.9672820216606386,0.4901379942893982,0.4901379942893982,0.5715617537498474,0.1313196729574831,0.669370174407959,578.7925800571642,28258.576036872644,3,9.460499872002401
test_B_00000325,B,2,finfet_22nm,1,927.8397056208916,888.5581275182687,8.988230368054833,3.3204027728463377,923.8601686060429,888.71919465065,8.600574251252349,1.655679214171784,0.6179617643356323,0.766994833946228,0.6179617643356323,0.03387651977325525,0.6179628372192383,1311.3407946534987,11273.061401782375,3,9.913556204992346
test_B_00000330,B,3,dram_wide,1,289.6991758730512,771.3913930899862,11.513261960256829,-4.930708871962466,289.9305903315544,771.305183082819,11.495522695200506,-5.0,0.20897868275642395,0.5055235028266907,0.20897868275642395,0.6433172740378601,0.2985578179359436,93.58424655014868,6200.557160261328,3,9.067878934001783
test_B_00000335,B,4,finfet_22nm,1,837.1350173347566,650.1040378402677,10.178542938201666,3.954615998923595,726.9795418325812,658.1987398564816,10.334113005395574,4.080138615173662,0.32622355222702026,0.32622355222702026,0.4895780682563782,0.7297128622908712,0.5049253702163696,86.2857852974969,4566.701028814158,3,9.128134958998999
test_B_00000340,B,1,dram_loose,1,373.212903363107,499.1272268885289,11.682255469545698,3.420968662040732,373.4423228688538,499.1635625064373,11.648563500377746,3.513405765650768,0.884466290473938,0.8907214403152466,0.884466290473938,0.024642474005652903,0.8844661116600037,1730.791183793174,27543.766614860488,2,7.799157666988322
test_B_00000345,B,2,dram_1x,1,138.00881104920484,878.3367999165009,9.2692813087233,0.3562053804338259,139.12778276205063,878.3494192808867,9.523942374566927,-0.061039212828468324,0.6417927145957947,0.8880330324172974,0.6417927145957947,0.11938105328765783,0.6527231335639954,723.7907209827583,21335.048980114538,3,9.533856995010865
test_B_00000350,B,3,finfet_7nm,1,141.5971404815411,382.22219486436734,8.960943072644076,2.656281752854936,139.77812176942825,382.45026071742177,8.988596189382395,2.633704309182019,0.46448567509651184,0.8398194313049316,0.46448567509651184,0.10468974186491364,0.4644870460033417,617.726061726175,15180.654604612764,3,10.791056173009565
test_B_00000355,B,4,dram_loose,1,327.5049620825405,302.23357857536905,11.562454232405262,2.5776623697730923,327.4004868865013,302.60022834688425,11.697394027503982,2.2188923610108513,0.4852868318557739,0.4852868318557739,0.49944305419921875,0.3296849625425062,0.4994426369667053,219.14155432057262,18635.971813379598,2,6.568928448003135
test_B_00000360,B,1,finfet_7nm,1,806.5730144289369,99.5655618410371,8.648851389613604,-3.3249613995417384,806.8021864593029,99.548499468714,8.672439363898919,-3.3992322485097994,0.9022384285926819,0.9022384285926819,0.9060762524604797,0.08899494709966256,0.9060748219490051,1356.794103586328,24323.4229712539,2,6.482439261992113
test_B_00000365,B,2,finfet_7nm,1,488.8225651671583,131.60024187226117,10.9068734906275,-0.6957152944057583,490.2639662474394,131.7636576294899,11.14416752398063,-0.31753505431950946,0.6245288252830505,0.7490707635879517,0.6245288252830505,0.9031520000840274,0.6245291233062744,152.08354844632075,12925.355586023312,2,6.911427566999919
test_B_00000370,B,3,dram_wide,1,561.7149614057683,238.9364632672831,11.031100760607696,-0.1523974300320505,561.0148641671985,238.90967447310686,10.996175504323714,0.0801012773627196,0.4705291986465454,0.8550914525985718,0.4705291986465454,0.17830488439538844,0.470527321100235,547.6334631944491,25034.239842254836,3,12.786470785998972
test_B_00000375,B,4,finfet_10nm,1,550.9087572389185,350.6772977558424,8.441575726168777,3.723048453652364,551.5264132171869,350.6179892271757,8.476535467036069,3.7838480521646614,0.25467148423194885,0.8079647421836853,0.25467148423194885,0.4159434185596455,0.26705455780029297,174.89011528452016,8748.322173745353,3,9.821579506999115
test_B_00000380,B,1,finfet_28nm,1,586.9998788678994,219.65815162731337,9.65040729090029,0.1320016326974427,587.2654883563519,219.6561280488968,9.661537129644872,0.12243209447845102,0.7967191338539124,0.7967191338539124,0.9351606369018555,0.07702840481766332,0.9430791735649109,914.2963913374879,27738.093005096172,3,9.549812862998806
test_B_00000385,B,2,finfet_28nm,1,321.22178492007214,450.8508946666352,11.916623961185383,-1.101284572667096,321.7827078551054,450.9301339313388,11.927685778272169,-0.7951518356701157,0.7258689999580383,0.9281365871429443,0.7258689999580383,0.0847930629632969,0.7258685827255249,786.6618876577683,39552.33207914876,3,9.477216291998047
test_B_00000390,B,3,finfet_14nm,1,743.5917320646832,530.1583869695879,11.473015677515424,-3.323669654524426,741.8324764072895,530.0517738759518,11.477785875823512,-3.8402461419975893,0.485866516828537,0.8375058174133301,0.485866516828537,0.1731188513343092,0.48586612939834595,456.1714567642918,29464.89835428243,2,6.185307430001558
test_B_00000395,B,4,dram_loose,1,881.6531162249889,225.14124736256275,11.0171334576974,3.788273890790988,544.9202729538083,626.4626605212688,8.13407231021744,3.674657788822636,0.04044749215245247,0.04044749215245247,0.23139409720897675,0.564897659608193,0.24475662410259247,33.80123020258453,726.4737615609107,3,9.984804965002695
test_B_00000400,B,1,dram_dense,1,744.0852180469878,478.36392560557,9.434926261640054,0.5290605857180486,744.0140269696712,478.35606004297733,9.439189926667195,0.5548452798253556,0.7473647594451904,0.7473647594451904,0.8867421746253967,0.018149187615143517,0.8981673717498779,1310.8286119193187,41549.671095936246,3,8.77723395099747
test_B_00000405,B,2,dram_compact,1,831.5392420394783,63.98825051878299,9.425604125386752,3.757399194375335,834.3558762520552,64.01557359099388,9.52508854345844,3.652268801164185,0.7077491283416748,0.9153916835784912,0.7077491283416748,0.04212355538489948,0.7240933179855347,1430.8669914007942,15013.238655956968,3,9.477530296004261
test_B_00000410,B,3,dram_1x,1,624.3611982434376,400.0655994767898,9.145051886486993,4.782661111836774,622.7352174222469,400.008795093745,9.146275647754157,4.832127061259919,0.6397783160209656,0.9125245213508606,0.6397783160209656,0.051066454388387535,0.6423040628433228,1036.8343087514288,17065.588202845185,2,7.657983084995067
test_B_00000415,B,4,finfet_28nm,1,733.2239794705556,543.6386284102988,11.45993542506505,-4.21021642393054,734.851841956377,543.7200745493174,11.479417367609724,-4.246818181736744,0.4034309685230255,0.791578471660614,0.4034309685230255,0.23227219973851854,0.40343114733695984,298.12530391535995,16442.428036806126,3,13.175133017997723
test_B_00000440,B,1,dram_compact,1,110.96789119630552,91.4061330655988,11.326931333433636,-0.3767371211328596,111.30043436586857,91.43156012892723,11.695652741029296,-0.1228088393361935,0.7501513957977295,0.7501513957977295,0.7588388919830322,0.47929510199554215,0.8650107979774475,362.8756099794415,27795.867980471223,2,7.5212613659969065
test_B_00000445,B,2,finfet_10nm,1,546.9308589098159,431.95900264070286,9.713039520243887,-0.1687656090924862,546.2177262455225,431.9456217214465,9.747428765466104,-0.44669022315504414,0.4114153981208801,0.4114153981208801,0.8392263054847717,0.3268011656806577,0.8392253518104553,378.4120938082087,18877.47049450756,3,13.235928994006827
test_B_00000450,B,3,finfet_45nm,1,428.4204049480077,431.03046238519687,10.600281961552271,1.0849832179303096,429.228952139616,431.14054837822914,10.55915739227045,0.617149816696109,0.1612972617149353,0.28794240951538086,0.1612972617149353,0.6054869597041693,0.23790410161018372,51.80901083031825,2105.743800523834,3,10.713735608005663
