pair_id,set,severity,architecture,gt_found,gt_x,gt_y,gt_scale,gt_rot,x,y,scale,theta,score,net_score,zncc,peak_ratio,pose_peak,n_hyp,secs
test_A_00000066,A,3,dram_dense,1,153.43625472276466,921.8957223332352,10.59800779518014,-2.8203129961417583,153.94147654995322,921.9325473457575,10.479677507491674,-2.605676329667255,0.7591462135314941,0.7591462135314941,0.8559772968292236,0.06665327161763644,0.8559777736663818,3,15.329613108000558
test_A_00000069,A,2,dram_loose,1,568.285546749259,812.9626133062793,10.063384532250328,0.153875378194753,568.472325751558,812.9350791573524,10.101952061590122,0.13617149816696109,0.8250885605812073,0.8250885605812073,0.9127839207649231,0.3433292837829413,0.9322399497032166,3,12.895138676999522
test_A_00000024,A,1,finfet_45nm,1,386.13896231114506,478.8901181716259,11.342611375635292,1.363748849241918,385.5913337916136,478.8621809184551,11.370912492217284,1.5099580148322256,0.6779186129570007,0.7087347507476807,0.6779186129570007,0.37592421775998447,0.7121104001998901,3,13.147784099000091
test_A_00000027,A,4,finfet_22nm,1,618.9215303664964,686.9478480100653,11.843835896101451,0.6233148599517158,619.0396188944578,686.9446495734155,11.825173557417534,0.3998418344947144,0.8707900643348694,0.8707900643348694,0.883064329624176,0.023961969040824514,0.8830630779266357,2,11.124917928999821
test_A_00000030,A,3,finfet_28nm,1,714.6647188024422,721.1709067351237,9.3069130778194,-3.312436077828273,714.266379237175,721.1749160736799,9.303494283099644,-3.497472397167887,0.8400339484214783,0.899701714515686,0.8400339484214783,0.04360206522380021,0.8400339484214783,3,11.89646431500023
test_A_00000033,A,2,finfet_7nm,1,185.04068873434775,914.7170358516722,9.582058582689609,-4.200814325540076,185.59838568419218,914.7265800237656,9.497757723997426,-4.443498389499902,0.8026189804077148,0.9416890144348145,0.8026189804077148,0.19712497753010966,0.8026198744773865,3,14.081836774000294
test_A_00000048,A,1,finfet_7nm,1,148.03295846511477,477.2148314489386,11.64859141075558,3.699140777392081,147.67134603857994,477.20843294262886,11.65421169663899,3.7208965914980507,0.7871686220169067,0.916407585144043,0.7871686220169067,0.16186123914194997,0.7871691584587097,3,13.993322115999945
test_A_00000051,A,4,dram_dense,1,465.9903039166693,544.8382987750133,9.907920159565094,2.9536847496082883,466.8366871625185,544.899665594101,9.896169190563338,3.081892697506519,0.8534326553344727,0.927351176738739,0.8534326553344727,0.40183438870303323,0.8534314632415771,3,17.8058568309998
test_A_00000054,A,3,finfet_10nm,1,582.2200135519029,520.6486517155284,9.536000871904458,3.4887998028320717,581.4929651319981,520.6552636325359,9.522327840853006,3.4581637101838973,0.3826013207435608,0.3826013207435608,0.7171580195426941,0.12926521872227462,0.805602490901947,3,10.64389593099986
test_A_00000057,A,2,dram_loose,1,500.6150701046317,520.9139881411014,11.60120498110784,1.393962203929151,500.8040564805269,520.9409563839436,11.62881047792239,1.6509776773290714,0.8478952050209045,0.9238300919532776,0.8478952050209045,0.04267845986821209,0.8478932976722717,3,8.84791809499984
test_A_00000000,A,1,finfet_14nm,1,310.29036781439254,335.82386632668306,9.75228803210116,1.8522376622030563,310.38860692083836,335.7414357662201,9.785964761357862,2.093696777320659,0.784974992275238,0.9630612134933472,0.784974992275238,0.07979807316559025,0.7849739193916321,3,12.198690532999535
test_A_00000003,A,4,dram_1x,1,357.02879377922767,765.6372523992105,10.794587300009724,-3.3513437290684367,767.7253504991531,137.10823893547058,8.141182450798864,-3.4133626588307675,0.17248249053955078,0.17248249053955078,0.7903463244438171,0.3270658302508556,0.8501698970794678,3,14.870555514999978
test_A_00000006,A,3,dram_wide,1,453.3918716405662,340.9236550226419,8.189538182178342,-0.9314495734417888,453.11565436422825,340.9417263045907,8.193790454728102,-1.018466740324052,0.8314352035522461,0.8800479173660278,0.8314352035522461,0.03104778278053261,0.8314375281333923,3,12.682159890000548
test_A_00000009,A,2,dram_loose,1,290.2456966432096,761.4746573660807,10.689101802491512,-2.721135639712156,290.3332432806492,761.4751285370439,10.710996027979787,-2.8144956171605964,0.3402078449726105,0.3402078449726105,0.8984453082084656,0.4126784495546005,0.898445725440979,3,13.9602550540003
test_A_00000072,A,1,dram_wide,1,214.01374028307288,599.3501022840034,10.647955369698918,3.2112052792068955,214.0847169458866,599.344095647335,10.629657973234842,2.9518000736573855,0.831230878829956,0.8614558577537537,0.831230878829956,0.1014824362092105,0.8312304615974426,2,6.21164531300019
test_A_00000075,A,4,finfet_22nm,1,860.9078863795041,818.440229828103,10.24658697003468,3.4819907588537085,860.9422764778137,818.4544654376805,10.212824147079731,3.453559924999299,0.5406582355499268,0.5406582355499268,0.9407609105110168,0.39417994011513946,0.9579033851623535,2,7.874393462000626
test_A_00000078,A,3,finfet_14nm,1,536.5569521047094,396.9331928641315,11.524642424446036,-1.4650943711784392,536.1547764390707,396.91122394800186,11.537137942003163,-1.430331233985363,0.8427392840385437,0.8551357388496399,0.8427392840385437,0.1557256821853686,0.8469472527503967,3,11.147371963000296
test_A_00000081,A,2,finfet_7nm,1,71.17525326300631,736.6243419483297,10.452635125721145,2.3512841675365648,71.79078921675682,736.630068063736,10.438568173744137,2.124465170010936,0.7860795855522156,0.8494550585746765,0.7860795855522156,0.23436598668869102,0.7860813736915588,3,14.15154903200073
test_A_00000132,A,1,dram_1x,1,287.47521275321634,817.5907785734378,9.909459062118696,4.301703080852267,287.75174540281296,817.3962844163179,9.910855928469504,4.1220784256569365,0.7286991477012634,0.7286991477012634,0.9458134174346924,0.11091782385453144,0.9458150863647461,2,10.654211146000307
test_A_00000135,A,4,dram_dense,1,141.4024758198746,641.4009451478179,9.755930450621504,-4.534036654520746,140.83466306328773,641.3920316845179,9.74524314731479,-4.495609025158802,0.8158964514732361,0.9146300554275513,0.8158964514732361,0.055783244528850084,0.8158960938453674,2,5.414089115999559
test_A_00000138,A,3,finfet_7nm,1,275.54653251839943,375.0604685126883,11.47579908100607,4.367332854570776,72.246999502182,648.0956127643585,8.438423413147513,4.287715654660946,0.06820380687713623,0.06820380687713623,0.845780074596405,0.7222038395658368,0.8826107382774353,2,7.224255729000106
test_A_00000141,A,2,finfet_14nm,1,833.1044254342373,761.4493336892759,9.492778590593169,-3.7168762504218646,833.1519493162632,761.4532909989357,9.519825473192862,-3.7760035574958644,0.5913065671920776,0.5913065671920776,0.9092614054679871,0.2438493135109014,0.9187706708908081,2,9.443916361000447
test_A_00000120,A,1,finfet_10nm,1,392.0055693448944,254.01695082929817,8.448895574268098,-0.2691603506802256,393.1490003168583,254.02649284526706,8.47585866071141,-0.19338621531914507,0.8402732610702515,0.9148522019386292,0.8402732610702515,0.06457420211506232,0.8402741551399231,3,11.617040691000511
test_A_00000123,A,4,dram_1x,1,573.5497511001544,731.2328467294797,11.185509803688165,-0.5926910801742471,574.5788492560387,731.2434054762125,11.240120915657794,-0.5043909748411989,0.8350683450698853,0.8350683450698853,0.8862497806549072,0.16362730460163016,0.8980308175086975,2,6.927555883999958
test_A_00000126,A,3,finfet_10nm,1,406.455472740443,600.4925498071011,8.878810275473814,0.0495492131114927,406.0926905721426,600.4842657148838,8.905114764094806,-0.01361857599416752,0.8782487511634827,0.8782487511634827,0.9000024795532227,0.10720560438517068,0.9000020623207092,2,9.37131032599973
test_A_00000129,A,2,finfet_10nm,1,426.7252433231408,587.4123087195767,9.59058874020544,2.4972361545534376,426.0776846855879,587.4066122472286,9.626347593479423,2.4788963671676063,0.45601120591163635,0.45601120591163635,0.7008893489837646,0.1490858852415272,0.7787709832191467,3,10.807829834999211
test_A_00000084,A,1,dram_wide,1,859.4274247372746,700.0088543488602,8.645154550168607,-2.035577538966631,859.3226569890976,699.8807761892676,8.719846008988885,-2.0077236669744556,0.868384599685669,0.868384599685669,0.8956717252731323,0.05023601016289571,0.8956719040870667,3,14.285940880000453
test_A_00000087,A,4,finfet_22nm,1,384.0888806625137,671.1626911367034,9.385807313368884,0.8162980240264925,383.5958571061492,671.1939901709557,9.446713707754762,0.6201230709987943,0.8727855086326599,0.9093146920204163,0.8727855086326599,0.1357239431850338,0.8727853894233704,2,9.025611774000026
test_A_00000090,A,3,dram_dense,1,771.1856973736063,315.7892451815426,11.180488170953934,-1.2152998961795358,771.24925583601,315.8027975857258,11.247174546855835,-1.1586813135197547,0.768521249294281,0.8118724822998047,0.768521249294281,0.4190232920440263,0.8421730399131775,3,11.417823341999792
test_A_00000093,A,2,dram_dense,1,662.709849465643,505.0990111441486,8.091267268514782,-0.6627661175684647,662.3266902267933,505.07006695121527,8.08707055925455,-0.6630003364956679,0.8788536190986633,0.9452069997787476,0.8788536190986633,0.01845645781148651,0.8788524866104126,3,10.909339492999607
test_A_00000096,A,1,dram_wide,1,139.53410314693934,772.9487331485573,10.164081801115907,-2.4691384764647,139.39344346523285,772.8808500766754,10.258235974163918,-2.531067416673677,0.8930893540382385,0.940139889717102,0.8930893540382385,0.017271366987617394,0.8930889368057251,3,13.992716986999767
test_A_00000099,A,4,finfet_22nm,1,54.32736329068575,483.52268084134937,11.81527421019326,-1.8019757431878836,817.7317951470613,839.5040239542723,8.075768439968915,-1.7635064018134106,0.2655526399612427,0.2655526399612427,0.9220457673072815,0.6484355816103038,0.9304860234260559,2,7.2071007909999025
test_A_00000102,A,3,dram_wide,1,109.8275562747438,241.27626407124524,9.251718864385502,0.1525084593711243,110.67373667657375,241.10467553138733,9.140334423015135,-0.22916093784459168,0.8818536400794983,0.9300752282142639,0.8818536400794983,0.026107820935598033,0.8686641454696655,3,14.058621249999305
test_A_00000105,A,2,finfet_45nm,1,805.1951240714762,187.84283468142064,9.868816944664651,-1.2641498512365548,805.6081685721874,187.93738391250372,9.937340652785972,-1.4830371938544618,0.8291831016540527,0.8291831016540527,0.830752432346344,0.031069298173352126,0.830752968788147,2,10.041795177000495
test_A_00000108,A,1,dram_loose,1,846.6266334988782,481.1148881348349,10.794711660159985,4.229111828933995,847.4210936129093,481.119935721159,10.851093741348292,4.039929810987018,0.7352398633956909,0.7352398633956909,0.8260810375213623,0.11939726854960221,0.8582093715667725,3,14.800170427999547
test_A_00000111,A,4,finfet_45nm,1,569.0144844834348,151.97075945155478,9.07156562935925,-2.8470379937595824,568.9737997259945,151.9079425483942,9.070438500713676,-2.986697755016403,0.7994874119758606,0.8418243527412415,0.7994874119758606,0.07546409101050174,0.7994879484176636,3,13.294481171999905
test_A_00000114,A,3,finfet_14nm,1,645.5407523226806,631.8717179048542,8.744359387002552,2.857277589408308,645.4589324891567,631.8882184922695,8.729839591190261,2.8302823581563064,0.7462103962898254,0.7462103962898254,0.8941330313682556,0.1565457900193245,0.9133635759353638,2,8.860823981000067
test_A_00000117,A,2,dram_loose,1,683.2920335319268,532.0554155207802,8.334039204716643,-2.158506167232118,683.4404998123646,532.0474219657481,8.369187971813197,-2.165734980662124,0.8637134432792664,0.8637134432792664,0.9140758514404297,0.0180635003264506,0.9140782356262207,3,10.98037744300018
test_A_00000144,A,1,dram_loose,1,240.17374295587692,518.9636976463584,10.127275558584929,-0.1263121646183505,238.947195738554,518.9618555344641,10.07987977142138,-0.11987292284445136,0.8474870324134827,0.9676851630210876,0.8474870324134827,0.11221460920724484,0.8474867343902588,3,11.268179894000241
test_A_00000147,A,4,dram_legacy,1,817.8479162762019,67.18859007916825,11.480232588544318,2.591431359089549,818.0495250597596,67.18389731645584,11.539034735975171,2.7423107863319593,0.7636865377426147,0.7636865377426147,0.779955267906189,0.0428303790257259,0.8821399807929993,3,10.994809906000228
test_A_00000150,A,3,finfet_7nm,1,318.5176326352174,478.089116011426,10.959888378236071,1.1476359911753349,318.3600008934736,478.1182746589184,10.947403241843677,1.1206522123527656,0.9150158166885376,0.9476913809776306,0.9150158166885376,0.03448175312081299,0.9223692417144775,2,8.972109616000125
test_A_00000153,A,2,finfet_28nm,1,157.96672770297414,910.4211226005036,9.88705935928803,-3.0503115009187742,157.90586000680923,910.5357431434095,9.795525936249406,-3.2349350191699613,0.6918336153030396,0.8292735815048218,0.6918336153030396,0.07489251703203256,0.6918324828147888,3,15.515734401000373
test_A_00000192,A,1,dram_wide,1,395.8815902446444,527.183072106992,8.422286107521698,-1.9970587440367948,396.6884111762047,527.1751440018415,8.420375422718514,-1.9384862906556748,0.8647943139076233,0.9371026158332825,0.8647943139076233,0.2559009292281573,0.8647957444190979,2,7.438899531000061
test_A_00000195,A,4,finfet_28nm,1,685.6042711527728,723.4816176923559,8.9091467432943,-4.3011723035285465,685.5885796993971,723.4743137974292,8.923927491461672,-4.4065533708336835,0.8109160661697388,0.9670074582099915,0.8109160661697388,0.0206953978511551,0.8109163641929626,3,13.199336579000374
test_A_00000198,A,3,finfet_22nm,1,435.6848989715696,738.9019087342588,11.238367771491165,-1.4335119728117265,435.1820661574602,738.9248860403895,11.236171309960007,-1.4671296251644097,0.6937994360923767,0.7239314913749695,0.6937994360923767,0.09825649177826785,0.6861971020698547,3,10.873630587999287
test_A_00000201,A,2,finfet_45nm,1,702.9899117226976,464.5859888554935,10.69868196989738,4.030738613441228,702.5880351960659,464.5895247682929,10.707975720308953,4.143187827498387,0.8565307855606079,0.8641011714935303,0.8565307855606079,0.033546775666245345,0.8565316796302795,2,7.813814512000135
test_A_00000156,A,1,dram_1x,1,493.9109498790044,835.580534511938,11.587357505448612,4.537334482336913,493.9034535139799,835.5921298265457,11.502504302644605,4.490986571068731,0.6601055264472961,0.8784564137458801,0.6601055264472961,0.14679471230019325,0.7455945014953613,3,13.958822134999537
test_A_00000159,A,4,finfet_10nm,1,273.13669610580826,777.7715765862418,8.883540141486515,0.2862998004018058,271.9950052704662,777.8061229288578,8.837932078672404,0.1559782381551842,0.7534807324409485,0.7534807324409485,0.8013089895248413,0.36102080093129596,0.8165470957756042,3,14.240295039000557
test_A_00000162,A,3,finfet_7nm,1,695.3325592579014,482.60959872311525,11.399681187254275,1.4634044308648972,695.8753815293312,482.7114286720753,11.365532444356754,1.5959684629893724,0.7031130790710449,0.8780527710914612,0.7031130790710449,0.26952430341937,0.7361149787902832,3,10.818034843000532
test_A_00000165,A,2,finfet_22nm,1,898.5487997718208,200.51807293616173,8.626496698894453,0.3023622602890485,898.2139710485935,200.51462157815695,8.648186825959197,0.30417239548874175,0.9283688068389893,0.9344168901443481,0.9283688068389893,0.01374307568600555,0.9283685684204102,3,12.317237211999782
test_A_00000180,A,1,dram_wide,1,108.88080401673515,432.2114240432006,10.6581021063332,1.0491550498318558,108.16694742441177,432.18399508297443,10.6851932117874,0.9519093633336138,0.7110075354576111,0.7110075354576111,0.9094540476799011,0.05277985132026242,0.9094541072845459,3,12.250196685999981
test_A_00000183,A,4,dram_compact,1,593.9582356009865,615.4402171461466,9.422006345422435,-2.8989940230207734,593.8478878736496,615.171702221036,9.433936365331796,-3.1064987259955696,0.7961569428443909,0.912223756313324,0.7961569428443909,0.01665209075554205,0.7961570620536804,3,13.587106469999526
test_A_00000186,A,3,dram_compact,1,101.67811628148422,147.56270853075273,8.064261522452316,-3.987028297438577,740.6720683574677,782.141709536314,10.725229722536593,-4.168829062659152,0.047280196100473404,0.047280196100473404,0.8921490907669067,0.7935170289893041,0.9073554277420044,3,11.676208738000241
test_A_00000189,A,2,dram_loose,1,190.00330270133065,179.3541380816551,10.52537772263038,1.226926604583486,190.58745359629393,179.42983013391495,10.596970610382556,1.2159937823300524,0.7952924370765686,0.7952924370765686,0.8235806226730347,0.02047054775188373,0.8235791921615601,2,9.402769227000135
test_A_00000168,A,1,finfet_14nm,1,224.9953925694385,783.9553415260361,8.77024422789681,-1.3762223825867117,224.98349315300584,783.9266548454762,8.80925653036696,-1.3460144543139014,0.924635112285614,0.924635112285614,0.9443176984786987,0.046634355022751206,0.9443181157112122,3,13.516956073000074
test_A_00000171,A,4,finfet_14nm,1,895.043260671611,544.226213310474,9.107202015238109,-0.4933802915411958,895.5144293503836,544.2732843905687,9.165670628752116,-0.4517569668373851,0.8529158234596252,0.8529158234596252,0.8585964441299438,0.018416717838775257,0.8585973978042603,3,13.751108571000259
test_A_00000174,A,3,dram_loose,1,851.2304508124773,236.4123612062893,10.011555601455402,2.168714488945688,851.6325773596764,236.4430838264525,10.026062869560343,2.147049660985616,0.9174007773399353,0.9174007773399353,0.9348726272583008,0.06951488136483217,0.9348731637001038,3,11.400287798000136
test_A_00000177,A,2,dram_compact,1,275.31753161624295,389.9568695053762,10.30129803867729,-1.6742730693035677,275.8003777116537,389.915169224143,10.311804841127255,-1.2084167428427688,0.8697923421859741,0.8697923421859741,0.8859567046165466,0.023131262637317,0.8859559893608093,3,11.635323926000638
test_A_00000204,A,1,finfet_22nm,1,651.7002033750673,360.4510773711978,11.395068774800226,2.7493783903976805,650.4848866313696,360.44328020885587,11.375717874121953,2.6192344918142525,0.780312716960907,0.8897985816001892,0.780312716960907,0.03247765843804634,0.7803117036819458,3,11.363595732000249
test_A_00000207,A,4,finfet_45nm,1,706.6917181283936,459.3722375026625,9.556271112681408,3.605084297020424,706.9717056453228,459.34338015317917,9.564580384753587,3.5274010865026777,0.7362698912620544,0.7362698912620544,0.7555893063545227,0.27832241076525116,0.7856835126876831,3,11.629452901999684
test_A_00000210,A,3,dram_dense,1,285.8762141478774,562.36252542148,11.733163406936656,-1.8718763816369963,291.0603935793042,163.268374979496,8.0,-2.215896030671938,0.08973938971757889,0.08973938971757889,0.8089876174926758,0.4569608564556266,0.8259754776954651,3,12.521993673999532
test_A_00000213,A,2,dram_loose,1,698.0972624195634,367.71035429490473,8.701026646487911,-3.2006857627493424,698.5082385838032,367.72380824387074,8.710271623535661,-3.263218915848124,0.9156214594841003,0.9156214594841003,0.9466743469238281,0.022382487096541313,0.9466753602027893,3,14.816946990999895
test_A_00000216,A,1,dram_wide,1,295.0326797962663,227.53253898088605,10.144227751220075,4.7445597056364885,294.97647282108665,227.56010815501213,10.145613766619109,4.714570614278339,0.8187692761421204,0.9667329788208008,0.8187692761421204,0.015375633327841861,0.8187680244445801,3,11.046848742000293
test_A_00000219,A,4,dram_1x,1,611.0943139697825,234.7810851681743,10.042476895676652,-0.3733897502814454,611.68100951612,234.74718202650547,9.987262030615936,-0.4379198114907607,0.870049774646759,0.9111433625221252,0.870049774646759,0.030722592522959388,0.8700493574142456,3,11.865715105999698
test_A_00000222,A,3,dram_legacy,1,257.7553940411348,226.8890681763794,10.74074356581974,-3.8454576912364615,257.93349312990904,226.9269237369299,10.733577115708176,-3.9107746421514835,0.9289335012435913,0.948303759098053,0.9289335012435913,0.12521524337963974,0.9289336204528809,2,6.49346057799994
test_A_00000225,A,2,finfet_28nm,1,734.7589404621993,654.3986545642036,11.004149394880738,-3.67805779945943,734.3898484259844,654.893944144249,10.997793615761362,-3.3909132573251464,0.4396429657936096,0.5988553166389465,0.4396429657936096,0.28688497953394626,0.45861539244651794,3,11.26682980500027
test_A_00000240,A,1,finfet_45nm,1,637.098518518096,681.7736218271757,10.373032414498576,-0.8459967956220229,637.1534714698792,681.7715739905834,10.374984319637301,-0.9274499623317349,0.666976809501648,0.666976809501648,0.8783138990402222,0.7946506590608376,0.9058562517166138,3,12.131500579000203
test_A_00000243,A,4,finfet_22nm,1,247.1707249127276,98.67134525857888,10.737960322361968,-0.2707091905769889,246.41220701485872,98.66274955868721,10.768799490795619,-0.1552709005121555,0.9148460626602173,0.9518373012542725,0.9148460626602173,0.09771260953912474,0.91484534740448,1,5.049106882999695
test_A_00000246,A,3,dram_1x,1,747.2552790794955,890.1294479518169,9.132117980226337,1.4112245419667468,748.0541830658913,890.1258223503828,9.217369521495536,1.3707901863263514,0.7088866829872131,0.7088866829872131,0.8043986558914185,0.1609807792640214,0.8043968081474304,2,8.269878498999788
test_A_00000249,A,2,dram_legacy,1,386.4133804320919,359.0980221537722,9.7711802627854,-4.114057810950492,386.38931396603584,359.04799354448915,9.765284189102521,-4.173895806341493,0.6465752720832825,0.8076999187469482,0.6465752720832825,0.06133097270037627,0.7944173216819763,3,11.374600979000206
test_A_00000228,A,1,finfet_28nm,1,345.793799308855,536.0046060198935,8.352330647226042,3.4180751368053848,345.99211074318737,535.9583820365369,8.34539145348556,3.4915286123191174,0.5948035717010498,0.5948035717010498,0.9199905395507812,0.06053084391573309,0.9199904799461365,3,10.369620878000205
test_A_00000231,A,4,finfet_28nm,1,629.5849178848034,62.65135700333883,9.123238380866024,1.824167447722048,630.1847839653492,62.70699429512024,9.211076446601169,1.8579451308314403,0.8601312637329102,0.961654782295227,0.8601312637329102,0.04890539029954958,0.860132098197937,2,9.706828688999849
test_A_00000234,A,3,finfet_22nm,1,520.5910901528317,687.7450655339815,11.579195448469209,4.474596724384695,520.531744942069,687.6458657979965,11.58907218396438,4.21438632748437,0.8360373973846436,0.8360373973846436,0.852124035358429,0.08710402291966994,0.8521254062652588,3,11.417347080000582
test_A_00000237,A,2,finfet_14nm,1,939.067754622639,913.8435953476676,10.234708313109271,1.466279807825127,938.5404081828892,913.8503533899784,10.33463630350655,1.4464947198388154,0.6914406418800354,0.6914406418800354,0.9294518232345581,0.2709262374240859,0.9359933733940125,2,10.544501555999886
test_A_00000252,A,1,finfet_22nm,1,457.6143828874325,716.1581296155465,9.259066481727611,-3.673154889099197,456.1542099118233,716.0628447681665,9.260048807735142,-3.754540486832899,0.8382830619812012,0.8382830619812012,0.8516495227813721,0.07641506475799016,0.8516497015953064,2,9.377615178999804
test_A_00000255,A,4,dram_compact,1,681.5591560107458,109.92928952781182,11.146020536337604,-2.770738575631687,852.884558826685,118.72376903891563,11.273897520969417,-2.8336323573167337,0.24053844809532166,0.24053844809532166,0.8926965594291687,0.7354135994075676,0.8955464363098145,2,9.342163372999494
test_A_00000258,A,3,finfet_28nm,1,880.0992482429331,880.6711290066241,9.710693610255603,-0.974789670184628,880.6279452443123,880.6439278274775,9.736895491702315,-1.0025218338230566,0.8273499608039856,0.9451518058776855,0.8273499608039856,0.15270789283431385,0.8273510932922363,2,10.065772698999353
test_A_00000261,A,2,dram_1x,1,412.7664218604791,202.31567411030855,8.748136597082237,3.804007603459368,410.9989259885624,202.29512026906013,8.711726801998152,3.717034758010824,0.748388409614563,0.748388409614563,0.8506349921226501,0.19011261183411046,0.8567439317703247,3,10.170224560999486
test_A_00000264,A,1,finfet_22nm,1,928.3147140559612,841.485034702705,8.734888143428206,0.1885491591518349,928.4549505896866,841.7257782667875,8.908441809677326,0.41533532051608124,0.8203920722007751,0.8203920722007751,0.8584636449813843,0.029852727916044115,0.858464241027832,3,14.427698217999932
test_A_00000267,A,4,dram_dense,1,898.2201929891557,392.0384876745512,10.07394409458371,-3.9056372725102007,898.3303246200085,392.03577287495136,10.067055630481672,-3.943236703327446,0.7930923700332642,0.7930923700332642,0.888507604598999,0.20224625094375556,0.8914507031440735,3,15.204205579999325
test_A_00000270,A,3,dram_compact,1,200.65739461851103,788.4542876629257,10.391255707326918,-4.34599929648024,200.08873480558395,788.4480756185949,10.33548608041307,-4.2917356536534585,0.8298937082290649,0.8479000926017761,0.8298937082290649,0.026542683887409026,0.8460598587989807,3,13.836832825000783
test_A_00000273,A,2,dram_legacy,1,651.3937744287127,802.8476307844433,8.936063523454134,-0.7176744139947946,652.0919178649783,802.8873405009508,8.9297197811099,-0.6876063649847178,0.918171226978302,0.918171226978302,0.948802649974823,0.06514442228909652,0.9488015174865723,2,9.433159401000012
test_A_00000276,A,1,dram_wide,1,910.0690606401027,620.0507571660041,8.11565327601432,3.721051238061913,910.0026518448722,620.0484371110797,8.180516008820968,3.6570192138359556,0.8659432530403137,0.8659432530403137,0.9190250635147095,0.012138585948543779,0.9190253615379333,3,12.484503257000142
test_A_00000279,A,4,finfet_14nm,1,390.50822218498433,216.7539081810152,11.687495137059514,-4.18877499844533,390.37666496634483,216.72300316393375,11.638104544242013,-4.256398089832927,0.8165607452392578,0.9613938331604004,0.8165607452392578,0.10701032058502452,0.8165578246116638,2,9.943833487999655
test_A_00000282,A,3,finfet_22nm,1,878.2359142945436,441.9737196239034,11.3067140684156,-4.410866549207481,878.8164595216513,441.99377230135724,11.420741362516418,-4.487489944421132,0.7837479114532471,0.9100317358970642,0.7837479114532471,0.1424292558475521,0.7837492227554321,3,16.106715224000254
test_A_00000285,A,2,dram_legacy,1,504.99235185375454,849.3706715953031,10.86834919003567,-0.124938351987093,505.2734192162752,849.3595675826073,10.836838289099736,-0.08406086250806163,0.8868805170059204,0.8888723254203796,0.8868805170059204,0.02753643337540233,0.8868811130523682,2,6.931913147000159
test_A_00000288,A,1,finfet_7nm,1,679.396299375539,375.6812167887206,11.5874910573387,4.500731979376111,680.0794658213854,375.6943355202675,11.572189403951528,4.506291684661227,0.43807101249694824,0.43807101249694824,0.7950068116188049,0.11181078334475343,0.8041747212409973,3,10.886810109999715
