pair_id,set,severity,architecture,gt_found,gt_x,gt_y,gt_scale,gt_rot,x,y,scale,theta,score,net_score,zncc,peak_ratio,pose_peak,psr,apce,n_hyp,secs
test_B_00000030,B,3,dram_wide,1,375.4601060968794,427.0642093721365,9.526766757381395,1.0405473595500343,660.1300247013569,269.8501940369606,8.440502448939156,0.8623303366635823,0.10776761919260025,0.10776761919260025,0.46859997510910034,0.9484063030939915,0.5108110904693604,55.85340346050552,1821.003782285976,5,1.1439291959977709
test_B_00000033,B,2,dram_loose,1,469.4916921187045,726.5367675357539,11.378031070530753,3.912145239675972,468.83288675546646,726.5505525022745,11.391454717751907,3.889420861164746,0.4060477614402771,0.6368669271469116,0.4060477614402771,0.3941261153404623,0.41453221440315247,209.2701584597508,12026.497984014211,5,1.2031229040003382
test_B_00000036,B,1,dram_loose,1,187.56773350546547,515.7351174724,9.448789963498628,-1.1301675322499016,188.68663132190704,515.7412991523743,9.461900037652338,-1.175943143648693,0.7614452242851257,0.8904734253883362,0.7614452242851257,0.062189513620285325,0.7614464163780212,1068.6980746516722,25418.320340997947,5,1.1520387690034113
test_B_00000039,B,4,finfet_28nm,1,830.8372386061251,155.25600235731258,8.234451055241859,-3.66844173234928,829.0954630970955,155.26442977786064,8.130951954894845,-3.922187715333165,0.31647512316703796,0.7260515093803406,0.31647512316703796,0.4036193543074805,0.3334731459617615,219.89440092576967,8703.30637209958,5,1.1507915659967694
test_B_00000042,B,3,finfet_45nm,1,375.5280402276544,654.1086788768015,10.100777827979153,4.079494752280397,866.3295741975307,416.9039262458682,9.996658050565546,3.967952021492724,0.4437354505062103,0.7113963961601257,0.4437354505062103,0.7545197834549102,0.4906557500362396,120.58006681226031,7686.8568001627,5,1.130590973996732
test_B_00000045,B,2,finfet_22nm,1,399.6198689251869,74.70024040469326,8.821640809339563,4.154576898999848,400.8475019931793,74.92621091753244,9.0107003143025,4.030173068480078,0.6640087366104126,0.9197598695755005,0.6640087366104126,0.023380171242841526,0.6640095114707947,1087.3495921950278,20701.49310023335,5,1.1371304749991396
test_B_00000060,B,1,dram_1x,1,82.77359414766403,529.2853002379677,8.996639870902003,3.45384377916179,83.1328262835741,529.2267269641161,8.896877051589804,3.5436996618251873,0.8236085176467896,0.8436324596405029,0.8236085176467896,0.134918490817027,0.8236085176467896,662.9984430920762,10473.24287097454,5,1.1089511989994207
test_B_00000063,B,4,finfet_28nm,1,349.43019530783664,535.2762102527323,10.300713300016422,-2.585837870463621,347.40314169973135,535.6755720227957,10.418744782791425,-1.5635668156605822,0.3801104426383972,0.870852530002594,0.3801104426383972,0.12588880544042322,0.38010936975479126,346.584334988504,22336.918374002496,5,1.1618380910003907
test_B_00000066,B,3,finfet_28nm,1,110.64125301306365,646.8624727247538,9.485653559461916,2.541015580861287,112.17713548243046,646.8946771994233,9.646774631365163,2.5232229220048787,0.3597009479999542,0.7570624947547913,0.3597009479999542,0.25728921557551016,0.35969996452331543,298.05395887165866,12930.898255593615,5,1.1437363139993977
test_B_00000069,B,2,finfet_28nm,1,888.4451671087086,271.7980267476923,10.82444899424098,-0.8346974701632748,888.8522542864084,271.8554009050131,10.971541233078646,-0.8981423969999719,0.6951820850372314,0.9010880589485168,0.6951820850372314,0.050508081593364194,0.6951814889907837,1395.8716580983244,31423.81037952582,5,1.2208787010022206
test_B_00000048,B,1,dram_legacy,1,354.85998478760337,697.6081673833547,8.905019045564787,2.384764980845829,355.7600937783718,697.5714609101415,8.91602172974642,2.340361200682873,0.700369119644165,0.700369119644165,0.8773062229156494,0.35599760736883423,0.8773065209388733,348.99360626784653,26917.41603564638,5,1.134218305000104
test_B_00000051,B,4,dram_dense,1,519.1119366291781,186.3816019643953,8.630132862106496,-0.4038602302258729,517.9903920963407,298.12543028593063,8.62836920442968,-0.19255804998177384,0.38215726613998413,0.38215726613998413,0.47443315386772156,1.0,0.4821929335594177,72.59499858732423,3481.3720788650817,5,1.1631297440035269
test_B_00000054,B,3,finfet_10nm,1,725.8157326569828,709.5249394340185,11.196794188958146,-4.992389283626466,725.2853434532881,709.4477060362697,11.364036845181122,-5.0,0.2770983576774597,0.33407557010650635,0.2770983576774597,0.993188765888449,0.3172352910041809,40.80346642121415,1427.3643069638504,5,1.202957740999409
test_B_00000057,B,2,dram_compact,1,898.3274069572997,86.87978115956531,11.21761316088036,1.6052348061552992,898.1863883435726,86.74496167898178,10.900535990680073,2.8813808631797198,0.748909056186676,0.8625199794769287,0.748909056186676,0.0712562334648452,0.7503626346588135,1342.8139949205718,20249.920080986,5,1.176562020998972
test_B_00000072,B,1,finfet_45nm,1,736.4790391985242,393.5623193785051,8.935589395807973,-3.9773319550441255,736.6056335940957,393.5416450612247,8.955079287034389,-4.086070862004319,0.3967178165912628,0.3967178165912628,0.7909181118011475,0.44804956804348917,0.8012771606445312,291.88355502856444,15447.270224712895,5,1.2069550570013234
test_B_00000075,B,4,finfet_14nm,1,425.36063888719326,642.2146450048566,11.907482560839007,-0.5109987656632118,424.559805188328,642.3038385212421,11.9240663698254,-1.123685880502622,0.3733406066894531,0.3733406066894531,0.4308578670024872,0.9174167126464968,0.4874829947948456,57.760150609502546,2578.0383061952316,5,1.1645473850003327
test_B_00000078,B,3,finfet_14nm,1,926.9154775654042,824.7881706219724,10.872627187620305,-4.855413816425651,927.583467528224,824.7834726274014,11.121416584851946,-4.397929586656572,0.47253984212875366,0.5781144499778748,0.47253984212875366,0.47984612261423704,0.49669891595840454,128.9392092762069,9394.621273073893,5,1.0461940230015898
test_B_00000081,B,2,dram_1x,1,455.5721454850817,708.6492599656334,8.232294143702035,-4.773139938669587,455.4352160394192,708.6228698119521,8.223548059747898,-4.743238386701602,0.7686737179756165,0.8275718688964844,0.7686737179756165,0.023802173122663556,0.7686738967895508,1186.271614747883,10311.550889919257,5,1.148182272001577
test_B_00000084,B,1,finfet_28nm,1,828.239755532928,284.1807695926938,9.90954030850836,-3.263151732807313,828.0813159644604,284.1544930636883,9.8645448215631,-3.3574879413427543,0.8133068680763245,0.8133068680763245,0.853973388671875,0.05779847874958089,0.8626457452774048,968.3640293554317,25206.37664087437,5,1.2427528120024363
test_B_00000087,B,4,dram_compact,1,695.5708416223683,682.9936464684256,9.450341519926267,0.9942182081036072,698.8276425004005,683.0883719474077,9.458472620388523,0.7723976411720362,0.45421940088272095,0.5141320824623108,0.45421940088272095,0.47417637167048954,0.48147791624069214,120.23650375420502,8037.544265182923,5,1.0567421830055537
test_B_00000090,B,3,finfet_45nm,1,233.07973343118613,660.114141730807,9.082772705336604,4.099825059657928,233.47976316139102,660.1989732682705,9.106837491842292,3.740763745333446,0.6603519916534424,0.9270492196083069,0.6603519916534424,0.01126434019971961,0.6603519916534424,1453.6556496175183,22171.386577103596,5,1.21308147200034
test_B_00000093,B,2,finfet_45nm,1,128.07015256542212,53.41843308175311,10.810970405736144,4.054156402213428,129.3756024390459,70.10172855854034,10.220644691845425,4.211499286821683,0.26952528953552246,0.26952528953552246,0.45401227474212646,0.09633765898240645,0.6772207617759705,363.7164004825554,25392.67868483398,5,1.0493672990050982
test_B_00000096,B,1,dram_loose,1,703.9899713434842,707.4731599439942,9.330635762654875,-3.352711863461104,703.6125331893563,707.5461166501045,9.33200188505698,-3.648504719335072,0.813081681728363,0.9310768842697144,0.813081681728363,0.013767305925441578,0.8130830526351929,1769.4703972560555,25302.192210924226,5,1.222154319002584
test_B_00000099,B,4,finfet_22nm,1,206.3980473162904,311.03822612156284,10.332844173762997,1.2145323762081608,207.09458534419537,310.8373475521803,10.249324133881839,1.1976247936641153,0.46113160252571106,0.46113160252571106,0.5447871685028076,0.25555609448685773,0.5447865128517151,305.64566472675915,15426.428288895233,5,1.111523452003894
test_B_00000102,B,3,finfet_45nm,1,893.1306394220287,478.9285191095956,9.669374248015613,-3.938053713365,890.7296622097492,478.7322516441345,9.793129028291588,-4.1459282406739,0.596932590007782,0.810184895992279,0.596932590007782,0.1391050525331821,0.5969318747520447,718.3414466050622,21987.391310881325,5,1.1527904640024644
test_B_00000105,B,2,finfet_10nm,1,212.23055740848503,119.17765210020492,10.569815171384702,0.5672333173839119,212.41071613878012,119.2840740531683,10.279826731032921,0.4660455426636384,0.7387096285820007,0.7672962546348572,0.7387096285820007,0.08463029869662268,0.7387089133262634,1030.0041657942302,25416.121457120942,5,1.083995793997019
test_B_00000108,B,1,finfet_7nm,1,845.8252999845204,157.0327813191248,9.802923484624763,-4.435532133373512,845.7189225256443,157.06460509449244,9.906905913410172,-4.299542810511313,0.7004001140594482,0.891913890838623,0.7004001140594482,0.06738069332775187,0.7004009485244751,1116.417721585884,16524.61719370241,5,1.0589644560022862
test_B_00000111,B,4,dram_dense,1,242.93086998537007,786.2692817845493,8.62423571609688,-0.5687014438199443,248.29461732506752,791.0,8.384710673232817,0.049272470825271614,0.22661352157592773,0.6671200394630432,0.22661352157592773,0.6031217832573608,0.2394605278968811,163.72789654055532,7324.7353001714655,5,1.1681407970027067
test_B_00000114,B,3,finfet_10nm,1,843.9293226090056,584.5980923723304,10.346898748322234,4.573560111275688,841.9731710143387,526.9590881615877,10.46355060540917,4.242463182828188,0.08290593326091766,0.08290593326091766,0.5354063510894775,1.0,0.5860677361488342,87.9890153497258,4955.55990509163,5,1.1269303320004838
test_B_00000117,B,2,dram_loose,1,937.0073267164686,925.8809893018516,10.22251130258028,2.530336089566985,937.4891141355038,925.8414599299431,10.203032504748316,2.6073699981529406,0.4090826213359833,0.8102786540985107,0.4090826213359833,0.351089139354814,0.41924354434013367,795.1382605491771,24090.391999953048,5,1.0400327850002213
test_B_00000132,B,1,dram_loose,1,246.0047462638501,810.4028211090222,8.93529709196584,4.366502197603825,245.9020783007145,810.3747092187405,8.906619436957486,4.205627453838199,0.870050311088562,0.9293971657752991,0.870050311088562,0.14291648840479618,0.870050311088562,1080.9266132834189,23998.88505470373,5,1.1052950649973354
test_B_00000135,B,4,finfet_10nm,1,708.422551735437,260.7984348394334,9.369832749960496,1.1248239300314902,708.4012028574944,260.6471217274666,9.349518580673273,1.43581206033639,0.3523213565349579,0.3523213565349579,0.5968382954597473,0.753674924671858,0.6370434165000916,104.25356278164008,6744.0661888946315,5,1.130571396999585
test_B_00000138,B,3,finfet_28nm,1,454.82370117153846,482.7052077954268,10.228742203363298,0.1441316193061892,454.6784929484129,482.79642498493195,10.202650827719848,-0.06470554299946715,0.39615553617477417,0.6468780040740967,0.39615553617477417,0.519827027317897,0.4467865526676178,174.79773941750167,13061.093972488346,5,1.0334751390037127
test_B_00000141,B,2,dram_loose,1,476.1686791417453,251.27463091682264,10.5359143779539,-4.069769969100782,476.64848721027374,251.4015156328678,10.531635446849869,-3.8496376776649,0.6639357209205627,0.8392407894134521,0.6639357209205627,0.055647325975254194,0.6846174001693726,1107.2579969970393,28196.665661209532,5,1.1095964699998149
test_B_00000120,B,1,finfet_45nm,1,99.56252931818436,872.7228387174722,8.162464980187515,-3.822029150730174,98.66054278612137,872.5161857772619,8.385419228976833,-3.834569812330334,0.8663048148155212,0.8663048148155212,0.8698938488960266,0.03337128366623703,0.8698937296867371,1040.6962514980344,16701.10683532035,5,1.1823608159975265
test_B_00000123,B,4,finfet_45nm,1,180.3033067004955,416.207764352794,9.877687655610265,4.228775532438224,179.936559535563,416.4013203084469,9.99198876088131,3.7392167043349316,0.41413453221321106,0.8835766911506653,0.41413453221321106,0.11444943478991473,0.4141346216201782,490.54419034966327,19628.172446783334,5,1.172430078004254
test_B_00000126,B,3,dram_compact,1,349.5326010037545,813.4520843951468,11.651511304616514,-4.2376783809413245,431.21017679572105,482.3470896035433,10.417554778921504,-3.9753824334928356,0.17833311855793,0.17833311855793,0.4105716943740845,0.882519020101802,0.43373173475265503,48.719714024092454,1946.3104925912937,5,1.1677257450064644
test_B_00000129,B,2,dram_wide,1,309.1646522365978,403.1385157810737,10.766033477436892,-3.3563656477526846,309.6361761689186,403.12132578343153,10.745044022692138,-3.565272022164381,0.6134631037712097,0.7671208381652832,0.6134631037712097,0.29040785609991243,0.6141357421875,384.0786838908007,28652.44095813208,5,1.1171331549994648
test_B_00000144,B,1,dram_wide,1,905.3977802135068,199.3398519963755,10.085776749239685,1.8140292482195548,905.8448621630669,199.30165353417397,10.179048083808897,1.7239533356841361,0.7083534002304077,0.930735170841217,0.7083534002304077,0.0183521530699843,0.7083542346954346,1628.063230664193,26641.953238780836,5,1.039202493004268
test_B_00000147,B,4,finfet_45nm,1,214.10457912956883,640.7687167651137,9.71444746072981,4.477060748440211,593.3718421757221,207.99280270934105,11.904096501765874,3.554412528251199,0.06779515743255615,0.1371997445821762,0.06779515743255615,0.9792154480582241,0.17378024756908417,29.66057079540421,554.2878526519733,5,1.0867548789974535
test_B_00000150,B,3,finfet_14nm,1,713.0478973806654,692.5775699115319,8.045949828477102,4.766674651606337,710.3625577092171,692.49419943057,8.094418824822359,4.528168837992877,0.7260012030601501,0.7260012030601501,0.7694002985954285,0.34819855111693254,0.7697476744651794,294.83822121608364,13968.387411087011,5,1.1547871689981548
test_B_00000153,B,2,dram_1x,1,531.1080046545969,499.3171453035955,9.981506108050787,-0.0323799505305553,531.2463621497154,499.34782998263836,9.879194574024027,-0.14876640550752887,0.5575851202011108,0.5948236584663391,0.5575851202011108,0.17876010134791526,0.6024175882339478,423.4700819895587,25113.23868691434,5,1.039284594997298
test_B_00000156,B,1,dram_wide,1,940.9673476081396,815.5130132044665,10.252403601188096,-1.9865435147427069,941.6674223542213,815.477510843426,10.48896439395039,-1.879359325665349,0.6055412292480469,0.6055412292480469,0.6388347148895264,0.22109831724560441,0.6967862248420715,360.36717886983,27068.151765077386,5,1.0681642100025783
test_B_00000159,B,4,finfet_10nm,1,208.91730993189697,642.6386210137491,9.39583759501587,2.0008370601656447,207.3532653450966,643.3537257611752,9.43836885247811,2.478275243164578,0.22254976630210876,0.7938974499702454,0.22254976630210876,0.15386205966354763,0.24754464626312256,406.64983238873896,13794.405046355752,5,1.0648800690032658
test_B_00000162,B,3,finfet_7nm,1,47.9184264362579,399.7303742446932,11.62856001672814,-4.360106907129647,49.83289892971516,399.75985074043274,11.304720190885575,-3.923117150866717,0.21119394898414612,0.3693043291568756,0.21119394898414612,0.6797144917722587,0.2722274661064148,56.62264860254941,2869.897321488054,5,1.051581157000328
test_B_00000165,B,2,dram_compact,1,503.8195393385028,505.2234145662239,10.32146394858652,3.496023790935091,501.94447948411107,505.0811040997505,10.440260495628262,3.5523047770968277,0.697393536567688,0.8107811808586121,0.697393536567688,0.04936404032566887,0.6973918676376343,1059.4804551628342,17834.414337273152,5,1.1239309169977787
test_B_00000168,B,1,dram_legacy,1,319.9144442746982,365.13373957405247,8.838428577481631,4.070707563336214,320.02625127881765,365.10799980163574,8.79798913920308,3.965369773822496,0.9394477605819702,0.9394477605819702,0.9520404934883118,0.05158803581654783,0.9520403742790222,1362.4730689126827,19500.603708991246,5,1.1066165689990157
test_B_00000171,B,4,finfet_28nm,1,786.8207039497058,626.4706759399724,10.329943316707588,-0.9598292466863176,787.8530443012714,626.2771834284067,10.25332004298867,-1.2514895116558713,0.5367032289505005,0.5367032289505005,0.6400336027145386,0.7860195020515558,0.6817742586135864,170.67123659559044,12121.866497947116,5,1.0232977659979952
test_B_00000174,B,3,finfet_7nm,1,738.6435124658345,881.0381756413304,9.865584252844355,4.505665253992229,737.7668124586344,880.968824300915,9.573102979245274,4.526768424481535,0.741338849067688,0.8172956109046936,0.741338849067688,0.09021701516451532,0.7413386106491089,761.2033287005685,22046.86096760815,5,1.0941082330027712
test_B_00000177,B,2,finfet_10nm,1,729.7552031466319,224.65039337586404,10.844271895495073,-4.893707914647804,728.9004243686795,224.6946645975113,10.902597297358605,-5.0,0.4913371801376343,0.6486878395080566,0.4913371801376343,0.3967014775833819,0.568172037601471,297.8012512406578,27259.841900423136,5,1.0566028749963152
test_B_00000180,B,1,dram_legacy,1,689.0330983373095,444.3452705784207,9.613958986149486,4.98618422439916,689.2323845624924,444.36268052458763,9.66829652419892,4.803204809446433,0.8696459531784058,0.9017870426177979,0.8696459531784058,0.03449792932352713,0.8842958211898804,1371.2760816835987,27194.2516468691,5,1.0504655449985876
test_B_00000183,B,4,dram_compact,1,436.1213763201236,188.3371754809764,8.12827823351123,2.425837303400286,92.37119990587234,202.5,8.0,0.8076863291635121,0.11741093546152115,0.1973341554403305,0.11741093546152115,0.959087043889501,0.20627442002296448,32.51236209309162,848.5799744382315,5,1.0986527820059564
test_B_00000186,B,3,finfet_7nm,1,178.54685698985548,881.8704386745105,9.559476131294762,1.3188657513496471,179.94893196225166,881.5701824650168,9.64442156911858,1.106096181344998,0.3561175763607025,0.779403805732727,0.3561175763607025,0.384956408676326,0.3862730860710144,255.54110332978226,16727.99395625287,5,1.1039354630047455
test_B_00000189,B,2,dram_loose,1,71.80761758672077,513.466706803306,8.93449558280879,3.6028736245517674,70.97596663236618,513.446933157742,9.037389562933038,3.459285130495612,0.20951369404792786,0.20951369404792786,0.47135746479034424,0.7535482004343316,0.5584445595741272,79.55268434123255,4466.338456313223,5,1.0746315930009587
test_B_00000192,B,1,dram_wide,1,797.2940151110481,194.86640484462637,9.690957040558782,3.247498940234797,797.2861197590828,194.87489077448845,9.620041950849766,3.3669887666862945,0.873943567276001,0.895311713218689,0.873943567276001,0.04982011073549958,0.8817484378814697,1056.3145887879275,25324.426149015908,5,1.0485094350005966
test_B_00000195,B,4,dram_dense,1,488.10063489292816,486.0618684572093,10.908112642730126,4.325935951677318,487.66148579120636,485.8732983469963,10.825733856585526,4.052573594156643,0.3406405448913574,0.7158916592597961,0.3406405448913574,0.4136332872049009,0.3406403958797455,195.40571322711628,14048.912646457276,5,1.151237432997732
test_B_00000198,B,3,dram_compact,1,69.74979485200174,637.8933205126442,10.190910606269686,2.5104543358066698,70.07468985766172,638.2442475110292,10.246288281207873,2.4906515711526884,0.476218581199646,0.893926203250885,0.476218581199646,0.23309090332028612,0.4782312214374542,394.1175303869794,19606.726348207267,5,1.032835960999364
test_B_00000201,B,2,dram_wide,1,314.22678033618865,386.1749456331828,9.90818605874163,1.7520969648871088,313.42997770011425,386.19319409132004,9.931800295768214,1.5908759195142026,0.3846508264541626,0.3846508264541626,0.552412211894989,0.3707209566474571,0.5605795979499817,281.89381000744413,12499.349598674164,5,1.0565920240042033
test_B_00000204,B,1,finfet_14nm,1,792.1853536406218,738.1314732980741,8.347072835201903,3.0968516753500364,792.8105786144733,738.1744323670864,8.447825531507888,2.7647113120085245,0.784286379814148,0.784286379814148,0.8082836866378784,0.17521881128809827,0.8082827925682068,659.4515455230335,22130.237392182073,5,1.066450693004299
test_B_00000207,B,4,dram_compact,1,712.7784661622518,678.1624495685345,8.682710233284908,0.0319755652491062,712.9571072645485,678.2514641582966,8.695900068978279,0.08364677983937593,0.37354129552841187,0.9136954545974731,0.37354129552841187,0.4450576107166514,0.3735417425632477,258.0147592432425,12308.479286854525,5,1.1871039219986415
test_B_00000210,B,3,dram_loose,1,411.3843959225804,482.5866131397836,10.8453770429872,-4.330305085358662,736.7294211685658,438.99010548274964,10.63771256207993,-1.9666120218285525,0.07685575634241104,0.2671307921409607,0.07685575634241104,0.8232992935064309,0.13080531358718872,22.77016737618593,443.5962516994846,5,1.0994503420006367
test_B_00000213,B,2,finfet_10nm,1,806.1808370844212,249.99083099701767,9.522790221535695,-1.4952596027565357,804.3219135701656,250.0650537237525,9.569919815464669,-1.440867266000617,0.47461357712745667,0.7136399745941162,0.47461357712745667,0.09984398506225564,0.48272839188575745,611.4875632373117,20468.129530431288,5,1.0752671999944141
test_B_00000216,B,1,dram_dense,1,740.7338906418881,621.4800337641236,11.507348176824548,0.0100873018713487,740.2780988067389,621.4834832176566,11.457660855056744,-0.05268288383287053,0.7982734441757202,0.8119471669197083,0.7982734441757202,0.20219998395268082,0.7982748746871948,737.7684538918115,35077.1262315973,5,1.1553078110009665
test_B_00000219,B,4,finfet_22nm,1,134.8515092085069,567.2162059321548,11.93225478125062,-4.980111304536585,134.97027738392353,567.2155225723982,11.914006029462994,-4.325025880166793,0.2804352939128876,0.6719131469726562,0.2804352939128876,0.520761863567203,0.36033084988594055,76.69645074155927,4039.9885353842924,5,1.1541079579983489
test_B_00000222,B,3,dram_loose,1,909.6279069500888,155.48182479350294,11.48307929719095,-4.4660807581176245,851.8268372118473,347.88566786050797,8.739645268306608,-4.53687883580999,0.3619000315666199,0.3619000315666199,0.4237184524536133,0.35036925560080207,0.4640097916126251,87.65260474662138,4244.384963380797,5,1.1503075900036492
test_B_00000225,B,2,dram_1x,1,442.9729053873903,126.07292378653972,11.585400317904757,3.7081763820630016,442.62508380413055,126.02050910890102,11.454358290892367,3.350253032658871,0.29423919320106506,0.5660560131072998,0.29423919320106506,0.4643113017335022,0.3725249767303467,98.7602189708257,6906.118703939905,5,1.0760011029997258
test_B_00000228,B,1,finfet_45nm,1,222.32644682829147,645.2157103213739,11.918218447310252,-2.499842568047164,222.6329081505537,645.2618106305599,11.801530640115775,-2.5593282373156123,0.7704136967658997,0.7704136967658997,0.8752236366271973,0.024014837803434587,0.8752232789993286,1230.1419399922074,44299.49895144066,5,1.157644673003233
test_B_00000231,B,4,finfet_45nm,1,748.8645633282937,255.5553830484592,9.27382575355376,-0.697278473535972,749.211073115468,255.66744181513786,9.208199146786285,-1.0496865534939575,0.4445649981498718,0.7757448554039001,0.4445649981498718,0.12127684599094925,0.4445647895336151,415.14836087279855,11935.54565735595,5,1.1471828899957472
test_B_00000234,B,3,finfet_22nm,1,766.9197206599144,485.0535445733301,11.847907137690973,1.7883000029281302,765.8172329366207,485.00237967586145,11.915259921279704,1.9108954698458256,0.5408881902694702,0.8343233466148376,0.5408881902694702,0.3189843375550263,0.5408876538276672,374.99629563662927,21466.347664809407,5,1.1907131350017153
test_B_00000237,B,2,dram_dense,1,860.3058670439989,736.3154206249902,11.487220669453778,0.2675459311299342,859.2749701440334,736.3326032012701,11.693905233685518,0.14520936501275825,0.6122745275497437,0.748926043510437,0.6122745275497437,0.1842140092865089,0.6122739911079407,618.8881015104029,31470.46578736896,5,1.140523635003774
test_B_00000240,B,1,dram_loose,1,743.8779965146925,418.5234248743955,8.359831643474573,4.371680072409172,743.3839557245374,418.55521459132433,8.391077895742628,4.338279249321333,0.8383840322494507,0.9418309926986694,0.8383840322494507,0.021281337686603292,0.8383836150169373,1401.7013601398419,17080.39132500679,5,1.0825374810010544
test_B_00000243,B,4,dram_dense,1,390.62182809640615,592.8008156647904,9.584853746858292,3.4648480753689554,391.01523235440254,592.9596542716026,9.570555440896168,3.3605820233397816,0.4468412399291992,0.8533719778060913,0.4468412399291992,0.4427495141160922,0.4654610753059387,226.28509552520316,11744.745666836898,5,1.072240227003931
test_B_00000246,B,3,dram_dense,1,475.08508212510975,723.3353270321522,11.328628379055443,-1.9480640576070032,475.0443773828447,723.2911206781864,11.361348614601988,-2.339570373156446,0.45065391063690186,0.45065391063690186,0.6688558459281921,0.5891508584237635,0.6780285835266113,185.83222269281626,14886.120245764107,5,1.1258966000023065
test_B_00000249,B,2,finfet_7nm,1,73.63543473043677,535.2686397692906,10.526979818506568,1.3188017271395172,73.86939281225204,535.3442835509777,10.36157599968177,1.6983494383343147,0.3159216046333313,0.35131314396858215,0.3159216046333313,0.8124704946415088,0.3789791762828827,86.13739657191404,5434.098380684702,5,1.080607151001459
test_B_00000252,B,1,dram_1x,1,290.00507932039443,781.0698916720756,9.436674275380888,3.681015454046863,289.6217832863331,780.9958838457242,9.45578213672835,3.6035081646657137,0.8138025999069214,0.8138025999069214,0.9366812109947205,0.0357062074985011,0.9366805553436279,1269.0824417274011,18881.803638262158,5,1.0270944619987858
test_B_00000255,B,4,dram_legacy,1,908.139221802548,367.7570597100528,11.269845381788407,3.918314572685981,926.1657210886478,572.0700656846166,8.503447370896053,4.394007339322174,0.44435441493988037,0.5080569386482239,0.44435441493988037,0.21189644302217525,0.4567369818687439,332.26172209897015,13152.757060483396,5,1.0483860230015125
test_B_00000258,B,3,finfet_7nm,1,827.8966748270198,895.8806765338979,8.464059023808906,0.299694047398793,830.1864150315523,895.7799149304628,8.767768047423147,0.913210262334539,0.2174787074327469,0.7343838214874268,0.2174787074327469,0.2543043877581829,0.23995624482631683,279.8879060372148,12853.539871113513,5,1.0484391179998056
