pair_id,set,severity,architecture,gt_found,gt_x,gt_y,gt_scale,gt_rot,x,y,scale,theta,score,net_score,zncc,peak_ratio,pose_peak,psr,apce,rank,band,margin,n_hyp,secs
test_A_00000161,A,2,finfet_22nm,1,690.8394738067368,360.8418762248339,8.015230921459647,2.035178270985779,691.22262583673,360.83400328457355,8.009528496033132,1.9453071166708726,0.9192870259284973,0.9192870259284973,0.9221799969673157,0.036876258544258064,0.9221797585487366,1291.9770908509176,20029.20998884332,0.45495742559432983,0.966337263584137,0.9192870259284973,3,4.083815291989595
test_A_00000181,A,2,finfet_28nm,1,272.11969423029007,196.0662670286797,9.192534620238856,1.961673787959266,271.72148686647415,195.99134726915509,9.251412117521589,1.9416896623289313,0.7110005617141724,0.7110005617141724,0.8584128022193909,0.2638255002049694,0.8584108352661133,593.1639657726965,28581.166498476636,0.4030420482158661,0.9437918663024902,0.7110005617141724,2,3.0718425000086427
test_A_00000030,A,3,finfet_28nm,1,714.6647188024422,721.1709067351237,9.3069130778194,-3.3124360778282735,714.266379237175,721.1749160736799,9.30994431153834,-3.5055123951529135,0.8400339484214783,0.9181877970695496,0.8400339484214783,0.02855280245198929,0.8400334715843201,1906.5459472851662,26504.05328740133,0.18670354783535004,0.8922654986381531,0.8400339484214783,3,9.534088957996573
test_A_00000042,A,3,finfet_14nm,1,632.1161351512972,540.4620251603701,9.12522406939533,-0.3928038438984593,631.8143872618675,540.4743686653674,9.12362479565107,-0.46254891601603904,0.8992948532104492,0.8992948532104492,0.9016023278236389,0.03243251614365219,0.9016025066375732,2002.0376201975064,15900.08816131417,0.4237954616546631,0.9661462306976318,0.8992948532104492,3,3.7028223749948665
test_A_00000049,A,2,dram_wide,1,900.2936905096058,152.96747395806705,9.151458761274036,-4.57642939249809,899.9429527670145,152.96929739043117,9.195476950242076,-4.5487664055075285,0.7914811968803406,0.9125206470489502,0.7914811968803406,0.035368922521332426,0.7914808392524719,1477.4610229084024,17444.869744003296,0.5024453401565552,0.8565115928649902,0.7127729505300522,3,4.103258166986052
test_A_00000058,A,3,dram_dense,1,161.09927555749385,468.1991507406543,8.570016775839731,0.2065735501633456,161.28055584430695,468.21930553019047,8.582924715148458,0.13766966333641772,0.8753117918968201,0.8833772540092468,0.8753117918968201,0.030796444559539414,0.8753109574317932,2870.613496562947,16311.431905213272,0.13604424893856049,0.9324589967727661,0.8753117918968201,3,4.432383542007301
test_A_00000001,A,2,finfet_14nm,1,651.9774825258738,253.07754298844333,8.928853190878932,1.4287922546693146,652.0293028112501,253.0638171583414,8.898625547029415,1.3755405989981215,0.8949201703071594,0.9325605630874634,0.8949201703071594,0.12509906032109638,0.8949195146560669,803.9883639844868,19529.09824674541,0.34223759174346924,0.9210243225097656,0.8949201703071594,3,9.862317040970083
test_A_00000022,A,3,dram_compact,1,916.723505353509,712.8271453972657,11.686960547436104,-3.123013928966334,916.8120459616184,712.7875790894032,11.63582132669521,-2.918265467998766,0.793653130531311,0.9411079287528992,0.793653130531311,0.019183973069263737,0.8062247633934021,2121.743307064726,35325.40233394223,0.4838424324989319,0.8381091952323914,0.793653130531311,3,4.099302249960601
test_A_00000024,A,1,finfet_45nm,1,386.13896231114506,478.8901181716259,11.342611375635292,1.363748849241918,385.5913386195898,478.8621670603752,11.370912492217284,1.5099580148322256,0.3392077088356018,0.3392077088356018,0.6779218316078186,0.24109770300657482,0.7121103405952454,356.2182245240969,32241.440756722008,0.5827938318252563,0.8203333020210266,0.30338749662041664,3,3.9251405840041116
test_A_00000025,A,2,finfet_10nm,1,743.4740905611797,663.7328264229709,11.22409316854937,-0.7693024937758199,743.091410793364,663.8082520365715,11.229718322782844,-0.9339055815073045,0.8748055100440979,0.9104934930801392,0.8748055100440979,0.04272033467739877,0.8748040199279785,2429.7782798282574,42589.963979289736,0.4373100996017456,0.9230497479438782,0.04777395725250244,3,4.559353124990594
test_A_00000273,A,2,dram_legacy,1,651.3937744287127,802.8476307844433,8.936063523454134,-0.7176744139947946,652.0919161364436,802.8873686343431,8.9297197811099,-0.6876063649847178,0.926703691482544,0.926703691482544,0.9488025903701782,0.01321291629983403,0.9488019943237305,3036.5490638261767,20899.724661532728,0.19829542934894562,0.9873508214950562,0.8945907168090343,2,3.1172586670145392
test_A_00000274,A,3,finfet_22nm,1,383.66393414905167,184.3915434579449,11.927143203517142,-4.817663775828408,383.64956226944923,184.41305270791054,11.94272591296636,-4.882297568522959,0.9046865701675415,0.9499936103820801,0.9046865701675415,0.017924486195094968,0.9046862125396729,2396.0349044088402,45217.00733078387,0.5497094392776489,0.8814942836761475,0.6478999853134155,2,3.0717667500139214
test_A_00000297,A,2,finfet_22nm,1,820.4239572103049,56.88398657191061,9.593147468974404,2.52151691615345,820.3441149145365,56.89615440368652,9.63468502327824,2.4871922823160326,0.5924445390701294,0.5924445390701294,0.8382772207260132,0.08308605150927052,0.8617991805076599,835.9063101798681,22005.69637746327,0.6741430163383484,0.9126914143562317,0.560698576271534,3,3.9971288749948144
test_A_00000329,A,2,dram_wide,1,70.7873089230365,125.14250104973296,10.339965898877043,3.7711052069250623,71.15140025317669,124.96555093675852,10.309471782156534,3.437712770156418,0.8571038246154785,0.9492574334144592,0.8571038246154785,0.06175220460109719,0.8571026921272278,1735.1240316987385,35563.84987290329,0.26511430740356445,0.9535309672355652,0.7785570099949837,3,4.319631958031096
test_A_00000337,A,2,dram_loose,1,113.98023964769747,190.197210589598,10.013501098718574,4.6313617243185945,113.43166290223598,190.25150533020496,10.016785537161727,4.731293126913491,0.8738219738006592,0.9047609567642212,0.8738219738006592,0.02291563730905828,0.873822033405304,2094.7080303479,16177.538214452836,0.24782337248325348,0.9481370449066162,0.7351234406232834,3,3.7946311669657007
test_A_00000341,A,2,finfet_28nm,1,136.8002613723933,251.67852741276403,11.921930305352724,-3.246034343539963,137.68838766217232,251.64073584973812,11.939638595458327,-2.891028316010431,0.669389545917511,0.873020350933075,0.669389545917511,0.09263687464288399,0.7313521504402161,1002.895440920288,26687.038418096465,0.26429641246795654,0.9134764075279236,0.669389545917511,3,3.934466083999723
test_A_00000351,A,4,finfet_10nm,1,61.44613807166411,578.7776719460342,10.397346208347535,2.4593539439737677,61.70778849720955,578.8242403119802,10.37900134002181,2.245508388996158,0.8024696707725525,0.8024696707725525,0.8916493654251099,0.02706303789654278,0.9009441137313843,1907.086806620862,16022.229885707382,0.6095724701881409,0.9305716753005981,0.8024696707725525,3,4.09495770803187
test_A_00000355,A,4,dram_compact,1,804.974937727002,231.87461808067457,8.422513443589164,3.431990551437872,805.3306172192097,231.9142008125782,8.440162654459469,3.383738762488433,0.8687291741371155,0.8687291741371155,0.8699168562889099,0.01354085648147354,0.8699160218238831,1416.121866491822,17037.48257076838,0.18966299295425415,0.9717895984649658,0.8687291741371155,2,4.00836229196284
test_A_00000245,A,2,finfet_45nm,1,905.190509958209,938.8739657081804,8.495389024133946,-2.810428587852667,904.8053455203772,938.9224462211132,8.313975229563711,-2.7056216848291412,0.8587092757225037,0.9044440388679504,0.8587092757225037,0.009745489759723391,0.8587095737457275,2587.000231415859,11240.454207407662,0.2336951047182083,0.9444395303726196,0.7863128483295441,3,4.270578459021635
test_A_00000256,A,1,finfet_14nm,1,411.56650806451967,227.7513204164485,9.312917805910908,-1.064757861614404,412.0975075662136,227.79735238850117,9.315176341678557,-1.1257447558279354,0.850818395614624,0.850818395614624,0.8924176096916199,0.06632168077681079,0.8924188613891602,1511.7967289984165,21900.26973746892,0.23817473649978638,0.9353365302085876,0.850818395614624,3,4.008120457991026
test_A_00000258,A,3,finfet_28nm,1,880.0992482429331,880.6711290066241,9.710693610255603,-0.974789670184628,880.6279394030571,880.6439152657986,9.736895491702315,-1.0025218338230566,0.8273539543151855,0.9483726024627686,0.8273539543151855,0.17967900551138918,0.8273522853851318,1025.6230187206193,25280.55118529931,0.361183226108551,0.916344940662384,0.8273539543151855,2,3.2962240409688093
test_A_00000259,A,4,finfet_14nm,1,284.9534002928444,535.9267675316992,8.393201725062816,-3.0322028488474926,283.88872481137514,535.9381354376674,8.406300967094841,-3.211913369490368,0.8659791350364685,0.8794512748718262,0.8659791350364685,0.006786854239897351,0.8659786581993103,2361.3734366603358,12253.410316748712,0.2879228889942169,0.9478359818458557,0.8514803871512413,3,5.2021709579858
test_A_00000397,A,2,finfet_10nm,1,171.92033639277014,321.73911877459636,9.821288532562924,2.8900082576322896,171.94952381774783,321.7820824831724,9.86322044606384,2.8428657274787597,0.8644862771034241,0.9305232763290405,0.8644862771034241,0.014084637999716878,0.864488422870636,1775.8124182655188,31100.453378596387,0.2937568724155426,0.9354211091995239,0.8644862771034241,2,2.835871874995064
test_A_00000422,A,3,dram_1x,1,145.41534221367272,517.9859907323827,9.109893724453867,0.5751516884860921,145.03634083643556,518.0303889214993,9.075463331116902,0.47125891383315105,0.9059299826622009,0.9059299826622009,0.9184632897377014,0.02583886903814551,0.9184644818305969,2265.8380203058196,15783.949564230461,0.4286406934261322,0.9339510202407837,0.9059299826622009,3,4.902529249957297
test_A_00000463,A,4,dram_dense,1,163.7319603936997,185.307322566626,8.987150017701367,4.316411538273705,163.70438459515572,185.24741703271866,8.908417067237549,4.249954008675471,0.7569705843925476,0.7569705843925476,0.9089458584785461,0.054591324596595915,0.916271448135376,1071.2790045451686,15331.707000507793,0.3955944776535034,0.9540529251098633,0.7569705843925476,2,2.834449875052087
test_A_00000484,A,1,dram_legacy,1,590.1112675647904,235.0297605876454,11.438281885520086,-3.5907134742870506,589.3566898703575,235.11261367797852,11.506411777052017,-3.5440159928357593,0.8434398770332336,0.9254108667373657,0.8434398770332336,0.03600205638118391,0.8434388041496277,1777.8172615358078,35755.451914766374,0.30485376715660095,0.919239342212677,0.8434398770332336,2,3.7491965829976834
test_A_00000356,A,1,finfet_14nm,1,69.81956405274224,891.6189259449964,8.976078170925854,2.604105861380281,69.6257728934288,891.6310674101114,8.959766076959674,2.512284345339053,0.7859830856323242,0.836638331413269,0.7859830856323242,0.13105190788106005,0.7859863638877869,895.6261984264189,30625.217017599454,0.4509238004684448,0.9447735548019409,0.6935144290328026,3,3.920542125008069
test_A_00000360,A,1,finfet_10nm,1,848.7146324994962,113.00805881834616,8.085071487074867,0.8842456136840191,847.6717531681061,112.8531434983015,8.06617466442827,0.6997383138275431,0.9175392985343933,0.9317889213562012,0.9175392985343933,0.053595574766273836,0.9175370931625366,1937.3788890912065,21110.505610183434,0.1449756920337677,0.9830676913261414,0.9175392985343933,3,4.253091291000601
test_A_00000369,A,2,dram_legacy,1,492.4705437747649,906.6188951067036,8.415808676295105,3.5280102282200616,492.33666065335274,906.6362078636885,8.456774057302765,3.4515383874849284,0.55921870470047,0.55921870470047,0.8855574727058411,0.026891204737238324,0.8848704099655151,805.7263831466591,16690.7882280057,0.19567552208900452,0.9668468236923218,0.55921870470047,3,4.184438834025059
test_A_00000388,A,1,finfet_45nm,1,902.5084831853052,602.3516634586247,9.760389395979804,1.6554236029894929,902.5693518444896,602.4362306594849,9.777039509405899,1.4315850200095337,0.843151330947876,0.843151330947876,0.8911660313606262,0.0129961682081917,0.8911672830581665,2479.4035469540004,21739.40050312554,0.4304988980293274,0.9359064102172852,0.843151330947876,2,3.1795062919845805
test_A_00000494,A,3,dram_wide,1,413.8013255756464,606.7657388381892,8.933219990903698,-3.7188323137485138,413.48904214426875,606.756196141243,8.944672247289608,-3.5231136323286507,0.8891274333000183,0.95698082447052,0.8891274333000183,0.05452465153006383,0.8891291618347168,1324.5573159562398,22259.31048089458,0.39523816108703613,0.9101772904396057,0.8891274333000183,2,3.4693247920367867
test_A_00000498,A,3,finfet_7nm,1,125.31188003506468,111.91643645851946,11.71654845971591,3.392880958766479,123.70838268101215,111.84646317362785,11.653936060806554,3.40628591565217,0.6437515020370483,0.8075145483016968,0.6437515020370483,0.16249147650482593,0.7026494145393372,836.4422896941427,34836.2168830619,0.505108654499054,0.7717195153236389,0.6227188613265753,3,4.08767291699769
test_A_00000523,A,4,dram_wide,1,131.99035334083743,155.97842889053177,8.24367478849783,3.400325153974821,132.67936396598816,155.97874092124403,8.195123217121395,3.434118391850704,0.871223509311676,0.9625415205955505,0.871223509311676,0.009444659730058648,0.8712230920791626,3772.91508984576,23202.53411053904,0.36948034167289734,0.9053840637207031,0.8530676998198032,3,4.141351250000298
test_A_00000560,A,1,finfet_7nm,1,145.92344006745918,555.1650006736008,9.531705756276546,3.691731987943493,145.13942083716393,555.2602239251137,9.586596111174549,3.513673220832282,0.8494658470153809,0.8494658470153809,0.8982343077659607,0.020206361576382056,0.8982345461845398,1899.4140499957714,14247.077866893202,0.17157156765460968,0.959878146648407,0.8494658470153809,2,2.6666356659843586
test_A_00000567,A,4,finfet_22nm,1,785.7060971830272,122.1846651277308,9.327277802188991,0.8138402293691085,786.0970028936863,122.17807392776012,9.359241943301646,0.6078933704978549,0.8687441945075989,0.8687441945075989,0.8757811188697815,0.02928316222197721,0.8757809996604919,1913.1411443936693,21074.04426434052,0.20194388926029205,0.9629499316215515,0.8458497785031796,3,4.2180427919956855
test_A_00000587,A,4,finfet_45nm,1,720.9508090439391,777.2830749446168,10.845630859298558,2.3760376451937617,720.3697772920132,777.3354085683823,10.795199181283458,2.5561364036604695,0.8719785213470459,0.8841891884803772,0.8719785213470459,0.28661603198493646,0.89387446641922,495.41080910902645,26213.305010414148,0.3434823155403137,0.929347038269043,0.8719785213470459,2,2.8682142079924233
test_A_00000595,A,4,dram_wide,1,518.614479144292,531.5799237859359,11.010939216663717,-3.338429929958676,518.5348478555679,531.6160561740398,10.951118872482018,-3.4140326586628524,0.6493699550628662,0.6493699550628662,0.820595920085907,0.063738524152288,0.8814001679420471,973.56850868437,20292.147602824785,0.26637589931488037,0.9366331100463867,0.6493699550628662,2,3.301040957972873
test_A_00000619,A,4,finfet_14nm,1,51.01126698372224,500.81170422214234,10.897584445962933,-3.6925347022830146,51.1742257475853,500.75868660211563,10.942306527669082,-3.7104698491590256,0.6428983211517334,0.6428983211517334,0.9147716760635376,0.30885325055228774,0.927865743637085,529.1509205585883,18332.611722083348,0.529595136642456,0.9485002160072327,0.6178523395210505,3,3.4042833339772187
test_A_00000622,A,3,finfet_10nm,1,638.2093987505323,108.68239628892265,11.376916867425688,-4.7643499204217274,637.8137305676937,108.65476393699646,11.237443344046113,-4.906912808664255,0.7467827200889587,0.7467827200889587,0.8577792048454285,0.18263745082882143,0.8703261017799377,667.9204488210664,25598.284460877727,0.4419059753417969,0.9399574995040894,0.7101173810660839,3,4.0964465829893015
test_A_00000624,A,1,finfet_28nm,1,842.1315846182156,260.4162005709462,8.891926831202177,3.001141610880808,842.7523726820946,260.44534362107515,8.915489992466346,2.9469030334984434,0.8206866979598999,0.8206866979598999,0.879932701587677,0.15106329234173574,0.879932701587677,884.1928540432483,17901.214489545575,0.41890427470207214,0.9380829334259033,0.8206866979598999,3,4.433899375027977
test_A_00000629,A,2,finfet_22nm,1,356.22539724570345,435.56148324344014,10.73521999040502,-4.883265676173383,356.8494244366884,435.58527958393097,10.690790847395963,-5.0,0.8399935960769653,0.9666697382926941,0.8399935960769653,0.1418773997601558,0.852297306060791,1021.7319718924192,36982.2312224041,0.4823268949985504,0.9167606234550476,0.8399935960769653,2,3.052403957990464
test_A_00000654,A,3,finfet_28nm,1,842.5491955940886,446.9332647735911,10.589650900803726,-3.677302714429972,842.9010077789426,446.92919886112213,10.600909030811854,-3.64480105135313,0.8577871918678284,0.8577871918678284,0.8820290565490723,0.03025165680178158,0.8818806409835815,1277.9817131839277,29103.167144041978,0.7111908793449402,0.8907700777053833,0.8340868502855301,3,3.6142989170039073
test_A_00000716,A,1,dram_loose,1,850.8480057440113,453.55765346305367,8.771928577465786,1.6940145769729922,849.5157245658338,453.54220962151885,8.794723330478785,1.7343081261578759,0.8677339553833008,0.9641218185424805,0.8677339553833008,0.03234485353576569,0.8677361607551575,1957.2804081618556,21163.703951758805,0.31700968742370605,0.9255285859107971,0.8677339553833008,3,4.601369833981153
test_A_00000734,A,3,dram_legacy,1,182.5582965682291,385.92668908045096,8.055345235805222,-2.8945479464339896,182.88024087250233,385.9202452376485,8.039983738045834,-2.8639866673383247,0.8705804347991943,0.9029958248138428,0.8705804347991943,0.018865192449304135,0.8705804944038391,2192.641233742878,23639.690620265454,0.32067614793777466,0.8917987942695618,0.8705804347991943,3,3.812584874976892
test_A_00000738,A,3,finfet_7nm,1,171.00162035948824,447.9629220019,8.216334794227118,0.8484550637920663,171.4598216228187,447.9177192747593,8.23854726532896,0.8245456146418789,0.8605044484138489,0.8605044484138489,0.9111721515655518,0.09914073127628989,0.9111729860305786,1205.3449730962511,22667.361858374235,0.2798062562942505,0.9339354038238525,0.8605044484138489,2,2.925294250017032
test_A_00000750,A,3,dram_legacy,1,611.0524138501552,341.6799954019766,8.427905272087576,0.4616012071861775,611.9108478650451,341.6901276707649,8.476229840841839,0.21717561648893807,0.8377065658569336,0.9426905512809753,0.8377065658569336,0.014667929265706032,0.8377058506011963,1733.6835856606606,21028.542068087587,0.3172682523727417,0.9107317924499512,0.8377065658569336,3,4.316145624965429
test_A_00000666,A,3,finfet_22nm,1,870.016331730017,577.9173353038756,11.31020417832596,-4.016750908755674,870.0714450478554,577.9810210615396,11.330350265575223,-4.083549028181261,0.6427255272865295,0.8863228559494019,0.6427255272865295,0.01574127519413209,0.6427281498908997,1309.28344180886,31449.675024764176,0.21814653277397156,0.9372299909591675,0.6199533604085445,3,4.724495249975007
test_A_00000681,A,2,finfet_7nm,1,299.14290349142993,820.2206929031236,11.159232653248216,-3.966526353511187,575.7656502127647,88.42636455595493,9.329284002703362,-3.9579997756695553,0.08511068671941757,0.08511068671941757,0.7986232042312622,0.8933905015537018,0.8351744413375854,74.00971203756657,3233.400393797143,0.7541739344596863,0.6786582469940186,-0.6236684694886208,3,4.425966167007573
test_A_00000699,A,4,dram_dense,1,893.6463202082207,134.71586669399244,8.625101553621432,-4.705629710443998,893.6061161160469,134.80864648520947,8.707801796412284,-4.867821263259547,0.8636894822120667,0.947163999080658,0.8636894822120667,0.028092653206026767,0.8636883497238159,2355.0358995778133,18777.71219815491,0.34642690420150757,0.9178962707519531,0.8636894822120667,3,4.1812456250190735
test_A_00000701,A,2,dram_dense,1,100.56807200498936,629.4177231235427,11.931447247036992,-1.1271449561653202,100.52010859921575,629.4489266239107,11.975289141326773,-1.1441137444938736,0.8860923647880554,0.9520998597145081,0.8860923647880554,0.05594770992234993,0.886091947555542,2006.75595247452,45197.48554384555,0.31729012727737427,0.9587987065315247,0.8860923647880554,3,4.668401958013419
test_A_00000804,A,1,dram_dense,1,828.5723837439762,872.2766765347429,11.176592798181332,-0.6550829093988746,828.8509418070316,872.2762816250324,11.259324315327563,-0.5309581269974483,0.6699951887130737,0.6699951887130737,0.8752989768981934,0.1252846142226244,0.9139404892921448,779.0741786855602,28613.092798032507,0.775394856929779,0.8902028203010559,0.6699951887130737,3,4.00121679197764
test_A_00000811,A,4,finfet_45nm,1,288.41859939844863,195.3828633872216,9.730234055510431,3.656865776633619,288.54531624540687,195.26946273446083,9.735910184613665,3.7626408986650968,0.3887314200401306,0.3887314200401306,0.9070324301719666,0.18293202476421117,0.9070309996604919,528.4436046566933,31790.77278750393,0.17272058129310608,0.9743852019309998,,1,2.7962769999867305
test_A_00000818,A,3,dram_legacy,1,830.7545631592357,438.2985744395075,10.20038695254649,-3.727005401421128,832.2674754709005,438.31335885822773,10.180822266280508,-3.7419455794923313,0.8156909942626953,0.8308191299438477,0.8156909942626953,0.07111149090540728,0.8156893253326416,1472.2822358520546,16138.085888673295,0.38109880685806274,0.8716383576393127,0.7812534011900425,3,4.495100583008025
test_A_00000828,A,1,dram_compact,1,250.03278589876908,875.962983499568,11.240126549698006,1.7853127329653518,250.7173662185669,875.8913748860359,11.261913674015613,1.5586208996725832,0.751831591129303,0.9559991955757141,0.751831591129303,0.05135387139040109,0.7518311142921448,1599.8230176829536,33861.532250959695,0.2968486249446869,0.8053892254829407,0.751831591129303,2,4.043576708005276
test_A_00000751,A,4,dram_legacy,1,522.3269965483564,819.7706060120165,9.37573703862448,-3.6504157538257065,522.1462427228689,819.7304925620556,9.41000953493974,-3.7016016858366276,0.8513872027397156,0.8513872027397156,0.8965041637420654,0.11313664916748618,0.8965044617652893,988.4594808259125,26738.225321594327,0.26464131474494934,0.9326202869415283,0.8513872027397156,3,3.694592958956491
test_A_00000758,A,3,dram_legacy,1,150.84142031159666,280.72342605017815,8.733114082801919,-2.4056244934276516,150.64018972218037,280.7284286916256,8.67439024567767,-2.512126179833768,0.8948745727539062,0.9320118427276611,0.8948745727539062,0.052301527848445474,0.8948743939399719,1475.6655005142857,21117.30386668974,0.2237238585948944,0.9530889391899109,0.8948745727539062,2,3.963043291005306
test_A_00000767,A,4,dram_dense,1,199.07050610074555,921.44909261194,10.260205758226276,0.6497690324601724,198.69333437085152,921.6751028299332,10.116924703226736,0.975442847340007,0.8091140389442444,0.9076582193374634,0.8091140389442444,0.011900381652770972,0.8091140389442444,2039.7441728000313,34711.71477463483,0.283334344625473,0.858483612537384,0.7967908708378673,3,3.89226062502712
test_A_00000803,A,4,dram_loose,1,858.1516762056548,266.08493328465045,9.696198281856732,3.1877094323468302,858.363203600049,266.2906894236803,9.804053090420627,3.651086967005299,0.8160362243652344,0.9354345202445984,0.8160362243652344,0.06766725370678592,0.8160370588302612,1277.4104119622966,29563.645905290556,0.321135938167572,0.949785053730011,0.7370121330022812,3,4.87657595903147
test_A_00000852,A,1,dram_legacy,1,743.289576183249,737.7399700948107,9.176214233705778,2.071811289656912,742.9563540518284,737.7816461771727,9.129713655556476,2.0152144928217384,0.5200056433677673,0.5200056433677673,0.8683715462684631,0.23467771774458013,0.8772587180137634,578.7970801354337,20148.485598150375,0.281751424074173,0.9516669511795044,0.49129917845129967,3,5.2462195000262
test_A_00000855,A,4,finfet_14nm,1,800.2563214268409,784.0159845194886,9.368888488324275,1.6623403851033114,799.6871710419655,784.0052501372993,9.29479949278257,1.6359098119945041,0.897580087184906,0.9342272877693176,0.897580087184906,0.045889989162122384,0.8975803852081299,1173.9588307893625,20677.78938635708,0.37012428045272827,0.9443914294242859,0.897580087184906,2,2.7926427089842036
test_A_00000862,A,3,dram_loose,1,452.62785635675186,924.730124413788,9.61484610888517,1.834063616966553,452.75489938259125,924.7517992854118,9.658997732493775,1.7023694373268279,0.8923773169517517,0.9114503264427185,0.8923773169517517,0.024026609725379275,0.892376720905304,2173.3273156600403,25453.0536449627,0.20493648946285248,0.9483239650726318,0.8923773169517517,3,3.6532666250132024
test_A_00000864,A,1,dram_wide,1,187.8410719553192,553.0158339194073,11.177323517250294,-0.2688005459933151,186.8880330324173,553.0411976128817,11.112874108616685,-0.5026857683373993,0.9163526296615601,0.9174022674560547,0.9163526296615601,0.009510667192564498,0.9163520932197571,2170.3480459170873,31730.555908981063,0.30095174908638,0.9617099165916443,0.9163526296615601,2,3.674194708990399
test_B_00000022,B,3,finfet_10nm,1,102.18255529937868,246.80849446467036,11.753730397883649,-3.852795395814118,100.51779277436435,246.79151052236557,11.726512675655552,-4.237163598018674,0.6949527859687805,0.7693901658058167,0.6949527859687805,0.3944002757931474,0.7009103894233704,332.13037448805954,27974.224006254502,0.14124684035778046,0.8935240507125854,0.5937961786985397,3,4.613999332999811
test_B_00000028,B,1,dram_compact,1,839.5295128079556,225.6533900130647,11.544282796988403,1.8453642737601452,838.9381422810256,225.77980835735798,11.757560814373266,1.5763083504883213,0.824785590171814,0.824785590171814,0.8717402219772339,0.11593425192190036,0.8973620533943176,1149.0483444153872,36369.26840630422,0.37528127431869507,0.9321320056915283,0.6766171902418137,2,3.2987497089779936
