pair_id,set,severity,architecture,gt_found,gt_x,gt_y,gt_scale,gt_rot,x,y,scale,theta,score,net_score,zncc,peak_ratio,pose_peak,n_hyp,secs
test_B_00000172,B,1,dram_loose,1,387.7914171912906,97.99523164811752,8.155949929251854,-1.1624357882474623,387.61248280853033,98.02538797259331,8.206178651269134,-1.1414941590127023,0.8234606981277466,0.8234606981277466,0.8570371270179749,0.03827600211156003,0.8685011863708496,2,5.167859226001383
test_B_00000144,B,1,dram_wide,1,905.3977802135068,199.3398519963755,10.085776749239685,1.8140292482195548,905.84524294734,199.30187860131264,10.178965250116157,1.721882922340708,0.4819822609424591,0.4819822609424591,0.7083500027656555,0.026806492597591203,0.7083438038825989,3,10.406438847998288
test_B_00000148,B,1,finfet_45nm,1,629.2213079721698,470.0524526361101,9.103731788606282,0.1443219948215457,628.5731723979115,469.90002596378326,9.082198560132081,0.5982947934962007,0.8160699009895325,0.8557012677192688,0.8160699009895325,0.0662619716730338,0.8160678744316101,2,6.789298284000324
test_B_00000152,B,1,dram_legacy,1,469.0935607135857,706.2618730548006,9.603125116843392,2.129659916785096,470.45131481438875,706.2545369565487,9.655052204841402,2.1665631459994947,0.5148093700408936,0.5148093700408936,0.8784899711608887,0.13060391269352054,0.8784898519515991,3,8.873756125
test_B_00000156,B,1,dram_wide,1,940.9673476081396,815.5130132044665,10.252403601188096,-1.9865435147427069,941.658846706152,815.47725507617,10.502620456972554,-1.8523780908404137,0.18279381096363068,0.18279381096363068,0.5433403849601746,0.5839421101264074,0.7044455409049988,3,10.750852613000461
test_B_00000176,B,1,dram_compact,1,169.14782647132807,58.37718692496594,10.619538077546688,4.694464529601852,174.9915696978569,124.45850341394544,10.216226058836366,4.647758114905964,0.2851300537586212,0.2851300537586212,0.6882447600364685,0.7327938472582401,0.7713918089866638,3,9.301865589000954
test_B_00000180,B,1,dram_legacy,1,689.0330983373095,444.3452705784207,9.613958986149486,4.98618422439916,689.2295598983765,444.36277405917645,9.669416414294917,4.796188480115006,0.8520128726959229,0.8520128726959229,0.8690869212150574,0.050512699759989996,0.8842717409133911,3,11.160154921999492
test_B_00000184,B,1,dram_legacy,1,731.5754208052006,636.2549097396223,9.60551738832077,4.650126633848448,732.9131500422955,636.3824881985784,9.659367113827578,4.820183484845965,0.6287988424301147,0.6287988424301147,0.8365459442138672,0.07789561399816901,0.8365464806556702,3,8.854490595000243
test_B_00000188,B,1,dram_wide,1,205.6038666776412,720.2720473844295,10.20972332199685,3.283274800681724,205.3635852187872,720.2348280251026,10.272592201108221,3.167330897489695,0.8820203542709351,0.9324526786804199,0.8820203542709351,0.2228853659815034,0.8820200562477112,2,8.269872405999195
test_B_00000192,B,1,dram_wide,1,797.2940151110481,194.86640484462637,9.690957040558782,3.247498940234797,797.2879681587219,194.87551292032003,9.616031294618436,3.3868932583326314,0.4860750734806061,0.4860750734806061,0.8738695383071899,0.25808684661832365,0.8817369341850281,2,7.095498562999637
test_B_00000196,B,1,finfet_22nm,1,720.9037310683756,132.42136727561018,8.474452158429287,-4.635772950457734,720.5343569554389,132.36800403892994,8.428100684207859,-4.73800193949586,0.890376091003418,0.9245448708534241,0.890376091003418,0.011573976661449607,0.8903762698173523,2,5.54783959300039
test_B_00000200,B,1,dram_compact,1,162.18597170810756,401.21818977998487,9.295719250140763,-0.0419075301456697,162.11632602661848,401.12942719459534,9.170718298760239,-0.24644584400975822,0.825137734413147,0.8371001482009888,0.825137734413147,0.031190894236842088,0.8251370191574097,3,8.764204585000698
test_B_00000204,B,1,finfet_14nm,1,792.1853536406218,738.1314732980741,8.347072835201903,3.0968516753500364,792.5752244591713,738.2854231595993,8.414543507525257,3.150836818850957,0.567276656627655,0.567276656627655,0.8144180774688721,0.05467554400538891,0.8144166469573975,3,9.383562373999666
test_B_00000224,B,1,finfet_22nm,1,118.17929204273388,432.2553838341141,9.823932904843929,-3.516513343727258,118.43989351019263,432.2817471474409,9.786372472107026,-3.5922532569893173,0.8162366151809692,0.8232590556144714,0.8162366151809692,0.010536662381140451,0.8162362575531006,3,11.700835030000235
test_B_00000228,B,1,finfet_45nm,1,222.32644682829147,645.2157103213739,11.918218447310252,-2.499842568047164,222.63323538005352,645.2606443166733,11.800171674452189,-2.5412267038311884,0.21928109228610992,0.21928109228610992,0.8751880526542664,0.042693312179063116,0.8751881122589111,3,8.727290634000383
test_B_00000232,B,1,dram_legacy,1,603.8877635460334,213.1119834229179,9.780239424456418,2.2836588439389427,604.1271757781506,213.1155650243163,9.768100411832197,2.2732689133294075,0.8494197130203247,0.8865898251533508,0.8494197130203247,0.007169601152885114,0.8494200706481934,3,7.496399185998598
test_B_00000236,B,1,dram_wide,1,168.37429184511456,554.0391589164152,8.76496895804674,-4.29731869702192,168.23022262752056,553.9404114708304,8.756166548630164,-4.259906254498641,0.8705306649208069,0.8896430730819702,0.8705306649208069,0.024597628247294237,0.8705295920372009,3,8.246985080999366
test_B_00000208,B,1,dram_compact,1,219.10816438252567,184.98406906345525,9.237086684250889,4.805832433066087,218.6141223013401,184.94943530112505,9.157993131374369,4.755726728122541,0.8297115564346313,0.8297115564346313,0.9308379292488098,0.5993324832528152,0.9308374524116516,3,8.419426943000872
test_B_00000212,B,1,finfet_10nm,1,373.3560956993923,491.6770974780545,11.111597597330617,-1.7741421334225196,373.0376279428601,491.72388687729836,11.128520205350794,-1.7417989520051596,0.38223427534103394,0.38223427534103394,0.5814012885093689,0.14788074354726863,0.5923975706100464,3,11.453357816999414
test_B_00000216,B,1,dram_dense,1,740.7338906418881,621.4800337641236,11.507348176824548,0.0100873018713487,740.1636071056128,621.5207559168339,11.496395662116264,0.044740637505958504,0.785798966884613,0.8126854300498962,0.785798966884613,0.10115274567297505,0.810753583908081,3,11.989386613000534
test_B_00000220,B,1,finfet_45nm,1,509.0520772670111,178.51937624215725,10.341078764775489,2.899160573893821,508.1981378495693,178.45193684473634,10.28173804542579,2.5018691410181426,0.7849786877632141,0.8867760300636292,0.7849786877632141,0.17621413634816774,0.7849775552749634,3,10.260066922000988
test_B_00000240,B,1,dram_loose,1,743.8779965146925,418.5234248743955,8.359831643474573,4.371680072409172,743.3858706429601,418.55148707330227,8.386052118864907,4.301199141186056,0.8384073376655579,0.9100130796432495,0.8384073376655579,0.045967477062038894,0.8384075164794922,3,9.048785217999466
test_B_00000244,B,1,dram_loose,1,69.20859492231602,825.4568789262039,9.34028594649225,-3.314529414969629,67.84297753870487,826.019072374329,9.631151675459677,-3.39194846399686,0.5917519927024841,0.8259775042533875,0.5917519927024841,0.3121434132584113,0.591751217842102,3,11.909485008000047
test_B_00000248,B,1,dram_dense,1,157.99637469291082,664.0310639907665,8.284789182989618,3.9622464189352895,159.91921645402908,664.3019742667675,8.148881540902735,3.9206895501637082,0.7320356369018555,0.7613312602043152,0.7320356369018555,0.026390178390872196,0.7561447024345398,3,8.153748401000485
test_B_00000252,B,1,dram_1x,1,290.00507932039443,781.0698916720756,9.436674275380888,3.681015454046863,289.6219500899315,780.9958956716582,9.456191541230785,3.607844494668798,0.5393949151039124,0.5393949151039124,0.9366886019706726,0.03961260621390357,0.9366886615753174,2,7.374119935999261
test_B_00000256,B,1,dram_dense,1,182.42176470184305,895.3450171873108,8.833117881582309,-0.889852988345968,182.11724770069122,895.3836779221892,8.786992510402156,-0.7469145715165577,0.8925912976264954,0.8925912976264954,0.9321052432060242,0.07118878803397377,0.9321062564849854,2,6.963531023000542
test_B_00000260,B,1,dram_loose,1,253.15321476316032,284.4496374407074,10.865668193375198,1.2173020395884224,252.22225576639175,284.4350275322795,10.661228370234733,1.01484928598211,0.7901207804679871,0.830542266368866,0.7901207804679871,0.021351934185324196,0.7901217937469482,2,7.797236185000656
test_B_00000264,B,1,finfet_7nm,1,920.3511712255304,881.9761319222386,11.243054404172735,-3.2229548870571048,60.76618440449238,875.8181234747171,9.167563614709087,-3.2117552039850827,0.15934723615646362,0.15934723615646362,0.7606043815612793,0.5324317919894607,0.8629286289215088,2,7.043150637999133
test_B_00000268,B,1,finfet_22nm,1,97.94632677056136,151.11987386221716,10.602334900861656,3.5049699823956857,141.55180702358484,866.5894595682621,8.50420633619342,3.353979776677041,0.10250046849250793,0.10250046849250793,0.8521944880485535,0.6167681637055893,0.8521926999092102,3,9.75688706300025
test_B_00000272,B,1,dram_1x,1,878.4086256267999,488.7369032618026,9.53126992549162,1.8776935083661208,878.0970318317413,488.74725410342216,9.589001398180956,1.8829652419891765,0.7690858244895935,0.7690858244895935,0.9313912987709045,0.027915028722900255,0.9313910603523254,3,8.920888208000179
test_B_00000276,B,1,finfet_28nm,1,812.209702568296,312.97799984607127,9.571561075046956,-2.642796356311734,812.4488397836685,312.9683224596083,9.64398356247726,-2.555892024515184,0.7635584473609924,0.8699889183044434,0.7635584473609924,0.07249084200649054,0.8135741353034973,3,8.68381584799863
test_B_00000280,B,1,finfet_22nm,1,767.080867346361,785.6648550059778,10.788392155682974,1.9221492086427856,767.9583423472941,785.856055572629,10.936657111857391,2.1471100748327867,0.714576244354248,0.714576244354248,0.9077677726745605,0.09072469888060324,0.9077670574188232,1,4.049127444999613
test_B_00000284,B,1,dram_1x,1,298.2100211454775,892.8312609276395,9.042542806660324,3.4191825150801343,297.83353029191494,892.8805908113718,9.050219973380342,3.3926300018470594,0.8302565217018127,0.8302565217018127,0.8672117590904236,0.01989688728719191,0.8672125935554504,2,7.059115308999026
test_B_00000288,B,1,dram_compact,1,681.9964175683376,193.20287200982057,9.802243201121073,-2.884266866281457,682.0219891220331,193.1941643357277,9.881913317471247,-2.862548916016039,0.9136908650398254,0.9371033310890198,0.9136908650398254,0.06814847171015619,0.913690447807312,3,7.973480354999992
test_B_00000292,B,1,finfet_22nm,1,410.8835038428483,523.5418581209458,11.53451109395274,-1.2146137537879031,411.100704587996,523.4585883319378,11.617547671905491,-1.3489734468418715,0.5605601668357849,0.5605601668357849,0.7379395365715027,0.21616467681534612,0.7571274638175964,3,10.334513315001459
test_B_00000296,B,1,finfet_7nm,1,417.7636668342776,442.1047254518946,9.07318498602952,-4.46232128731231,417.2221187353134,442.03512701392174,9.062027384552112,-4.635988894747147,0.45991864800453186,0.45991864800453186,0.8601433038711548,0.8049474644397024,0.8805441856384277,2,7.742312006999782
test_B_00000300,B,1,dram_wide,1,651.0756995185209,137.63363831287603,10.768212909840589,-3.6259041501444567,650.1780910491943,137.7080566585064,10.869470359773805,-3.460820633476012,0.7886198163032532,0.844801127910614,0.7886198163032532,0.05067468409686278,0.7886192798614502,3,10.079764078000153
test_B_00000304,B,1,dram_loose,1,695.2317736525214,557.5753537112562,8.1481792645917,-4.17360928101864,694.7232660502195,557.4805334098637,8.14861363639214,-4.174565806173578,0.8715174198150635,0.8715174198150635,0.9329716563224792,0.3947049769259746,0.932969868183136,3,8.568726948000403
test_B_00000308,B,1,finfet_7nm,1,118.20324192872464,911.0178705564516,8.929131023480174,-2.073735459991907,117.93990651890635,911.1109002307057,9.20302439185627,-1.9526771148238138,0.6342008709907532,0.9504011273384094,0.6342008709907532,0.1811442522884011,0.6341988444328308,3,10.261764451999625
test_B_00000312,B,1,finfet_22nm,1,544.2880935361258,406.12348128791376,10.59122591832976,1.5215363715727293,544.0450417101383,406.10699766874313,10.576293635720484,1.6575914620099261,0.6035162806510925,0.6035162806510925,0.9342813491821289,0.09345411746370955,0.9342815279960632,2,6.231605707000199
test_B_00000316,B,1,dram_legacy,1,214.77160765720905,781.2425055179519,10.026624703509537,0.6328512764224303,215.1902441382408,781.1802899986506,10.081987921204469,0.6056274538381985,0.819141685962677,0.819141685962677,0.8853667378425598,0.06571281864687097,0.8853656053543091,3,10.632092035999449
test_B_00000320,B,1,finfet_7nm,1,722.048957611979,937.9514152358402,9.620754497774412,4.031766825810886,721.652479082346,937.954136043787,9.490524047144037,3.9672820216606386,0.4212616980075836,0.4212616980075836,0.5715617537498474,0.26752048450403626,0.669370174407959,3,8.995699729999615
test_B_00000324,B,1,dram_compact,1,909.552842158402,709.412008476731,8.881859753985946,0.6673864066691246,910.0215550363064,709.0619345009327,8.956945663661038,0.7715579378165514,0.7942675352096558,0.8189553022384644,0.7942675352096558,0.08279154011815319,0.8674134016036987,3,10.8353817240004
test_B_00000328,B,1,dram_compact,1,708.315770417644,575.4190851990288,8.776072824245052,1.4579420719788816,709.0630582645535,575.3319580256939,8.794348591044702,1.1727139721826074,0.6744487881660461,0.6744487881660461,0.9251096248626709,0.01876098256990733,0.9251092076301575,2,6.747038819999943
test_B_00000332,B,1,finfet_10nm,1,671.3055628656049,627.372964515127,11.24743908195904,-3.4960048967430755,670.6854397207499,627.3844117373228,11.228788655931474,-3.424203483838479,0.2204389125108719,0.2204389125108719,0.9173594117164612,0.09765932014975592,0.9173591136932373,3,7.9555683429989585
test_B_00000336,B,1,dram_loose,1,717.2435311705578,587.2027201619102,11.48282194047032,-3.619806995652824,716.1479445397854,587.3287244737148,11.387309888831012,-3.813678989841339,0.15947549045085907,0.15947549045085907,0.7467014789581299,0.3062517221895758,0.7595765590667725,2,7.369734502999563
test_B_00000340,B,1,dram_loose,1,373.212903363107,499.1272268885289,11.682255469545698,3.420968662040732,373.4423228688538,499.1635625064373,11.648563500377746,3.513405765650768,0.7429225444793701,0.7429225444793701,0.884466290473938,0.10514366698405639,0.8844661116600037,2,7.155833572998745
test_B_00000344,B,1,dram_compact,1,252.674546910848,752.0190428407648,9.815099355467336,0.2816535681409693,252.2055106908083,752.0066550844349,9.789412460157282,0.13853516648473196,0.7415935397148132,0.7415935397148132,0.8438448905944824,0.10053415381524088,0.843844473361969,3,9.188857105000352
test_B_00000348,B,1,finfet_28nm,1,772.9263432142184,610.1061536136369,8.256450264679914,3.023195226169607,772.519142948091,610.072911053896,8.405531400733219,3.06135554383904,0.7082138657569885,0.7082138657569885,0.766343355178833,0.09577040440732454,0.76634281873703,3,8.395367818000523
test_B_00000352,B,1,dram_1x,1,881.565121044055,638.80253769385,11.791339373213653,0.3090094447856515,882.0925367772579,638.7743578106165,11.629891014849019,0.09442719099991595,0.7118364572525024,0.7118364572525024,0.9011983275413513,0.18243490087697573,0.9011998176574707,2,6.89545673000066
test_B_00000356,B,1,finfet_14nm,1,499.9788355253022,669.5508437329986,11.56968131220892,1.6626622567470415,500.4113380610943,669.598845154047,11.596949056972559,1.5215177155010793,0.020832650363445282,0.020832650363445282,0.9040225148200989,1.0,0.9279239177703857,2,5.850949732999652
test_B_00000360,B,1,finfet_7nm,1,806.5730144289369,99.5655618410371,8.648851389613604,-3.3249613995417384,806.8021864593029,99.548499468714,8.672439363898919,-3.3992322485097994,0.7581096887588501,0.7581096887588501,0.9060762524604797,0.019491415922437114,0.9060748219490051,2,5.788778087999162
test_B_00000364,B,1,finfet_22nm,1,297.64384159722687,661.3807051311497,11.061233327818607,1.077898094453328,296.9779512397945,661.4162319600582,11.017275130999357,1.0799200358212055,0.4675390422344208,0.4675390422344208,0.8666384220123291,0.03211687039022866,0.8666393756866455,3,9.699266253999667
test_B_00000368,B,1,finfet_14nm,1,241.80709966446807,117.86092846223175,8.062394932424448,2.905709712134219,242.03671330958605,117.8903195336461,8.0,3.153298238826842,0.7618823647499084,0.7618823647499084,0.8304151892662048,0.02657846144638685,0.8207250833511353,3,8.740398175999871
test_B_00000372,B,1,finfet_45nm,1,294.67001042158154,179.56859138130898,10.879999304169283,-1.5745901654207506,294.94574987888336,179.4779730439186,10.73866280067165,-1.6319386888310479,0.8098395466804504,0.8098395466804504,0.8612587451934814,0.3596442458014376,0.8676161170005798,3,9.59797593499934
test_B_00000376,B,1,finfet_7nm,1,419.321105860525,937.1832978463916,9.91061679972888,2.367647203351682,420.14852972328663,937.1353089809418,9.901653854733706,2.294890149497658,0.7554705739021301,0.7635746598243713,0.7554705739021301,0.1335053795445464,0.7719777822494507,3,10.532171234000998
test_B_00000380,B,1,finfet_28nm,1,586.9998788678994,219.65815162731337,9.65040729090029,0.1320016326974427,587.2654883563519,219.6561280488968,9.661537129644872,0.12243209447845102,0.7165666818618774,0.7165666818618774,0.9351606369018555,0.09446042187344296,0.9430791735649109,3,8.743055049000759
test_B_00000384,B,1,dram_1x,1,211.87182115810845,115.77234468235388,10.356996330947752,-4.407730059869958,212.055287450552,115.69865730404854,10.30325005007696,-4.465217377326266,0.8198357820510864,0.8644840121269226,0.8198357820510864,0.04397791053759971,0.8363022208213806,3,10.636283073999948
test_B_00000388,B,1,finfet_45nm,1,803.0812661575401,328.00905527349937,10.230972748769542,-1.5444079440183651,803.7173071801662,327.92084246873856,10.218692871407402,-1.5883540856911458,0.6053897738456726,0.6053897738456726,0.8386760354042053,0.41909655199913753,0.8640374541282654,3,9.033722235000823
