pair_id,set,severity,architecture,gt_found,gt_x,gt_y,gt_scale,gt_rot,x,y,scale,theta,score,zncc,peak_ratio,pose_peak,n_hyp,secs
test_A_00000005,A,2,finfet_7nm,1,93.25826964635444,379.73528701992205,8.150307194758732,3.1359514213127118,92.79493260383606,379.7744711190462,8.160163860280406,3.1637249811658674,0.9309506416320801,0.8635642528533936,0.07618387279143798,0.8676339387893677,3,19.823622844000056
test_A_00000010,A,3,dram_dense,1,888.2314800090151,105.72525523438723,11.229161579490906,1.3758330915508434,888.8906284570694,105.72550602257252,11.394078954512628,1.1820939698318051,0.831039547920227,0.8350130915641785,0.0365422357886266,0.8400792479515076,3,23.323991728000692
test_A_00000015,A,4,dram_dense,1,621.1156799624005,744.1230792116862,8.992983175052604,0.4560997041897998,619.916005551815,744.1561558842659,8.96374963943693,0.296339438838058,0.9328762292861938,0.8053103089332581,0.07297594777250316,0.8326463103294373,3,26.249995000000126
test_A_00000180,A,1,dram_wide,1,108.88080401673515,432.2114240432006,10.6581021063332,1.0491550498318558,108.19142010807991,432.2062378525734,10.6851932117874,0.9519093633336138,0.5838027000427246,0.8993812203407288,0.041353919421182155,0.9094541072845459,2,12.862991479998527
test_A_00000185,A,2,finfet_14nm,1,740.4465134586867,551.2953122596897,8.012728409238647,-4.269078341819426,739.7038039267063,551.2994813323021,8.033287229012386,-4.112175055662826,0.9282782077789307,0.8584548234939575,0.0628025409652699,0.8709244728088379,3,25.323572556999352
test_A_00000190,A,3,finfet_22nm,1,945.5934751684148,943.0600019650894,10.784570555422349,2.6088915348612964,945.1419477164745,943.1462904512882,10.905088212923634,2.588075092491518,0.6042736172676086,0.6829341053962708,0.31425238081287793,0.7246734499931335,3,33.00339735900161
test_A_00000195,A,4,finfet_28nm,1,685.6042711527728,723.4816176923559,8.9091467432943,-4.3011723035285465,685.6320241093636,723.4347424805164,8.926355864439078,-4.396747752497687,0.9396359920501709,0.7635555863380432,0.013276792192458538,0.8109301924705505,3,24.240876087000288
test_A_00000120,A,1,finfet_10nm,1,392.0055693448944,254.01695082929817,8.448895574268098,-0.2691603506802256,393.1487062126398,254.0290750786662,8.467038585895391,-0.22286348417430765,0.9304126501083374,0.8307340145111084,0.03362131683345789,0.8403134346008301,3,21.288092898001196
test_A_00000125,A,2,finfet_10nm,1,152.461283221227,346.7665596237882,9.430167178324115,-1.2310941893737448,152.43470767140388,346.7385365664959,9.402128319099976,-1.3087273048442831,0.9562513828277588,0.8329053521156311,0.010005410146057814,0.8643536567687988,3,17.82827056499991
test_A_00000130,A,3,dram_loose,1,406.3298771489488,605.334569652317,9.053733325244774,4.937069223741739,406.4222144186497,605.2824758887291,9.045890293812464,4.912173769679402,0.7613582015037537,0.8241344690322876,0.07958384510365273,0.8414979577064514,3,29.774172661000193
test_A_00000135,A,4,dram_dense,1,141.4024758198746,641.4009451478179,9.755930450621504,-4.534036654520746,140.7880452722311,641.3682550787926,9.745095748579734,-4.498586686592242,0.9406769275665283,0.803676187992096,0.0164996498766945,0.8044203519821167,3,37.61624874700101
test_A_00000140,A,1,dram_dense,1,627.4957125257995,407.61487962534505,10.959711063254698,-1.194373344898978,627.7373530566692,407.7068957686424,11.083680305840543,-1.2811738218453768,0.8900752663612366,0.8481340408325195,0.05601969817153101,0.8840678930282593,3,36.14410586200029
test_A_00000145,A,2,finfet_28nm,1,284.0048101458402,778.9624261821764,9.30403034351363,-2.129545970766168,284.2290612757206,778.9587197750807,9.246270451851267,-2.1610449818375255,0.8129202723503113,0.8920893669128418,0.3640978333529713,0.8952634930610657,3,27.517216758998984
test_A_00000150,A,3,finfet_7nm,1,318.5176326352174,478.089116011426,10.959888378236071,1.1476359911753349,318.3904004022479,478.1161253750324,10.93708903022978,1.0918449433296884,0.8329569697380066,0.9208061099052429,0.019216842792105934,0.9225918054580688,2,16.143246993000503
test_A_00000155,A,4,dram_1x,1,526.6657427229995,423.6403783363036,9.867241970340183,3.9419504449783833,526.0782282650471,423.72545024752617,9.843880670730114,4.260892585341297,0.912032425403595,0.8446850180625916,0.007627335249175482,0.8549600839614868,3,30.091279910000594
test_A_00000080,A,1,dram_dense,1,61.647332962504265,543.9219263815562,10.112682066331008,1.8448578241976268,61.676966935396194,543.9519265517592,10.104506189583848,1.7139406760137956,0.6313629746437073,0.9528417587280273,0.04287117702852949,0.9528385400772095,3,37.46853551499953
test_A_00000085,A,2,finfet_10nm,1,832.0918807528875,717.6564098006535,10.38279038783621,-4.964319535760257,832.0410392507911,717.6909255087376,10.362371498564352,-5.027010003975343,0.8610628843307495,0.9034721851348877,0.01015069200022871,0.9042613506317139,2,30.7054881439999
test_A_00000090,A,3,dram_dense,1,771.1856973736063,315.7892451815426,11.180488170953934,-1.2152998961795358,771.2537150382996,315.80178344249725,11.247174546855835,-1.1586813135197547,0.8592709898948669,0.7753205895423889,0.18613474101139865,0.8421730399131775,3,23.09158146200025
test_A_00000095,A,4,dram_legacy,1,919.426566872312,151.42017097817222,9.44288480171721,3.164784478843613,918.6593580394983,151.43413887917995,9.302857536893068,3.280661987518577,0.9631098508834839,0.8587294816970825,0.0325723388200072,0.8601217269897461,3,28.087743350999517
test_A_00000020,A,1,finfet_22nm,1,474.98056671918994,224.49968313492823,9.2281302408799,0.322489735119202,475.22909907996655,224.49757808446884,9.219973915551462,0.5512882393305855,0.8316781520843506,0.8744959831237793,0.044600215369271834,0.8913339972496033,3,29.452016082999762
test_A_00000025,A,2,finfet_10nm,1,743.4740905611797,663.7328264229709,11.22409316854937,-0.7693024937758199,743.1443138420582,663.733901321888,11.229718322782844,-0.9339055815073045,0.8307403326034546,0.8529501557350159,0.04117072382369591,0.8748040199279785,2,19.997341910000614
test_A_00000030,A,3,finfet_28nm,1,714.6647188024422,721.1709067351237,9.3069130778194,-3.312436077828273,714.3860920742154,721.2713093310595,9.303494283099644,-3.497472397167887,0.7541995048522949,0.8416882753372192,0.06136124686328573,0.8400339484214783,3,33.85141235099945
test_A_00000035,A,4,finfet_45nm,1,372.94013575493113,187.31056657966064,8.647673314988971,-2.846525497593957,373.02705159783363,187.20068523287773,8.62266983546858,-2.7747008956426362,0.8250393271446228,0.6915937066078186,0.025424799663889174,0.7268471717834473,3,36.76181482100037
test_A_00000220,A,1,finfet_45nm,1,798.4844943044416,482.4788289052613,9.36626383803416,1.839677247304282,798.7122430205345,482.44936779141426,9.402784894153863,1.756550486329155,0.4577862024307251,0.8748009204864502,0.19770407133607226,0.901342511177063,2,18.241980012000568
test_A_00000225,A,2,finfet_28nm,1,734.7589404621993,654.3986545642036,11.004149394880738,-3.67805779945943,734.282507583499,654.3657794743776,10.974580228696219,-3.618429402513109,0.7437766790390015,0.715160071849823,0.1999967023285327,0.723476767539978,3,23.586935200999505
test_A_00000230,A,3,dram_legacy,1,313.30560148754563,397.6703267009667,11.531053080542168,0.5720847625598076,312.76188610494137,397.7262388765812,11.522121428438693,0.41321603134359614,0.8889859914779663,0.8090149760246277,0.12299622319173487,0.839598536491394,3,24.115954411998246
test_A_00000235,A,4,finfet_14nm,1,793.1032715756169,504.54309630677744,11.163186257018603,4.005012934663691,432.9501883201301,517.9455074779689,8.302500280413057,3.994933256317659,0.05784759297966957,0.855941653251648,0.501746161616064,0.855992317199707,3,21.702518004998637
test_A_00000240,A,1,finfet_45nm,1,637.098518518096,681.7736218271757,10.373032414498576,-0.8459967956220229,637.1310243457556,681.7962956875563,10.374984319637301,-0.9274499623317349,0.4806336760520935,0.9010958075523376,0.8197124271193293,0.9058562517166138,3,23.485556980000183
test_A_00000245,A,2,finfet_45nm,1,905.190509958209,938.8739657081804,8.495389024133946,-2.810428587852667,904.8072336018085,938.9165281280875,8.313975229563711,-2.7056216848291412,0.8779056668281555,0.8587493300437927,0.01900015848188174,0.8587104678153992,3,23.976430486000027
test_A_00000250,A,3,dram_dense,1,738.1108856908991,636.4285181360821,8.33942140971932,4.899171275796839,737.907697506249,636.4774371385574,8.322887241149687,4.860873916435826,0.08783767372369766,0.8805336952209473,0.23600415391047513,0.8901128768920898,2,13.197956718000569
test_A_00000255,A,4,dram_compact,1,681.5591560107458,109.92928952781182,11.146020536337604,-2.770738575631687,852.8873043581843,118.7242676615715,11.273897520969417,-2.8336323573167337,0.1602674126625061,0.8933038711547852,0.8337714093172486,0.8955464363098145,1,11.199930483999196
test_A_00000200,A,1,dram_wide,1,600.7858414941163,717.3176226393255,10.078867790927116,3.09263354350162,600.7889680564404,717.3490531593561,10.081069251414636,2.997064083508258,0.046893417835235596,0.8938699960708618,0.9663331070835256,0.9202864766120911,2,20.149433729999146
test_A_00000205,A,2,dram_wide,1,734.3142739334253,390.58110577369337,10.129011104242776,-3.19494695602606,734.2289618849754,390.4592533893883,10.072612490538143,-3.278324118993635,0.5378906726837158,0.8112868666648865,0.06616571043452861,0.8174073100090027,3,32.49075327299943
test_A_00000210,A,3,dram_dense,1,285.8762141478774,562.36252542148,11.733163406936656,-1.8718763816369963,286.2153650075197,562.2258901596069,11.765339514879786,-1.3170232199927094,0.8644031286239624,0.7769380807876587,0.11940605124243239,0.794489860534668,3,21.27790240200011
test_A_00000215,A,4,dram_compact,1,717.7977509601183,434.61876417283554,9.97665306094374,2.5813058326563336,717.8230276554823,434.62275540828705,9.97176050013148,2.6951460666610583,0.8011881113052368,0.859961986541748,0.014032469399717565,0.8747624754905701,3,26.704399285999898
test_A_00000260,A,1,dram_dense,1,532.3234835449347,940.5239324453098,10.457810005276588,1.3528636226057191,532.8694843649864,940.4462262392044,10.528440876232054,1.4126322451515108,0.8823300004005432,0.7697122693061829,0.07063085888906205,0.7849928140640259,3,23.501491476999945
test_A_00000265,A,2,finfet_22nm,1,708.8003926129858,913.5288957370136,11.386925722486463,2.5515121326593,708.1432006061077,913.712903469801,11.301297373296322,2.835435315478647,0.9121683835983276,0.7509135603904724,0.016943839110300906,0.7651075720787048,3,29.03471930699925
test_A_00000270,A,3,dram_compact,1,200.65739461851103,788.4542876629257,10.391255707326918,-4.34599929648024,77.78474575281143,172.5401426255703,9.201479516133523,-4.4380175631488745,0.01572285406291485,0.831234872341156,0.7457759571186034,0.847529947757721,3,29.140092417999767
test_A_00000275,A,4,dram_wide,1,750.1740918078065,594.0568919231756,8.573579929832722,2.6268932456027123,749.4626170396805,594.1272438466549,8.598962097030713,2.7560990658495266,0.863608717918396,0.8788257837295532,0.06317532498904338,0.8808948993682861,2,11.20299769400117
test_A_00000280,A,1,dram_legacy,1,448.5891793443311,849.0634908110331,9.170662079339838,1.264028788673656,447.8125233948231,848.8575984239578,9.11943952013545,1.3912295883357169,0.6994116306304932,0.7749506235122681,0.09036576266939829,0.8135727047920227,3,28.1590370720005
test_A_00000285,A,2,dram_legacy,1,504.99235185375454,849.3706715953031,10.86834919003567,-0.124938351987093,505.3060730397701,849.369727909565,10.836838289099736,-0.08406086250806163,0.873480498790741,0.868522047996521,0.0105663959729698,0.8868811130523682,3,22.70758269700127
test_A_00000290,A,3,dram_compact,1,581.9316503208713,579.132209015645,9.3261552027037,-3.187645282131669,582.1121720075607,579.1167849302292,9.307096429698053,-3.362336105672639,0.9284151792526245,0.7839406132698059,0.10953005805900815,0.8038098216056824,3,30.942468073999407
test_A_00000295,A,4,finfet_7nm,1,512.7968167155674,157.24216216468375,9.044047908240849,0.0522003595689124,512.0897674486041,157.25667795538902,9.062896731659787,0.0888486129907747,0.8387573957443237,0.8668491840362549,0.1313214654277632,0.8693341612815857,3,18.540977607999594
test_A_00000320,A,1,dram_loose,1,927.3893446992312,241.1767625358285,9.586364911194822,0.9037566879278556,927.4486160725355,241.2491653561592,9.660149349794311,0.9614101886771537,0.6727253794670105,0.8559083938598633,0.036780548819607635,0.8574551343917847,3,31.574292884999522
test_A_00000325,A,2,dram_1x,1,116.4257464324162,869.0171274471013,8.362027544147868,-3.2720274121224837,116.82117849588394,869.1164090335369,8.224343823574833,-3.204543371337427,0.9306350946426392,0.8867301344871521,0.012513049833073579,0.9034188389778137,3,25.091411090001202
test_A_00000330,A,3,dram_compact,1,634.1548180744192,230.96937861353732,10.192487079598866,-2.441441059843359,635.6274441480637,230.7535221874714,10.212865413018744,-1.7678053940055518,0.8802599310874939,0.8758862018585205,0.03323013714973906,0.8865548968315125,3,23.71969338099916
test_A_00000335,A,4,dram_wide,1,520.0785440006596,252.06494771430752,11.609441006691531,4.193966345325288,520.1610471010208,252.11632923781872,11.616892629412604,4.144174158341044,0.920659065246582,0.9214807748794556,0.008614976237361207,0.9218761324882507,2,18.637260453000636
test_A_00000360,A,1,finfet_10nm,1,848.7146324994962,113.00805881834616,8.085071487074867,0.8842456136840191,847.705420345068,112.85746097564697,8.06617466442827,0.6997383138275431,0.8640879988670349,0.9157167673110962,0.02389010847147522,0.9175410866737366,2,13.480035302000033
test_A_00000365,A,2,finfet_45nm,1,864.4079151710428,303.0341366751359,10.820860826746078,-1.434175872387887,865.0575106330216,302.99902416951954,10.791097569232859,-1.3027346441664565,0.6149571537971497,0.7930352687835693,0.32633807938903214,0.8077943325042725,3,19.783624163999775
test_A_00000370,A,3,finfet_45nm,1,555.480620226498,120.99598559652144,8.56541521521145,1.1240024879879833,555.6163524389267,121.02485215477645,8.567269666515545,1.0262738971819068,0.9045677185058594,0.8629618883132935,0.00876246748347141,0.863540768623352,3,24.53679290599939
test_A_00000375,A,4,finfet_45nm,1,833.1201966411976,160.62806724672646,9.604752214711109,-4.68723056194283,832.4554002173245,160.5391027405858,9.518787077491378,-4.682100381832574,0.7879483103752136,0.8000407814979553,0.07354882954290753,0.8002908825874329,3,30.593821111999205
test_A_00000380,A,1,finfet_28nm,1,454.1828089817068,655.2345602255757,9.837433419369027,2.205451220350847,454.74012362957,655.2376766502857,9.835475125435885,2.194432960008973,0.6428234577178955,0.8910688161849976,0.04063944047857037,0.893863320350647,3,30.975099756000418
test_A_00000385,A,2,dram_1x,1,845.5429817133522,806.4284009309819,9.47550092919102,-0.3540695673638039,846.761818498373,806.4142674207687,9.432826166232902,-0.29045606783645994,0.8338584899902344,0.8394315838813782,0.023202255350031564,0.8689237833023071,3,26.682008763998965
test_A_00000390,A,3,dram_dense,1,324.78997091153246,480.2375570125294,10.314901672247402,3.217558555035607,324.6562258154154,480.1785679757595,10.301657137866954,3.2315850200095335,0.027528343722224236,0.8630598187446594,0.5674730179312542,0.8795316219329834,2,11.461193347999142
test_A_00000395,A,4,dram_compact,1,558.375104095319,230.499809741805,8.993046665336168,-1.6954551846645949,558.8384700715542,230.48092230781913,8.978180564217944,-1.6955112735006868,0.47269490361213684,0.9069480299949646,0.13354854978015585,0.9066470265388489,2,20.274187064000216
test_A_00000300,A,1,dram_wide,1,593.404582710515,101.66477578141814,10.478200941757327,-0.3613187222149783,593.4103048145771,101.71887329220772,10.540525783986782,-0.2732689133294077,0.8596836924552917,0.8669789433479309,0.009952620099189501,0.8809975981712341,3,28.54930479200084
test_A_00000305,A,2,dram_dense,1,929.3469193670312,190.03701287702611,9.623656917105343,-3.4997927792822248,929.6536107808352,190.03422328829765,9.66922560800936,-3.7063405604902835,0.945091962814331,0.8388170003890991,0.010628562174082612,0.8612897396087646,3,30.580865038999036
test_A_00000310,A,3,finfet_28nm,1,879.9448849031403,841.1941773236344,10.836195147980307,-3.84662717864634,880.3650353401899,841.1180638968945,10.669040823238985,-3.937620787507361,0.8052216172218323,0.859073281288147,0.09035350038717552,0.8596090078353882,3,26.64454136799941
test_A_00000315,A,4,finfet_45nm,1,412.0400285786076,166.3416948678016,11.572241029351256,-1.911541998044166,411.2338084578514,166.36505129933357,11.638555980796433,-1.914794641143996,0.8759245872497559,0.6975520253181458,0.1003342434485045,0.6976660490036011,3,31.356293136001113
test_A_00000340,A,1,finfet_45nm,1,761.1371203089817,868.1726815918687,11.608182070241153,2.726172264078661,760.2015085816383,868.2107456028461,11.663634645050818,2.8607948336831823,0.8883802890777588,0.7671102285385132,0.024110157517020978,0.7839886546134949,3,23.1984312959994
test_A_00000345,A,2,finfet_45nm,1,358.8449702415128,838.038653272749,11.821917805018863,-3.5432129687625435,358.6223803758621,838.0727888569236,11.802996178076288,-3.589573257660974,0.8628960847854614,0.8697056770324707,0.03826171113284982,0.9039523005485535,2,29.087607077999564
test_A_00000350,A,3,finfet_28nm,1,302.27580906671267,791.4602948145621,10.163856966344053,-4.138400235450624,302.47763275168836,791.4328007400036,10.205620693224724,-4.0954135218425725,0.8976224064826965,0.8521029353141785,0.04157543474745851,0.8521344065666199,3,45.045284327001355
test_A_00000355,A,4,dram_compact,1,804.974937727002,231.87461808067457,8.422513443589164,3.431990551437872,805.3323081433773,231.91247630864382,8.440162654459469,3.383738762488433,0.24829262495040894,0.8698246479034424,0.063484215522682,0.8699160218238831,2,20.007482668999728
test_A_00000420,A,1,finfet_22nm,1,686.0740543774317,328.66792714108294,8.162405098906069,-0.6602279068989789,685.4509132504463,328.627814412117,8.184140217636365,-0.640099514510417,0.9190623164176941,0.8067777752876282,0.009288611552062618,0.8328702449798584,3,25.013302882000062
test_A_00000425,A,2,dram_compact,1,229.81520711015588,452.67331034590745,10.77285223389262,-0.2292128067806276,229.51801985502243,452.6762869358063,10.781058789169654,-0.24670176117315798,0.3927476704120636,0.8307555913925171,0.15682515171577788,0.875900387763977,2,17.750007185999493
test_A_00000430,A,3,dram_legacy,1,693.2414291837792,559.4507753630783,11.854524355145028,-3.246471376800739,693.2793466448784,559.4154018163681,11.858846363546299,-3.326170376514735,0.512172281742096,0.7548709511756897,0.18140175087936738,0.7865138053894043,3,24.088555043999804
test_A_00000435,A,4,dram_wide,1,468.947283144492,175.76610543504663,8.993413247327618,-0.0501394056207509,469.2120703160763,175.75337851047516,8.989699433520833,0.09911718982451478,0.5350004434585571,0.9207444190979004,0.11518382642116852,0.9266055822372437,2,17.713392614999975
test_A_00000400,A,1,dram_dense,1,272.4339753353563,533.2457950436935,10.858877291000804,-3.7283376358686535,272.7157284617424,533.3043673932552,10.80601929601771,-3.676728202166064,0.762147068977356,0.8157975673675537,0.015056666812781963,0.8260263204574585,3,24.631528220999826
test_A_00000405,A,2,finfet_10nm,1,883.8047802189514,658.2966442263097,8.041420204216053,0.0944176278385082,883.5743362605572,658.3302518129349,8.024511827991459,0.017638574986680727,0.8411768674850464,0.9464513659477234,0.011247088905833551,0.957384467124939,3,22.023663884001508
test_A_00000410,A,3,finfet_22nm,1,724.5383819408137,87.07316055060068,8.109388698885123,-1.4060146791792882,724.8355998247862,87.11633041501045,8.130869709792067,-1.5138313863375672,0.854792594909668,0.904223620891571,0.05343313664838812,0.9042173624038696,3,25.611476329999277
test_A_00000415,A,4,dram_legacy,1,671.7346602718417,789.0042756169628,11.56801075077883,2.7020136873479945,672.1818318068981,789.0008698403835,11.650501974992283,2.8470554299946724,0.8120773434638977,0.8272449374198914,0.03040321252382766,0.8753791451454163,2,18.08300698899984
test_A_00000480,A,1,dram_1x,1,122.21960912071069,77.5599078429023,8.521764602319625,-3.993732746596253,122.14197614789009,77.57386463135481,8.520667147477141,-4.037468391011132,0.8896152973175049,0.9445028305053711,0.06057591394673784,0.9445523023605347,2,12.356856446000165
test_A_00000485,A,2,finfet_7nm,1,686.9790741100445,538.9922279847107,11.809914489798262,1.768788961835039,687.3865493535995,539.1195519641042,11.773347927988135,1.7565504863291552,0.6222286820411682,0.8725696802139282,0.03832067260003458,0.8825842142105103,3,23.831009472000005
test_A_00000490,A,3,finfet_7nm,1,428.29677822505073,228.1295868449137,9.777726194665542,1.7236435570330713,428.9209007769823,228.11851298809052,9.75579400427615,1.6442661409901016,0.8811346292495728,0.8048017621040344,0.18024076800180966,0.804884672164917,3,22.175171580000097
test_A_00000495,A,4,finfet_10nm,1,314.78123930624656,644.5613596278614,8.211655617835804,4.549630616009271,315.6822993904352,644.5468777306378,8.20269577993454,4.51442230341701,0.8287172913551331,0.8329598307609558,0.17371872286892667,0.8344318270683289,3,22.324831796999206
test_A_00000440,A,1,dram_compact,1,301.4448203277759,886.6715555117239,9.733468880691133,-0.9947819696833148,301.5337653160095,886.6597322225571,9.77529987939999,-0.9867955066745179,0.763849675655365,0.8483565449714661,0.0709603409869366,0.8898208737373352,3,29.189264090000506
test_A_00000445,A,2,dram_legacy,1,374.1999977448813,324.52158419569304,11.911346047424328,1.3208693307326715,374.78775407373905,324.5412736237049,11.858751752693575,1.173323558167522,0.7908360362052917,0.8128682374954224,0.02988822772971445,0.8389225006103516,3,28.985429786000168
test_A_00000450,A,3,dram_compact,1,152.29638558403542,868.6525336059619,9.729045716666173,3.749759878066991,151.9144411087036,868.6628488749266,9.866421720555245,3.4037525438109992,0.9591241478919983,0.8423861861228943,0.012137664922384475,0.8530862927436829,3,29.819243179001205
test_A_00000455,A,4,dram_1x,1,86.01236456661945,724.9812469708976,8.385521055668772,3.479317984874488,85.67413857579231,724.9520991817117,8.412509446528375,3.501187603167942,0.8014588952064514,0.8024554252624512,0.04504231068456341,0.8054645657539368,3,22.943211001000236
test_A_00000460,A,1,dram_compact,1,477.0148523459465,722.9961482619008,8.139408053146337,-1.401756181309426,477.42754021286964,722.9733947571367,8.143983179923326,-1.4551069659978129,0.6991969347000122,0.9165700078010559,0.062094718393245416,0.9165610074996948,3,24.274123881999913
test_A_00000465,A,2,finfet_10nm,1,351.11657237789353,805.0537355828826,11.421959997280275,1.3603072928808215,350.2917667776346,805.0183674693108,11.427014105896513,1.221609698150137,0.6797676086425781,0.868252158164978,0.10953669999003911,0.9049530625343323,3,23.615448954000385
test_A_00000470,A,3,finfet_45nm,1,254.18432696299408,868.1278271160256,8.625157033233522,-3.866247494396332,254.64167484641075,868.062581397593,8.70786591189097,-3.8777634088377777,0.8324171304702759,0.7836397290229797,0.04581227808932808,0.8151676058769226,3,30.648755649001032
test_A_00000475,A,4,dram_wide,1,122.45009828057869,188.03813958486063,10.034024788796955,4.269416841323162,122.34293921291828,188.05537220835686,10.054523664948437,4.2044829574902565,0.8868972659111023,0.8738130331039429,0.011283439886457136,0.8817849159240723,3,20.276448093
test_A_00000540,A,1,dram_wide,1,373.9726718669861,178.41675145555496,9.401420789525696,-1.5786773430774792,374.51397293806076,178.42212569713593,9.388093741527452,-1.6536692146755274,0.7498725056648254,0.9001918435096741,0.11998856310339595,0.9253547787666321,3,21.730834922998838
test_A_00000545,A,2,dram_dense,1,442.2110952391701,613.4596741371709,11.58565320743254,-4.302624927770138,443.1102323010564,613.501514852047,11.573309219813586,-4.139788952508902,0.6002278327941895,0.8022478818893433,0.2778286017927038,0.823097288608551,2,15.714437465998344
test_A_00000550,A,3,dram_legacy,1,245.2758724549805,464.456878872656,10.268490594577608,-4.816933012732882,245.18518272042274,464.43251721560955,10.260484041390365,-4.651097067250237,0.8862102031707764,0.8792024850845337,0.034534371817860204,0.8832589983940125,3,24.100871898999685
test_A_00000555,A,4,dram_loose,1,498.6577002370236,590.5404030784025,10.515518115338468,2.2719867117632573,498.43358701467514,590.5920963585377,10.529025090857163,2.091430860661002,0.4575416147708893,0.8414222002029419,0.029629916830097726,0.8629133701324463,2,12.10750459999872
