pair_id,set,severity,architecture,gt_found,gt_x,gt_y,gt_scale,gt_rot,x,y,scale,theta,score,zncc,secs
test_A_00000345,A,2,finfet_45nm,1,358.8449702415128,838.038653272749,11.821917805018863,-3.5432129687625435,358.66446909308434,837.9983291255776,11.914793960204848,-3.3706435588391797,0.9198129773139954,0.8793061375617981,17.570704578000004
test_A_00000350,A,3,finfet_28nm,1,302.27580906671267,791.4602948145621,10.163856966344053,-4.138400235450624,302.46798038482666,791.4300302267075,10.256319007080286,-4.12032434332408,0.8802016973495483,0.7819218635559082,21.526257292000082
test_A_00000355,A,4,dram_compact,1,804.974937727002,231.87461808067457,8.422513443589164,3.431990551437872,805.3460350036621,231.90857971459627,8.509607911454392,3.385711424173747,0.14035005867481232,0.8675333261489868,12.42036201800056
test_A_00000360,A,1,finfet_10nm,1,848.7146324994962,113.00805881834616,8.085071487074867,0.8842456136840191,847.7015600800514,112.85265004634857,8.096488950829759,0.6459713474939015,0.8701328635215759,0.9178494811058044,13.693737155000235
test_A_00000365,A,2,finfet_45nm,1,864.4079151710428,303.0341366751359,10.820860826746078,-1.434175872387887,865.0555588379502,303.0029834790621,10.928147284582877,-1.282355656004262,0.7485836148262024,0.7916111350059509,19.726472753000053
test_A_00000370,A,3,finfet_45nm,1,555.480620226498,120.99598559652144,8.56541521521145,1.1240024879879833,555.6012830734253,121.03985568881035,8.58255692832955,1.067604121680266,0.9024798274040222,0.8590796589851379,23.555086286000005
test_A_00000375,A,4,finfet_45nm,1,833.1201966411976,160.62806724672646,9.604752214711109,-4.68723056194283,832.4771513175219,160.53198055922985,9.568883707497267,-4.725077479752452,0.7412059903144836,0.7999059557914734,19.58301889500035
test_A_00000280,A,1,dram_legacy,1,448.5891793443311,849.0634908110331,9.170662079339838,1.264028788673656,447.9145307317376,849.1845443844795,9.30166278062295,1.1807166323566913,0.740809440612793,0.8043391108512878,29.02891893800006
test_A_00000285,A,2,dram_legacy,1,504.99235185375454,849.3706715953031,10.86834919003567,-0.124938351987093,505.32460737228394,849.2138096988201,10.928725982705057,0.2480417608373291,0.8221240043640137,0.8659021854400635,17.822895954999694
test_A_00000290,A,3,dram_compact,1,581.9316503208713,579.132209015645,9.3261552027037,-3.187645282131669,582.0250498466194,579.0671500042081,9.301403978955022,-3.3592189476393832,0.9266186356544495,0.8037666082382202,18.655578947999857
test_A_00000295,A,4,finfet_7nm,1,512.7968167155674,157.24216216468375,9.044047908240849,0.0522003595689124,512.0908381044865,157.24970990419388,9.131707209582178,0.09257535700894491,0.8222799897193909,0.8538897633552551,22.039338051999948
test_A_00000320,A,1,dram_loose,1,927.3893446992312,241.1767625358285,9.586364911194822,0.9037566879278556,927.4468963444233,241.19954393804073,9.660926357708561,0.8512940083396425,0.6589536666870117,0.8478893637657166,25.480801646000145
test_A_00000325,A,2,dram_1x,1,116.4257464324162,869.0171274471013,8.362027544147868,-3.2720274121224837,116.76731193065643,869.1153473258018,8.298115074580915,-3.2012911238351136,0.9328994154930115,0.8882251977920532,23.625587783999435
test_A_00000330,A,3,dram_compact,1,634.1548180744192,230.96937861353732,10.192487079598866,-2.441441059843359,635.6701823174953,230.930666141212,10.255740308958105,-2.269444417653123,0.8101707100868225,0.8845669031143188,23.573086964999675
test_A_00000335,A,4,dram_wide,1,520.0785440006596,252.06494771430752,11.609441006691531,4.193966345325288,520.1595994085073,252.12182211875916,11.695368211457195,4.260064420003925,0.9103887677192688,0.9215563535690308,14.386682403000123
test_A_00000260,A,1,dram_dense,1,532.3234835449347,940.5239324453098,10.457810005276588,1.3528636226057191,532.8512481451035,940.4439157284796,10.581399532085191,1.6041897025159129,0.8785978555679321,0.7839463353157043,32.093971950000196
test_A_00000265,A,2,finfet_22nm,1,708.8003926129858,913.5288957370136,11.386925722486463,2.5515121326593,708.1979352235794,913.3353854715824,11.172726872079023,2.175077640500378,0.9079386591911316,0.7188355922698975,28.93193945099938
test_A_00000270,A,3,dram_compact,1,200.65739461851103,788.4542876629257,10.391255707326918,-4.34599929648024,200.1019884645939,788.5190640389919,10.46994335208351,-4.3024183131558855,0.48541268706321716,0.8062415719032288,33.74205743899984
test_A_00000275,A,4,dram_wide,1,750.1740918078065,594.0568919231756,8.573579929832722,2.6268932456027123,749.4457994997501,594.1642551571131,8.65686104833067,2.8416350174908174,0.8127236366271973,0.8768997192382812,17.30738267400011
test_A_00000380,A,1,finfet_28nm,1,454.1828089817068,655.2345602255757,9.837433419369027,2.205451220350847,454.7432690858841,655.2611662596464,9.949433520835086,2.0796641186578055,0.684461236000061,0.8860326409339905,22.858818699999574
test_A_00000385,A,2,dram_1x,1,845.5429817133522,806.4284009309819,9.47550092919102,-0.3540695673638039,846.5509936958551,806.4784799907357,9.568883707497267,-0.5025880166792851,0.8122528791427612,0.8659436106681824,27.957079553000767
test_A_00000390,A,3,dram_dense,1,324.78997091153246,480.2375570125294,10.314901672247402,3.217558555035607,324.65935412049294,480.17990532517433,10.361776076455934,3.117583930148567,0.031013812869787216,0.8631849884986877,7.989804963999632
test_A_00000395,A,4,dram_compact,1,558.375104095319,230.499809741805,8.993046665336168,-1.6954551846645949,558.8495400100946,230.49307215213776,9.131707209582178,-1.726377417849078,0.42555248737335205,0.8413581252098083,20.896894769999562
test_A_00000300,A,1,dram_wide,1,593.404582710515,101.66477578141814,10.478200941757327,-0.3613187222149783,593.4494412019849,101.65417009592056,10.581399532085191,-0.4275534829989065,0.852153480052948,0.8822315335273743,40.86521065499983
test_A_00000305,A,2,dram_dense,1,929.3469193670312,190.03701287702611,9.623656917105343,-3.4997927792822248,929.6125031411648,189.94370928406715,9.755740308958105,-3.3830314248454045,0.876065731048584,0.8418060541152954,30.42542438200053
test_A_00000310,A,3,finfet_28nm,1,879.9448849031403,841.1941773236344,10.836195147980307,-3.84662717864634,879.9935700856149,841.0016179257073,10.928147284582877,-3.627907151820421,0.7000916600227356,0.8732695579528809,32.90441084900067
test_A_00000315,A,4,finfet_45nm,1,412.0400285786076,166.3416948678016,11.572241029351256,-1.911541998044166,411.2042546272278,166.3001924455166,11.69459180645341,-2.1057194364872553,0.8626955151557922,0.6804142594337463,35.87178863100053
test_A_00000420,A,1,finfet_22nm,1,686.0740543774317,328.66792714108294,8.162405098906069,-0.6602279068989789,685.5375843942165,328.67901080846786,8.162860158956706,-0.6829279041782332,0.922027587890625,0.8324106931686401,20.005761448000158
test_A_00000425,A,2,dram_compact,1,229.81520711015588,452.67331034590745,10.77285223389262,-0.2292128067806276,229.52132654935122,452.66075709462166,10.810113295832982,-0.35206752883889925,0.22553515434265137,0.8738352060317993,17.36166193900044
test_A_00000430,A,3,dram_legacy,1,693.2414291837792,559.4507753630783,11.854524355145028,-3.246471376800739,693.2504222393036,559.4601909816265,11.975212729969437,-3.21857603000028,0.5233226418495178,0.752277672290802,24.387146378999205
test_A_00000435,A,4,dram_wide,1,468.947283144492,175.76610543504663,8.993413247327618,-0.0501394056207509,469.06937085837126,175.88700108975172,9.131707209582178,-0.3239417976660217,0.5205478668212891,0.920198380947113,18.924856808000186
test_A_00000440,A,1,dram_compact,1,301.4448203277759,886.6715555117239,9.733468880691133,-0.9947819696833148,301.53162601590157,886.6595372259617,9.85113295832983,-0.9627501883413248,0.6055944561958313,0.8465492129325867,25.316296854999564
test_A_00000445,A,2,dram_legacy,1,374.1999977448813,324.52158419569304,11.911346047424328,1.3208693307326715,374.74416556954384,324.53849529474974,11.833912031455514,1.0931849429938592,0.7533887624740601,0.825797438621521,29.971148777999588
test_A_00000450,A,3,dram_compact,1,152.29638558403542,868.6525336059619,9.729045716666173,3.749759878066991,151.8381974697113,868.6545770615339,9.949433520835086,3.7214084258248517,0.9026898145675659,0.8431707620620728,32.05040854300023
test_A_00000455,A,4,dram_1x,1,86.01236456661945,724.9812469708976,8.385521055668772,3.479317984874488,85.68751347064972,725.053314294666,8.509607911454392,3.4004629584977426,0.7796473503112793,0.8026963472366333,24.923270373000378
test_A_00000500,A,1,finfet_7nm,1,733.8674341978376,351.47382993246265,11.230229382775486,-2.897462468793779,734.2078446447849,351.44886844977736,11.298115074580915,-2.974358764839236,0.6296842098236084,0.8695613145828247,26.734019588000592
test_A_00000505,A,2,finfet_7nm,1,373.1059365740645,673.2593399691618,10.285998219197293,2.947921890059649,373.36962562799454,673.4029697701335,10.361776076455934,2.903660561161942,0.8948090076446533,0.8874539136886597,26.049246450999817
test_A_00000510,A,3,dram_dense,1,553.2884801840094,956.5155457553246,11.88406066687902,-2.606119047636791,552.9249415397644,956.4325647950172,11.914793960204848,-2.5278640450004204,0.636732280254364,0.8374157547950745,19.889809643999797
test_A_00000515,A,4,dram_compact,1,185.68068261484075,354.0817685802659,8.818383220727185,-2.2348593054216392,185.7990292161703,354.0754768922925,8.810113295832982,-2.2809552424929196,0.9209104180335999,0.8975889086723328,27.315681478999977
test_A_00000480,A,1,dram_1x,1,122.21960912071069,77.5599078429023,8.521764602319625,-3.993732746596253,122.13657155632973,77.57762077450752,8.58255692832955,-4.059857378669584,0.8905285596847534,0.9425850510597229,11.69016755299981
test_A_00000485,A,2,finfet_7nm,1,686.9790741100445,538.9922279847107,11.809914489798262,1.768788961835039,687.3907667398453,539.1684809029102,11.833912031455514,1.839527266336446,0.6319361329078674,0.8637916445732117,46.63716895299967
test_A_00000490,A,3,finfet_7nm,1,428.29677822505073,228.1295868449137,9.777726194665542,1.7236435570330713,428.87376314401627,228.0987608730793,9.755740308958105,1.6343138951669332,0.9301725029945374,0.7313416600227356,23.671817237999676
test_A_00000495,A,4,finfet_10nm,1,314.78123930624656,644.5613596278614,8.211655617835804,4.549630616009271,315.6793153434992,644.5423957332969,8.298115074580915,4.549790074161128,0.8696975111961365,0.8143942356109619,24.75156825799968
test_A_00000520,A,1,finfet_45nm,1,467.197872754346,799.0596813765557,10.7086032124806,-4.637642896230252,465.1660456955433,799.0385348722339,10.694013108331232,-4.74091646332553,0.5486931204795837,0.8023661971092224,34.546694390000084
test_A_00000525,A,2,dram_1x,1,111.8590878489295,293.7141916326635,10.686704007994075,4.782468290741761,112.08674272149801,293.71998143196106,10.694013108331232,4.781088970083677,0.8675822019577026,0.9285231828689575,12.576975309999398
test_A_00000530,A,3,finfet_28nm,1,701.1327665678434,391.44211124881457,8.67838088661251,-0.7317474985076933,701.120371863246,391.42008993029594,8.657637453334457,-0.7128939313239676,0.5241561532020569,0.8604610562324524,27.956824391999362
test_A_00000535,A,4,finfet_22nm,1,129.42132521559455,813.118747856314,8.228456056232137,3.334329134833037,129.20200565457344,813.1185988038778,8.229810065205827,3.30758280849634,0.9064089059829712,0.8865550756454468,28.015793148999364
test_A_00000460,A,1,dram_compact,1,477.0148523459465,722.9961482619008,8.139408053146337,-1.401756181309426,477.43891948089004,722.9604797959328,8.162860158956706,-1.4579451308314408,0.8061713576316833,0.912408173084259,25.52019620899955
test_A_00000465,A,2,finfet_10nm,1,351.11657237789353,805.0537355828826,11.421959997280275,1.3603072928808215,350.28979673981667,805.0178377628326,11.560691993955162,1.3435530343380162,0.5998777151107788,0.8718790411949158,23.599867941999946
test_A_00000470,A,3,finfet_45nm,1,254.18432696299408,868.1278271160256,8.625157033233522,-3.866247494396332,254.5910379588604,868.1004047393799,8.733098969579935,-3.8658385013292955,0.8290557265281677,0.7724665403366089,49.15000247199987
test_A_00000475,A,4,dram_wide,1,122.45009828057869,188.03813958486063,10.034024788796955,4.269416841323162,122.2993675172329,188.03725069761276,10.151699437494745,4.2636703363277535,0.8510963320732117,0.8669081926345825,15.195747112999925
test_A_00000400,A,1,dram_dense,1,272.4339753353563,533.2457950436935,10.858877291000804,-3.7283376358686535,272.7595078200102,533.2220803201199,10.928147284582877,-3.9048050575098845,0.8033443093299866,0.8259729146957397,25.628091943000072
test_A_00000405,A,2,finfet_10nm,1,883.8047802189514,658.2966442263097,8.041420204216053,0.0944176278385082,883.5614703595638,658.4061901271343,8.096488950829759,0.16078906467412554,0.9229422211647034,0.9427632689476013,43.03407577800044
test_A_00000410,A,3,finfet_22nm,1,724.5383819408137,87.07316055060068,8.109388698885123,-1.4060146791792882,724.8493404388428,87.05976968631148,8.096488950829759,-1.5112491386673397,0.9051128625869751,0.895510733127594,48.12822339600007
test_A_00000415,A,4,dram_legacy,1,671.7346602718417,789.0042756169628,11.56801075077883,2.7020136873479945,672.1955531388521,789.0252843052149,11.695368211457195,2.692575357008945,0.7578691244125366,0.874936580657959,21.441757309999957
test_A_00000540,A,1,dram_wide,1,373.9726718669861,178.41675145555496,9.401420789525696,-1.5786773430774792,374.5172518528998,178.38145849108696,9.389640121456353,-1.6868386134945181,0.6772377490997314,0.9259509444236755,22.77627635800036
test_A_00000545,A,2,dram_dense,1,442.2110952391701,613.4596741371709,11.58565320743254,-4.302624927770138,443.0717480480671,613.5610847920179,11.560113295832982,-4.169815393501808,0.5850218534469604,0.8065639138221741,29.927341285000693
test_A_00000550,A,3,dram_legacy,1,245.2758724549805,464.456878872656,10.268490594577608,-4.816933012732882,245.19448336958885,464.4845347991213,10.361776076455934,-4.870541475945185,0.8578701615333557,0.8815248012542725,32.2609376649998
test_A_00000555,A,4,dram_loose,1,498.6577002370236,590.5404030784025,10.515518115338468,2.2719867117632573,498.4779804702848,590.535130109638,10.581399532085191,2.3074246429910548,0.4383780062198639,0.8624241948127747,11.368927956000334
test_A_00000600,A,1,dram_wide,1,608.1826358729576,865.6651335075671,9.68158899292132,-2.6405481526036056,608.3819592744112,865.5761360302567,9.755740308958105,-2.8641821706545536,0.8923847675323486,0.7872260212898254,26.54385656499926
test_A_00000605,A,2,finfet_45nm,1,440.1011471147684,364.3137731089914,9.84612567238542,-3.08512293097405,439.8922647535801,364.3587419092655,9.950012218957264,-3.1399355799960746,0.8259432315826416,0.7295005321502686,25.36972776699986
test_A_00000610,A,3,dram_dense,1,620.1276965964798,566.1011606413914,9.982094514477588,-1.6756160024636904,619.7979544699192,566.1605837345123,10.15163834270842,-1.7511300738252995,0.3647310435771942,0.921281635761261,22.93607521299964
test_A_00000615,A,4,finfet_10nm,1,661.1493793932254,196.7411157555877,11.2133329098844,-0.0540319931796497,661.1620911061764,196.7235520631075,11.29921137603895,-0.4053226608457413,0.7024766206741333,0.7833731174468994,23.88106906699977
test_A_00000560,A,1,finfet_7nm,1,145.92344006745918,555.1650006736008,9.531705756276546,3.691731987943493,145.1322939246893,555.3415071964264,9.64757303333053,3.834727977835619,0.8397794961929321,0.8959702849388123,39.108531345999836
test_A_00000565,A,2,finfet_7nm,1,758.282802645542,354.0903400682221,11.191282728509456,4.867324739301868,758.4104882478714,354.19163881242275,11.07791292082948,4.8920547084206305,0.8120784759521484,0.7524681687355042,54.36508977599988
test_A_00000570,A,3,dram_dense,1,404.16319714468807,222.24442654181783,11.740236376689758,-2.3428123482383856,404.3051041215658,222.28041020035744,11.82791292082948,-2.3606797749978967,0.7071214914321899,0.9184062480926514,29.075348716000008
test_A_00000575,A,4,dram_wide,1,81.64507294108353,782.5524400908657,11.635246554742654,-2.82111326249559,81.73220732808113,782.5616495162249,11.82791292082948,-2.854229924831384,0.7885991334915161,0.9079183340072632,15.074490034000519
test_A_00000580,A,1,finfet_14nm,1,868.6631411844985,749.8563211848807,9.301271893479107,4.99678027417364,350.3390870690346,783.2695092558861,11.833912031455514,-1.0405020591609884,0.02685307152569294,0.22917860746383667,39.82981610800016
test_A_00000585,A,2,dram_dense,1,937.686106270218,269.6151355946762,10.851772932950928,3.9907761353052464,937.5515232011676,269.59880843013525,11.049470177706878,3.9486571158313013,0.8296167850494385,0.8513550758361816,27.04046474000006
test_A_00000590,A,3,finfet_10nm,1,242.27226539969564,134.53746786964103,11.832723986219618,3.247296558869605,242.92851722240448,134.6091204881668,11.975212729969437,3.0852426966669473,0.3155324459075928,0.8929911255836487,32.43787622000036
