pair_id,set,severity,architecture,gt_found,gt_x,gt_y,gt_scale,gt_rot,x,y,scale,theta,score,net_score,zncc,peak_ratio,pose_peak,psr,apce,n_hyp,n_hyp_offered,winner_margin,rescued,secs
test_A_00000050,A,3,dram_legacy,1,96.37455392996918,888.3259920373237,9.176720887471356,2.583661161197231,96.00396112445742,888.2942786514759,9.130557701743545,2.6397343076707886,0.8208280205726624,0.9094224572181702,0.8208280205726624,0.09631336777785883,0.8208284974098206,1145.1043545070897,14747.81279113117,3,3,0.8208280205726624,0,0.9273514200031059
test_A_00000055,A,4,finfet_45nm,1,302.91164133195605,613.5521744721157,8.279711709793311,-1.2162075008288469,303.3745657801628,613.5720366686583,8.253526136557245,-1.0491747191671572,0.8040217757225037,0.9492212533950806,0.8040217757225037,0.10408792398756946,0.8040205240249634,936.529511320627,12220.445461743277,3,3,0.8040217757225037,0,0.9393439550040057
test_A_00000060,A,1,finfet_10nm,1,720.7693030570106,179.7987646919522,10.88653950718082,1.5199883842690074,720.8447493463755,179.9215486869216,10.81604834299946,1.7965895869924013,0.8951660394668579,0.9446244239807129,0.8951660394668579,0.17243890587227495,0.8951647877693176,927.3159182859968,32897.81079430517,2,2,0.8951660394668579,0,0.7166174250014592
test_A_00000065,A,2,dram_wide,1,269.28777729724226,273.3347119226137,11.039000680517525,0.67029642882998,268.48878583684564,273.29183350503445,10.967598352671208,0.8642425845017244,0.8774436116218567,0.9711858630180359,0.8774436116218567,0.030845173730245163,0.8774445056915283,2324.685286051874,35044.2906816477,2,2,0.8774436116218567,0,0.6733927239984041
test_A_00000070,A,3,finfet_14nm,1,911.212306614395,131.52968134200972,9.249179248122356,-2.1401118412660844,911.0847269594669,131.50425185123459,9.227656757299977,-2.0672504528587514,0.9200815558433533,0.9611617922782898,0.9200815558433533,0.006944334683369364,0.9200810790061951,5357.740253715131,24187.98816403779,2,2,0.9200815558433533,0,0.614731600995583
test_A_00000075,A,4,finfet_22nm,1,860.9078863795041,818.440229828103,10.24658697003468,3.4819907588537085,860.9422764778137,818.4544654376805,10.212824147079731,3.453559924999299,0.7109090685844421,0.7109090685844421,0.9407609105110168,0.26086515344290195,0.9579033851623535,630.1979396402985,27545.814328804332,2,2,0.9407609105110168,0,0.6060271559981629
test_A_00000100,A,1,finfet_28nm,1,605.2979937636377,472.1687806209797,9.751302530954154,-0.7037500380224166,605.9027548879385,472.1352494508028,9.737842333187771,-0.7246606733271642,0.87979656457901,0.87979656457901,0.9259926080703735,0.11319091913796903,0.9259934425354004,1021.5569239220439,33560.046237279195,3,3,0.9259926080703735,0,0.8939421460017911
test_A_00000105,A,2,finfet_45nm,1,805.1951240714762,187.84283468142064,9.868816944664651,-1.2641498512365548,805.6081685721874,187.93738391250372,9.937340652785972,-1.4830371938544618,0.830752432346344,0.9286768436431885,0.830752432346344,0.03236372991959494,0.830752968788147,2376.9304732693736,29174.88307792493,2,2,0.830752432346344,0,0.7315914549981244
test_A_00000110,A,3,dram_loose,1,208.27811348701056,159.422976342273,11.561312833184388,-4.801739911590063,207.96969790756702,159.31913593411446,11.546962345562926,-4.5637249811658664,0.8971304893493652,0.8971304893493652,0.9347143173217773,0.04249832921986012,0.9347141981124878,2480.08340399691,33658.21049223893,2,2,0.9347143173217773,0,0.6502235860025394
test_A_00000115,A,4,dram_legacy,1,756.2853053548943,273.27145345398014,10.549877280056506,4.694612412444515,756.565211944282,273.28527507185936,10.578702740676695,4.8264694004981346,0.8230171203613281,0.9098976850509644,0.8230171203613281,0.031279963299717335,0.8230171799659729,1218.479244810529,33747.38797624649,3,3,0.8230171203613281,0,0.8934258220033371
test_A_00000080,A,1,dram_dense,1,61.647332962504265,543.9219263815562,10.112682066331008,1.8448578241976268,61.67726266384125,543.9509741105139,10.104506189583848,1.7139406760137956,0.8619531989097595,0.8619531989097595,0.9528393745422363,0.04869577506668718,0.9528385400772095,2173.4537262598915,18741.828189392618,2,2,0.9528393745422363,0,0.6701941270002862
test_A_00000085,A,2,finfet_10nm,1,832.0918807528875,717.6564098006535,10.38279038783621,-4.964319535760257,832.0294538736343,717.6990797519684,10.362371498564352,-5.0,0.9042614698410034,0.9504033923149109,0.9042614698410034,0.033959451112418514,0.9042613506317139,2523.504422811428,34925.883416534845,3,3,0.5876302123069763,0,1.000578580002184
test_A_00000090,A,3,dram_dense,1,771.1856973736063,315.7892451815426,11.180488170953934,-1.2152998961795358,771.24925583601,315.8027975857258,11.247174546855835,-1.1586813135197547,0.768521249294281,0.796299397945404,0.768521249294281,0.1455783077103528,0.8421730399131775,1061.3546939893045,34549.191472288796,3,3,0.768521249294281,0,0.8317693649951252
test_A_00000095,A,4,dram_legacy,1,919.426566872312,151.42017097817222,9.44288480171721,3.164784478843613,918.6491747498512,151.45162201672792,9.299206063817762,3.294464528810859,0.8601452708244324,0.9786958694458008,0.8601452708244324,0.03795519303776808,0.8601453304290771,2410.3179648914615,28064.702845358384,3,3,0.8601452708244324,0,0.9304316029956681
test_A_00000140,A,1,dram_dense,1,627.4957125257995,407.61487962534505,10.959711063254698,-1.194373344898978,627.7267396450043,407.71292021870613,10.946111184563291,-1.3781228466683493,0.8481616377830505,0.893581211566925,0.8481616377830505,0.019748337091497654,0.8481639623641968,2479.443331154165,24439.110517486668,3,3,0.47796398401260376,0,0.9864741720011807
test_A_00000145,A,2,finfet_28nm,1,284.0048101458402,778.9624261821764,9.30403034351363,-2.129545970766168,284.23956951498985,778.9631669744849,9.246270451851267,-2.1610449818375255,0.8351052403450012,0.8351052403450012,0.8920038938522339,0.044078383327477114,0.8952634930610657,1705.4870769149074,13200.448016367318,2,2,0.8920038938522339,0,0.6936052790042595
test_A_00000150,A,3,finfet_7nm,1,318.5176326352174,478.089116011426,10.959888378236071,1.1476359911753349,318.3600008934736,478.1182746589184,10.947403241843677,1.1206522123527656,0.9150158166885376,0.964373767375946,0.9150158166885376,0.020816083503038752,0.9223692417144775,1306.8455435518117,36416.84393099989,2,2,0.8397391438484192,0,0.6642155180015834
test_A_00000155,A,4,dram_1x,1,526.6657427229995,423.6403783363036,9.867241970340183,3.9419504449783833,526.1360122412443,423.7493559718132,9.845977955844754,4.27912207740742,0.8565322160720825,0.9435231685638428,0.8565322160720825,0.07269942460030177,0.8565325140953064,1923.543835291065,38390.19770103899,2,2,0.5320439636707306,0,0.5998971130029531
test_A_00000120,A,1,finfet_10nm,1,392.0055693448944,254.01695082929817,8.448895574268098,-0.2691603506802256,393.1490003168583,254.02649284526706,8.47585866071141,-0.19338621531914507,0.8402732610702515,0.973960280418396,0.8402732610702515,0.07705358155906407,0.8402741551399231,1021.4835401888568,26729.929379138855,3,3,0.688204362988472,0,0.9505223220039625
test_A_00000125,A,2,finfet_10nm,1,152.461283221227,346.7665596237882,9.430167178324115,-1.2310941893737448,152.4663672633469,346.7489670366049,9.43466399854477,-0.9463307853244723,0.873551070690155,0.9389229416847229,0.873551070690155,0.02781347688778292,0.8735508918762207,1950.264148078541,22604.349198981323,3,3,0.873551070690155,0,0.9043239679958788
test_A_00000130,A,3,dram_loose,1,406.3298771489488,605.334569652317,9.053733325244774,4.937069223741739,406.43814393877983,605.3336414694786,9.045890293812464,4.912173769679402,0.8414983749389648,0.9732972979545593,0.8414983749389648,0.019262632830143317,0.8414979577064514,2144.600758457029,24393.130025187354,3,3,0.8414983749389648,0,0.9744986049990985
test_A_00000135,A,4,dram_dense,1,141.4024758198746,641.4009451478179,9.755930450621504,-4.534036654520746,140.83466306328773,641.3920316845179,9.74524314731479,-4.495609025158802,0.8158964514732361,0.9600731134414673,0.8158964514732361,0.057853298716846975,0.8158960938453674,1710.7819359952696,23420.874827823463,2,2,0.8158964514732361,0,0.5579120890033664
test_A_00000160,A,1,finfet_14nm,1,65.48841973516215,628.1756214010052,10.335512340794336,0.5837553866592851,65.32283844053745,628.1559081375599,10.261172447687025,0.5130520968292536,0.9173769950866699,0.96757572889328,0.9173769950866699,0.01598234962001086,0.9202688336372375,3483.40833697167,45571.80672833719,3,3,0.8651265725493431,0,0.9843842720001703
test_A_00000165,A,2,finfet_22nm,1,898.5487997718208,200.51807293616173,8.626496698894453,0.3023622602890485,898.2139710485935,200.51462157815695,8.648186825959197,0.30417239548874175,0.9283688068389893,0.9403731226921082,0.9283688068389893,0.00600295804189089,0.9283685684204102,4261.801581282528,18384.833896706583,3,3,0.9283688068389893,0,0.9950899910036242
test_A_00000170,A,3,dram_wide,1,195.8869499260324,496.7979445771954,8.197046404117089,4.483446493579455,196.13307492434978,496.857678771019,8.202619643640318,4.50112718932077,0.8980399966239929,0.8980399966239929,0.9397577047348022,0.029029645419265154,0.9397578239440918,1899.2661164028884,16008.148033037754,2,2,0.9397577047348022,0,0.6272438040032284
test_A_00000175,A,4,finfet_22nm,1,819.5749050150051,811.1866910239078,11.58475416400848,4.338100536426516,819.4545774459839,811.1743163019419,11.496422884291823,4.17275130999355,0.7508933544158936,0.7508933544158936,0.8450667858123779,0.10987062327848292,0.8980007767677307,1163.425368337134,42434.441223873,2,2,0.8450667858123779,0,0.6490559160010889
test_A_00000180,A,1,dram_wide,1,108.88080401673515,432.2114240432006,10.6581021063332,1.0491550498318558,108.16694742441177,432.18399508297443,10.6851932117874,0.9519093633336138,0.7560131549835205,0.7560131549835205,0.9094540476799011,0.13756445625584013,0.9094541072845459,952.3366424631745,16209.407442589858,3,3,0.6682341992855072,0,0.9869918010008405
test_A_00000185,A,2,finfet_14nm,1,740.4465134586867,551.2953122596897,8.012728409238647,-4.269078341819426,739.6686987429857,551.4266399815679,8.007343361363596,-4.3712042689950374,0.882064700126648,0.9772636294364929,0.882064700126648,0.052381112882639254,0.8820645809173584,907.6968729953296,17840.448512242412,3,3,0.882064700126648,0,0.9955894849990727
test_A_00000190,A,3,finfet_22nm,1,945.5934751684148,943.0600019650894,10.784570555422349,2.6088915348612964,945.0484980978072,943.1510417461395,10.905088212923634,2.588075092491518,0.654343843460083,0.654343843460083,0.7246745824813843,0.13298453334411847,0.7246734499931335,782.3711396349511,43062.66468983614,3,3,0.7246745824813843,0,0.8525272580009187
test_A_00000195,A,4,finfet_28nm,1,685.6042711527728,723.4816176923559,8.9091467432943,-4.3011723035285465,685.5885796993971,723.4743137974292,8.923927491461672,-4.4065533708336835,0.8109160661697388,0.9529837369918823,0.8109160661697388,0.014237161046742972,0.8109163641929626,2789.249938721626,21970.229782846058,3,3,0.3903200924396515,0,0.9922379319978063
test_A_00000200,A,1,dram_wide,1,600.7858414941163,717.3176226393255,10.078867790927116,3.09263354350162,600.7909643948078,717.3524988442659,10.081069251414636,2.997064083508258,0.4492837190628052,0.4492837190628052,0.8922579884529114,0.13515382781022933,0.9202864766120911,822.2690889901921,39718.93257425247,2,2,0.8922579884529114,0,0.6855497609940358
test_A_00000205,A,2,dram_wide,1,734.3142739334253,390.58110577369337,10.129011104242776,-3.19494695602606,734.2245357781649,390.5118969976902,10.072612490538143,-3.278324118993635,0.7916225790977478,0.8668251633644104,0.7916225790977478,0.08349472351240773,0.8174073100090027,883.5576269994926,25025.884069062307,3,3,0.6624295562505722,0,0.8827879930031486
test_A_00000210,A,3,dram_dense,1,285.8762141478774,562.36252542148,11.733163406936656,-1.8718763816369963,286.34757383167744,562.3178443312645,11.765339514879786,-1.3170232199927094,0.7944911122322083,0.9661516547203064,0.7944911122322083,0.02318959260204074,0.794489860534668,2161.250020666856,51499.8881704903,3,3,0.23871690034866333,0,0.959271607993287
test_A_00000215,A,4,dram_compact,1,717.7977509601183,434.61876417283554,9.97665306094374,2.5813058326563336,717.8127869963646,434.63770942389965,9.972857683015665,2.687569027173775,0.8746083974838257,0.8917020559310913,0.8746083974838257,0.013931366073210672,0.874606192111969,3275.3042488173437,15205.191900689095,3,3,0.3764476180076599,0,0.996201342997665
test_A_00000220,A,1,finfet_45nm,1,798.4844943044416,482.4788289052613,9.36626383803416,1.839677247304282,798.7109971642494,482.4474519789219,9.402784894153863,1.756550486329155,0.618324875831604,0.618324875831604,0.8711543083190918,0.15004169168971357,0.901342511177063,593.2502519567804,29739.172191207374,2,2,0.8711543083190918,0,0.6909104570004274
test_A_00000225,A,2,finfet_28nm,1,734.7589404621993,654.3986545642036,11.004149394880738,-3.67805779945943,734.3898484259844,654.893944144249,10.997793615761362,-3.3909132573251464,0.4396429657936096,0.5885255932807922,0.4396429657936096,0.07063033145932056,0.45861539244651794,570.5938890456364,42283.97233356735,3,3,0.4396429657936096,0,0.937331634995644
test_A_00000230,A,3,dram_legacy,1,313.30560148754563,397.6703267009667,11.531053080542168,0.5720847625598076,312.76222924888134,397.7267907857895,11.524835011927347,0.42430123549659315,0.8091510534286499,0.8963945508003235,0.8091510534286499,0.09016642889606061,0.839500904083252,1919.5177972274998,19177.36092646021,3,3,0.8091510534286499,0,0.9459978800005047
test_A_00000235,A,4,finfet_14nm,1,793.1032715756169,504.54309630677744,11.163186257018603,4.005012934663691,792.9798046797514,504.5556164383888,11.114745304732326,4.074108616684892,0.8094379901885986,0.9039705395698547,0.8094379901885986,0.03899890373991114,0.85079026222229,1773.2544299161405,56146.35241814183,3,3,0.8094379901885986,0,0.9422057580013643
test_A_00000240,A,1,finfet_45nm,1,637.098518518096,681.7736218271757,10.373032414498576,-0.8459967956220229,637.1534714698792,681.7715739905834,10.374984319637301,-0.9274499623317349,0.40378445386886597,0.40378445386886597,0.8783138990402222,0.1634264557681228,0.9058562517166138,599.7676160385438,15655.792774316888,3,3,0.8783138990402222,0,0.9184997979973559
test_A_00000245,A,2,finfet_45nm,1,905.190509958209,938.8739657081804,8.495389024133946,-2.810428587852667,904.8053455203772,938.9224462211132,8.313975229563711,-2.7056216848291412,0.8587092757225037,0.908107340335846,0.8587092757225037,0.023509962792194788,0.8587104678153992,2500.4902812257237,10923.561516224001,3,3,0.7319309860467911,0,0.9343864350012154
test_A_00000250,A,3,dram_dense,1,738.1108856908991,636.4285181360821,8.33942140971932,4.899171275796839,737.8730889856815,636.4970843435731,8.317203243433239,4.832813006240876,0.6164779663085938,0.6164779663085938,0.8900880217552185,0.6304863854838311,0.8900873064994812,228.7406141335546,13850.129063851482,2,2,0.8900880217552185,0,0.6797761829948286
test_A_00000255,A,4,dram_compact,1,681.5591560107458,109.92928952781182,11.146020536337604,-2.770738575631687,724.4298157095909,112.03525071591139,11.23745602972601,-2.78719805132509,0.41926366090774536,0.41926366090774536,0.8823308944702148,0.8718490002313025,0.8955464363098145,170.7365840914109,15550.228297284279,2,2,0.8823308944702148,0,0.6720888760028174
test_A_00000260,A,1,dram_dense,1,532.3234835449347,940.5239324453098,10.457810005276588,1.3528636226057191,532.8594692349434,940.4460094347596,10.528440876232054,1.4126322451515108,0.7849926948547363,0.9745622873306274,0.7849926948547363,0.04246948262927693,0.7849928140640259,1599.8032106678886,26715.64574748161,3,3,0.7849926948547363,0,0.9026439810040756
test_A_00000265,A,2,finfet_22nm,1,708.8003926129858,913.5288957370136,11.386925722486463,2.5515121326593,708.3646052777767,913.6121938824654,11.261124557322368,2.187672547840946,0.707488477230072,0.894550621509552,0.707488477230072,0.06249935867832164,0.7160439491271973,1537.819514010432,28598.95410217573,3,3,0.01266014575958252,0,0.9095171020017006
test_A_00000270,A,3,dram_compact,1,200.65739461851103,788.4542876629257,10.391255707326918,-4.34599929648024,200.08873480558395,788.4480756185949,10.33548608041307,-4.2917356536534585,0.8298937082290649,0.8437802791595459,0.8298937082290649,0.03832933399047377,0.8460598587989807,2126.03530534053,41213.765960701036,3,3,0.7644805014133453,0,0.9884830150040216
test_A_00000275,A,4,dram_wide,1,750.1740918078065,594.0568919231756,8.573579929832722,2.6268932456027123,749.4313504993916,594.0731365457177,8.59896990126773,2.7594979408390112,0.8808757662773132,0.9367285966873169,0.8808757662773132,0.023859839457973805,0.8808751106262207,1804.7294179873118,22608.076520688166,2,2,0.8808757662773132,0,0.7156611130048987
test_A_00000280,A,1,dram_legacy,1,448.5891793443311,849.0634908110331,9.170662079339838,1.264028788673656,447.90036529302597,849.0282208751887,9.11943952013545,1.3912295883357169,0.8135719895362854,0.9564952850341797,0.8135719895362854,0.04266714994546133,0.8135727047920227,1568.6100482912716,15795.127098445015,3,3,0.5726030021905899,0,1.0146052620038972
test_A_00000285,A,2,dram_legacy,1,504.99235185375454,849.3706715953031,10.86834919003567,-0.124938351987093,505.2734192162752,849.3595675826073,10.836838289099736,-0.08406086250806163,0.8868805170059204,0.939880907535553,0.8868805170059204,0.012552471813418896,0.8868811130523682,1994.6500956084442,41237.31507255961,2,2,0.8868805170059204,0,0.6329581749960198
test_A_00000290,A,3,dram_compact,1,581.9316503208713,579.132209015645,9.3261552027037,-3.187645282131669,582.1538064032793,579.0806390494108,9.358363744538662,-3.247688092015815,0.8223984241485596,0.9134752750396729,0.8223984241485596,0.08085711254366232,0.8223980069160461,1139.8755428747056,12706.899485508198,3,3,0.29669123888015747,0,0.9469810860027792
test_A_00000295,A,4,finfet_7nm,1,512.7968167155674,157.24216216468375,9.044047908240849,0.0522003595689124,512.0918374732137,157.2545210123062,9.062896731659787,0.0888486129907747,0.5392237305641174,0.5392237305641174,0.8658531904220581,0.02689140699846231,0.8693341612815857,1909.7668674835168,33053.736208042865,2,2,0.8658531904220581,0,0.6464985069978866
test_A_00000300,A,1,dram_wide,1,593.404582710515,101.66477578141814,10.478200941757327,-0.3613187222149783,593.4549652896821,101.65485794842243,10.546767523185851,-0.2875690271737749,0.8811648488044739,0.9659247398376465,0.8811648488044739,0.0076598244747101115,0.8811644911766052,4312.740364812493,34211.690879193295,3,3,0.8811648488044739,0,0.9359202649939107
test_A_00000305,A,2,dram_dense,1,929.3469193670312,190.03701287702611,9.623656917105343,-3.4997927792822248,929.633799046278,189.9963030796498,9.666556015112137,-3.6987146451739434,0.8612614870071411,0.9759225845336914,0.8612614870071411,0.025696905562018667,0.8612620830535889,2659.9424554271986,26504.03281775023,3,3,0.8612614870071411,0,0.8732447669972316
test_A_00000310,A,3,finfet_28nm,1,879.9448849031403,841.1941773236344,10.836195147980307,-3.84662717864634,880.1508571356535,841.0210299771279,10.785345063532304,-3.625750524836993,0.8814667463302612,0.92628014087677,0.8814667463302612,0.22225353308106185,0.8814665079116821,855.9998032939976,19564.985413460523,3,3,0.8814667463302612,0,0.8521818119988893
test_A_00000315,A,4,finfet_45nm,1,412.0400285786076,166.3416948678016,11.572241029351256,-1.911541998044166,411.22787633538246,166.36309590935707,11.634508785637928,-1.8978749418184582,0.6976787447929382,0.9185690879821777,0.6976787447929382,0.03402693927311292,0.6976799964904785,1033.833728242355,29143.013036875123,3,3,0.20093631744384766,0,0.9970828009973047
test_A_00000320,A,1,dram_loose,1,927.3893446992312,241.1767625358285,9.586364911194822,0.9037566879278556,927.4275104105473,241.19446581602097,9.660149349794311,0.9614101886771537,0.8442835807800293,0.9113820195198059,0.8442835807800293,0.021705905312288654,0.8574551343917847,2067.5568156089366,30771.932563362116,3,3,0.8442835807800293,0,0.9086749760026578
test_A_00000325,A,2,dram_1x,1,116.4257464324162,869.0171274471013,8.362027544147868,-3.2720274121224837,116.76903203129768,869.1257269531488,8.224343823574833,-3.204543371337427,0.9034186601638794,0.9658892154693604,0.9034186601638794,0.03391874769977436,0.9034188389778137,1470.7216831827045,18828.622998764236,3,3,0.9034186601638794,0,0.932759219998843
test_A_00000330,A,3,dram_compact,1,634.1548180744192,230.96937861353732,10.192487079598866,-2.441441059843359,635.739284157753,230.95395880565047,10.217633278840285,-1.7688290626591514,0.8865491151809692,0.9458332061767578,0.8865491151809692,0.04205369910781445,0.8865506649017334,1971.17273909863,31299.317692726938,3,3,0.8865491151809692,0,0.9112895040016156
test_A_00000335,A,4,dram_wide,1,520.0785440006596,252.06494771430752,11.609441006691531,4.193966345325288,520.1604644656181,252.1156316548586,11.616892629412604,4.144174158341044,0.9218757748603821,0.9615951776504517,0.9218757748603821,0.015957307362475043,0.9218761324882507,3825.0624387232638,37978.231317451864,2,2,0.9218757748603821,0,0.6344002019977779
test_A_00000340,A,1,finfet_45nm,1,761.1371203089817,868.1726815918687,11.608182070241153,2.726172264078661,760.219030559063,868.3684895932674,11.67243204245933,1.8527921735090989,0.706684947013855,0.953782856464386,0.706684947013855,0.09025404827363086,0.7619994282722473,1397.7766560421858,42690.341736185364,2,2,0.706684947013855,0,0.6510557099973084
test_A_00000345,A,2,finfet_45nm,1,358.8449702415128,838.038653272749,11.821917805018863,-3.5432129687625435,358.61354836821556,837.9897257387638,11.808064866677858,-3.601742544314743,0.8694235682487488,0.9296600222587585,0.8694235682487488,0.05186186130543312,0.9039865136146545,2766.258073290227,24091.723208358737,3,3,0.7743786722421646,0,0.9164633689943003
test_A_00000350,A,3,finfet_28nm,1,302.27580906671267,791.4602948145621,10.163856966344053,-4.138400235450624,302.477683654055,791.4324207231402,10.205620693224724,-4.0954135218425725,0.8521339297294617,0.9504075646400452,0.8521339297294617,0.018974823242967332,0.8521344065666199,2669.496842614635,25538.57293450147,3,3,0.700749933719635,0,0.8590164809938869
test_A_00000355,A,4,dram_compact,1,804.974937727002,231.87461808067457,8.422513443589164,3.431990551437872,805.3306172192097,231.9142008125782,8.440162654459469,3.383738762488433,0.7163189053535461,0.7163189053535461,0.8699168562889099,0.03401625277909827,0.8699160218238831,1136.2983300339984,18101.22313117397,2,2,0.8699168562889099,0,0.5874716749967774
test_A_00000360,A,1,finfet_10nm,1,848.7146324994962,113.00805881834616,8.085071487074867,0.8842456136840191,847.6717503964901,112.85316601395607,8.06617466442827,0.6997383138275431,0.9175405502319336,0.966677725315094,0.9175405502319336,0.0074714476336127135,0.9175410866737366,3853.4395183731244,22255.146749419353,3,3,0.9175405502319336,0,0.8716975639981683
test_A_00000365,A,2,finfet_45nm,1,864.4079151710428,303.0341366751359,10.820860826746078,-1.434175872387887,865.0594592131674,303.00414242222905,10.791097569232859,-1.3027346441664565,0.7996618151664734,0.8144205808639526,0.7996618151664734,0.10570070281058365,0.8077943325042725,774.682013768692,30795.16253652909,2,2,0.7996618151664734,0,0.5812545259977924
test_A_00000370,A,3,finfet_45nm,1,555.480620226498,120.99598559652144,8.56541521521145,1.1240024879879833,555.6170224547386,121.02480098232627,8.567269666515545,1.0262738971819068,0.86353999376297,0.9626021385192871,0.86353999376297,0.011889189586065052,0.863540768623352,2771.7003099919175,17173.462594376448,3,3,0.86353999376297,0,1.012269484999706
test_A_00000375,A,4,finfet_45nm,1,833.1201966411976,160.62806724672646,9.604752214711109,-4.68723056194283,832.6683532297611,160.65355041623116,9.597472818011425,-4.7181561783225385,0.7982484102249146,0.9000104069709778,0.7982484102249146,0.05060763252492488,0.798247754573822,1115.3526717988168,15862.020015324262,3,3,0.4918329119682312,0,0.9022658129979391
test_A_00000380,A,1,finfet_28nm,1,454.1828089817068,655.2345602255757,9.837433419369027,2.205451220350847,454.74919705092907,655.2373990118504,9.827541316060765,2.059857378669583,0.890938937664032,0.9144878387451172,0.890938937664032,0.01969810815470169,0.8975182771682739,1962.495193739305,34386.94032340321,2,2,0.87376793846488,0,0.6672042360005435
test_A_00000385,A,2,dram_1x,1,845.5429817133522,806.4284009309819,9.47550092919102,-0.3540695673638039,846.610053434968,806.4314629137516,9.432826166232902,-0.29045606783645994,0.8689238429069519,0.9119895100593567,0.8689238429069519,0.04308437242351548,0.8689237833023071,1242.8147331146693,21152.656576876594,2,2,0.8689238429069519,0,0.7036873979959637
test_A_00000390,A,3,dram_dense,1,324.78997091153246,480.2375570125294,10.314901672247402,3.217558555035607,324.65701737999916,480.18021634221077,10.301657137866954,3.2315850200095335,0.649876594543457,0.649876594543457,0.8632112145423889,0.04521319642909553,0.8795316219329834,1361.1278697595396,23997.62917562849,1,1,inf,0,0.38349080300395144
test_A_00000395,A,4,dram_compact,1,558.375104095319,230.499809741805,8.993046665336168,-1.6954551846645949,558.8410188257694,230.48296193778515,8.978180564217944,-1.6955112735006868,0.5601872205734253,0.5601872205734253,0.9039775133132935,0.15021751882398482,0.9066470265388489,619.1914260995984,28637.55614365432,2,2,0.8326695188879967,0,0.6515517750012805
