score,zncc,peak_ratio,pose_peak,psr,apce,found,err
0.4119596779346466,0.33919474482536316,0.6753089562646454,0.7066882252693176,181.9241087597896,18551.799592550335,1,884.964676109773
0.07245972752571106,0.30953457951545715,0.8128134838947167,0.704777181148529,54.36357780053589,1784.015708792399,1,839.1431802534514
0.10560932755470276,0.12783287465572357,0.2452551718406473,0.7686333060264587,127.46670755167531,7308.163968431853,1,396.0656527595951
0.15699872374534607,0.3496381640434265,0.38413797410517797,0.7224281430244446,161.57453139755933,13977.15366124217,1,913.6134294759225
0.023504264652729034,0.36628055572509766,0.7233587050894715,0.8203507661819458,31.1915218176175,507.9221667619496,1,612.7035994334358
0.015265951864421368,0.44956353306770325,0.5396018019129326,0.6014131307601929,28.16846589227229,395.16862153606695,0,
0.012838456779718399,0.5215882062911987,0.9335581059902847,0.667223334312439,24.872048824443436,343.52032656618843,0,
0.021191837266087532,0.28941628336906433,0.4934291418134087,0.6356275081634521,44.007932811971045,1045.360902541688,1,804.5249187366284
0.01834332011640072,0.5109091997146606,0.8003176281060257,0.8343467116355896,37.320855847584134,886.1525869128996,0,
0.05838041007518768,0.24035994708538055,0.9769859333311722,0.8084986805915833,72.57203447018672,2757.656865729471,1,273.1363376929587
0.31643152236938477,0.35967227816581726,1.0,0.6978791356086731,77.18017526400907,4655.122623982995,1,989.5542804960579
0.07346181571483612,0.25107136368751526,0.8871465752416003,0.6584044098854065,63.83642008146296,2382.4026169347007,1,103.09923171264639
0.13866837322711945,0.0,0.5331111726492839,0.8965993523597717,42.474886976602676,1180.8826962481114,1,921.366392611436
0.21080264449119568,0.357501357793808,0.5864722339288964,0.7981641292572021,72.62366066759826,3377.1983913755707,1,806.6188696218057
0.20314806699752808,0.0,0.5484248336173982,0.761527419090271,134.10346054311745,8647.813279338416,1,789.1133912607389
0.011055908165872097,0.8169443607330322,0.5814944347201557,0.9066184759140015,24.71534182537977,312.87671192086196,0,
0.14859335124492645,0.3766040503978729,0.7915762754475537,0.7723382711410522,37.37875873179877,948.6304039336784,1,90.5482898563885
0.2675887644290924,0.0,0.7976577353582983,0.6993035078048706,138.48591896455625,8838.290633215205,0,
0.08242445439100266,0.3445603847503662,0.40255439321410097,0.670814037322998,98.76771122892201,4592.2323721919665,0,
0.18021240830421448,0.5689277648925781,1.0,0.6960456967353821,122.12232267611749,9330.32470796573,1,866.6175190006448
0.18832014501094818,0.37508177757263184,0.996589874418725,0.7101600766181946,51.47242403629141,1908.402829562225,1,644.6938096167894
0.014638053253293037,0.38011953234672546,0.8811121241368692,0.6169358491897583,25.350797081148443,360.4958328743034,1,660.9896043664788
0.07650192081928253,0.7056883573532104,0.2338954143947836,0.8483422994613647,135.6116613410129,6519.468308446406,0,
0.008127586916089058,0.0,0.9481489481409843,0.52498459815979,14.861493371667068,126.29263239920975,1,858.8203467009838
0.013214643113315105,0.22897417843341827,0.8748598485529224,0.6919576525688171,21.920390571485097,319.4110156594777,0,
0.3014940023422241,0.2741988003253937,0.808155224258288,0.6160987019538879,130.8791648372178,11246.746468134286,0,
0.34166502952575684,0.6956638693809509,0.19665605873359351,0.7649794816970825,448.7463304824281,35975.802868609186,1,862.3080112747803
0.010325735434889793,0.3034485876560211,0.7321732751736376,0.4869866967201233,21.844978905129906,297.69731454289877,0,
0.01105235330760479,0.6410182118415833,0.8197835511040606,0.8413989543914795,19.137206730340562,196.57188668881562,1,1045.8825555900107
0.011145312339067459,0.5742049813270569,0.7954871269675048,0.7746952176094055,26.04999030725045,447.6103167294187,0,
0.263767808675766,0.29981130361557007,0.44888543450095186,0.6888198852539062,169.94806631645852,10918.16362774371,0,
0.275875061750412,0.4505041837692261,0.8648182083047643,0.8532206416130066,124.10953118675802,7464.825276252467,0,
0.043216779828071594,0.5336718559265137,0.8691654176273667,0.6715587377548218,78.97462625851091,3931.035222796871,0,
0.006720149423927069,0.5086883306503296,0.9851643751258973,0.8521930575370789,9.921439489742683,56.374841027638645,0,
0.04913704842329025,0.5282663106918335,0.1598870814425882,0.7966004014015198,80.11851454077713,2149.4788829407416,0,
0.03786497190594673,0.36954715847969055,0.9963745662392328,0.7868344187736511,49.27635454179415,996.1411461533202,1,406.55869581701415
0.01583617366850376,0.8961719274520874,0.9284949589983793,0.9505681991577148,22.262751144939493,239.83156035860287,0,
0.015511974692344666,0.7198142409324646,0.8498015953067798,0.8417410850524902,25.902135902935573,385.81431208672257,0,
0.035585712641477585,0.5173521637916565,0.9149564191114191,0.7168745994567871,27.090379442582957,381.45691788529484,1,746.2778755480468
0.18737401068210602,0.0,0.388488385621741,0.5727096796035767,161.89287369303486,12239.557227183002,0,
0.496001660823822,0.5336135029792786,0.8918667210957797,0.701920211315155,144.0995783010046,12517.31987529377,0,
0.010330346412956715,0.7020843029022217,0.6722174515703708,0.7383958101272583,15.313464666056012,111.53306211040166,0,
0.3770200312137604,0.1473650485277176,0.13264632024506484,0.6588659286499023,594.9526649925483,44673.61674475762,0,
0.2273220717906952,0.39867523312568665,0.9875147866391056,0.7062603831291199,44.11320422901655,1566.9657291162143,1,719.1708220044399
0.08295316994190216,0.36844944953918457,0.8180031482552296,0.77423095703125,37.22125124629264,664.6278663872822,1,53.87960773518241
0.3647111654281616,0.41904449462890625,0.46749505379943057,0.5291889905929565,177.16988947884207,15193.303521204183,1,798.5600975723389
0.1201423779129982,0.37170305848121643,0.9754934454606776,0.728768527507782,105.26388843904769,6502.615697871159,1,714.7565670319518
0.018273377791047096,0.0,1.0,0.6242451071739197,32.196703853260715,676.0393769954666,0,
0.11132562160491943,0.43376877903938293,0.3454261621301534,0.701835572719574,190.38073949960148,12882.011138233089,0,
0.08928947895765305,0.4123004376888275,0.17242343292615103,0.6459308862686157,140.73505342341306,7220.303700646603,0,
0.049258578568696976,0.31419605016708374,0.6292012727459321,0.6518808603286743,83.31524733622919,3829.5773654592003,0,
0.2586384117603302,0.5217456221580505,0.6410205030497905,0.6559568047523499,192.8908507096336,17005.074606416874,1,520.344099972993
0.08845974504947662,0.6086750030517578,0.15692392637127378,0.9399423599243164,180.92366588927982,11708.071609357616,0,
0.013200093992054462,0.3434383273124695,0.9148072391188256,0.585098922252655,13.718424846638436,87.14749525739249,1,249.36681520566856
0.014074250124394894,0.691522479057312,0.6296291762282582,0.7865064144134521,27.53823159937075,274.8525380706906,0,
0.463763564825058,0.0,0.8909254695118146,0.8849042057991028,140.15837318350592,13143.125014127261,1,336.3939777095234
0.130324125289917,0.30483976006507874,0.8611357956821845,0.8948588371276855,38.12865545255205,1146.5517278813745,1,733.2592183740744
0.04531073942780495,0.42331767082214355,0.973552679275334,0.8930332660675049,55.32102663069154,1737.508676376259,0,
0.011353794485330582,0.3803159296512604,0.6410738079527889,0.5447338819503784,21.05172645279404,259.4178884049711,0,
0.05774538964033127,0.2591803967952728,0.6721575055916073,0.658011257648468,61.412671411460934,1742.9589885574778,1,318.0572172009048
0.0058316863141953945,0.40080010890960693,0.9266476947927532,0.7879215478897095,10.994878168508993,64.29750351248342,0,
0.05886932089924812,0.0,0.8660346867951522,0.759634792804718,56.28654523196191,1753.1270711659774,0,
0.15875819325447083,0.3488527834415436,0.6419415581746039,0.8504180312156677,68.7314988625517,3836.039140821693,1,890.6447972154635
0.13445280492305756,0.47060635685920715,0.7442016629770115,0.8520882725715637,38.39691104852308,1025.4524613720844,1,811.3676706888886
0.037444185465574265,0.8240291476249695,0.7346907334907451,0.8863927125930786,56.588308582149345,1724.6445434142718,1,444.52984268413354
0.47547999024391174,0.29811298847198486,0.7594733535655012,0.6849089860916138,109.89046991720824,7866.208533695683,0,
0.4179225265979767,0.48424839973449707,0.5835051147199207,0.6766452193260193,191.16415662576955,21777.291772096505,0,
0.006625358480960131,0.48465925455093384,0.8070257844316453,0.739923894405365,13.691158225837652,107.22267237435086,0,
0.021297357976436615,0.5099430084228516,0.7226509218351133,0.6705634593963623,47.03150871290272,1354.995190958038,0,
0.01950172148644924,0.2690843939781189,0.6409670592107456,0.47616541385650635,24.802842189031953,308.56501892699254,0,
0.19565801322460175,0.5764129161834717,0.8988867578693606,0.7545506358146667,61.46918135070104,2764.246321685434,0,
0.07918066531419754,0.4880167543888092,0.6696807013611639,0.7426408529281616,93.63676445479318,4454.655337609171,0,
0.054468199610710144,0.40986326336860657,1.0,0.8778911232948303,75.34556731052692,3715.800238282186,1,937.3566165109854
0.09952946752309799,0.0,0.5805128509167004,0.9476236701011658,72.20277851144317,3700.0174677694627,0,
0.063383087515831,0.3949025869369507,0.8446114167238932,0.7425733804702759,57.090234574659284,1700.6174406901885,1,244.8029531733804
0.35008540749549866,0.4329153597354889,0.7573319024898193,0.5705246925354004,143.54616482865893,11610.264253630754,1,456.7095442617501
0.2319580763578415,0.6273164749145508,0.5207160364124289,0.7406893372535706,157.29235644223465,13458.258127425197,1,785.0122160948299
0.21810241043567657,0.36484622955322266,0.9082265320407293,0.7666385173797607,69.75472647707258,3892.8405510054604,0,
0.18906065821647644,0.0,0.5899606199605506,0.7916985154151917,101.0482056589701,5376.658856073185,0,
0.6004055142402649,0.12867163121700287,0.9032621727520127,0.7095350623130798,226.71482078093257,23957.962196902812,0,
0.07669911533594131,0.38754284381866455,0.44634670117610764,0.6944104433059692,96.95867989293497,3951.766213185866,0,
0.05145521089434624,0.6033846139907837,0.6661588863284686,0.9281182885169983,63.096260435388956,2124.6772986614037,0,
0.31080880761146545,0.18950465321540833,0.7118323661117308,0.6659643054008484,61.70515720251545,3073.7574112628363,1,431.25479216040463
0.300712525844574,0.27789536118507385,0.8750678626212781,0.7513715028762817,137.23863699083677,9370.193784690644,1,824.6720949684913
0.18609662353992462,0.4141375422477722,0.6087425361724044,0.8001288175582886,98.14966759590654,6612.544199152552,1,1022.3482568153755
0.33550330996513367,0.40261539816856384,0.2665519621682126,0.6637804508209229,305.3182283580077,28285.866120946903,1,204.16412998525234
0.02974441647529602,0.24295024573802948,0.9379984685243428,0.49481621384620667,44.41010882568624,1009.5443456375285,0,
0.08156228810548782,0.30344656109809875,0.5877159303761131,0.7851972579956055,47.882329855153124,1567.026340054213,0,
0.03166425600647926,0.3939521908760071,0.48824550057536587,0.7253584265708923,69.56372892155584,2367.7150876504893,1,907.3516984647591
0.3314620852470398,0.10750418901443481,0.6441658719970164,0.7502249479293823,140.01295129268263,11224.437820471809,0,
0.011817273683845997,0.7518874406814575,0.813918382977107,0.8755660057067871,23.64690823094724,325.83979840858507,0,
0.061871111392974854,0.4645622670650482,0.8979074444257122,0.8049448728561401,32.4970575879677,871.4176535412112,0,
0.08566273003816605,0.24758055806159973,0.3868875091248439,0.7385537624359131,128.46970865129953,7404.51763122935,1,694.3894927147293
0.049333568662405014,0.4564976394176483,1.0,0.7702675461769104,55.523270739878626,2001.3693837305937,0,
0.1872587352991104,0.46494579315185547,0.22490009525953508,0.8672795295715332,158.3573582470165,12372.022509066355,0,
0.06660681217908859,0.48029640316963196,0.8453013848720583,0.7785565853118896,53.20355246271533,1844.7593891979327,0,
0.08743404597043991,0.40157732367515564,0.9287889366000526,0.6912204623222351,78.74364501358511,4281.949773416506,1,490.4411829979639
0.10550645738840103,0.698481559753418,0.36641990159197513,0.8005539774894714,85.83365760254121,3891.5077647748185,1,268.89832141700896
0.051833584904670715,0.0,0.2214474055287735,0.5358384251594543,78.1606762464662,2931.5552979103636,0,
0.1023421511054039,0.321982204914093,0.4288848512000941,0.642180860042572,109.09430065506793,7053.407364158527,0,
0.40590307116508484,0.5260164141654968,0.1909130844127691,0.7069607973098755,594.0432361695813,54682.59017019733,0,
0.09326053410768509,0.29709023237228394,0.8635891668251817,0.6976796984672546,66.55618737635147,2668.9341974497297,1,782.9191591201799
0.057048458606004715,0.2823794484138489,0.5652131808445817,0.5241427421569824,69.69738886662259,2539.0944087550074,1,721.0626319173673
0.2901364862918854,0.2802269458770752,0.9734165077529194,0.6912306547164917,107.89850033165463,7449.646066785951,1,470.109349927634
0.4218060076236725,0.5314595103263855,0.5156251181248177,0.7655155658721924,202.77868337542563,16942.553183341086,1,1091.4818800413552
0.033195964992046356,0.13070060312747955,0.9446621659989133,0.6577981114387512,12.772640841291782,106.20957976880857,1,886.9999899539989
0.11109554767608643,0.0,0.9553600457970871,0.6071266531944275,67.8519540296867,3192.8098065120125,1,774.49354883782
0.19858643412590027,0.6709424257278442,0.4075839785816817,0.7986526489257812,147.98686940650268,10374.610890581158,1,1035.8343566727056
0.04542974382638931,0.371846079826355,0.3497966453994004,0.6155447363853455,66.55051020542838,1543.0752361268665,0,
0.04626717045903206,0.0,0.9106506097667513,0.5860524773597717,59.98875403731666,2073.158490384909,1,867.6679729520026
0.3950251042842865,0.26260656118392944,0.5730110118995752,0.7992374300956726,132.76765517962886,8988.134738405432,1,663.3997349062429
0.18148763477802277,0.4010242521762848,0.38328077613490746,0.6930336356163025,193.92894714760047,17837.737366262267,0,
0.018879281356930733,0.38269051909446716,1.0,0.8013943433761597,19.635637034137304,199.20067680345343,0,
0.022581033408641815,0.0,0.883851985053328,0.8296788334846497,35.19373521660736,586.5456017144494,1,188.66924374646123
0.005102667026221752,0.5197972655296326,0.9232091494953318,0.7612855434417725,11.734095204064259,88.18603789579264,0,
0.029367569833993912,0.876681387424469,0.8244131865132064,0.9231728911399841,42.421427160611664,1063.8509875506102,0,
0.2344927042722702,0.0,0.8103555044727433,0.9362398386001587,156.03109445648246,14607.760657562021,0,
0.17678210139274597,0.40694427490234375,0.9016398500090107,0.6949583292007446,62.94167781496006,2884.602024631509,1,578.2524240989425
0.12034369260072708,0.6549292802810669,0.8369304054535537,0.7622366547584534,48.34620484265198,1586.6874095587557,1,361.9984852943922
0.06358695030212402,0.41354089975357056,0.8778882197613075,0.6883187890052795,39.301638518943406,1012.1110141620676,1,481.68104107928394
0.1322285681962967,0.3559112548828125,0.4723110990004292,0.6594402194023132,142.1939276288867,10354.606895284978,1,587.3300836454371
0.039781998842954636,0.3080464005470276,0.7099467838397947,0.6975826025009155,48.83100731121791,1153.807830078378,1,823.902351312806
0.15654979646205902,0.25169801712036133,0.16938941996190895,0.8063564300537109,161.42626017100253,10822.016094756722,1,335.02577185634664
0.20380403101444244,0.2932068407535553,0.780418331224327,0.5571678876876831,189.755979633199,11759.048371070816,1,797.7251227472167
0.07091246545314789,0.0,0.7831903367511723,0.7378401160240173,77.87349294314595,3813.2752051343437,1,336.8491062565709
0.022354362532496452,0.6227819919586182,0.608641845076998,0.7360227704048157,30.600249153273257,592.5768289217995,0,
0.10922209173440933,0.0,0.49886596040080655,0.7869864106178284,182.77551924331974,15246.89806372953,0,
0.008240165188908577,0.48304006457328796,0.7507295590660288,0.7644468545913696,17.977395608313756,170.38909620474388,0,
0.42835989594459534,0.0,0.6130691105003676,0.7207657694816589,201.02405468622445,18407.553125852803,1,369.2527109287687
0.06650912761688232,0.5186159610748291,0.6471515690449688,0.698030412197113,86.77127369836806,3704.756468602286,1,124.50571471785345
0.10651332885026932,0.0,0.42147867893184215,0.8009505271911621,99.82751300757069,6185.106828736758,0,
0.08713402599096298,0.7788046598434448,0.23284190389836418,0.9565244913101196,123.00462721416407,5195.2873907867925,1,641.9110020159054
0.011171107180416584,0.4472237229347229,0.8519065418301217,0.697019100189209,18.589387321813323,174.4054506884591,0,
0.1335473656654358,0.0,0.7376108152764073,0.7836894989013672,73.22361325316136,2964.3272681227754,1,500.94427021975395
0.022950800135731697,0.5351812839508057,0.6425551938515862,0.6728067994117737,32.1255606628812,454.95471288076874,1,230.32541093648908
0.35530051589012146,0.0,0.40496545561041536,0.7783958315849304,267.81040220936734,22493.48955995543,1,967.4762867628166
0.22420306503772736,0.2861311435699463,0.459848831713757,0.5202091932296753,136.35473340339408,9513.721692041476,1,1134.6306836829488
0.2204180359840393,0.23839707672595978,0.6662067560284597,0.7394225001335144,101.01799620280967,6428.970410999893,0,
0.04287654161453247,0.8153749108314514,0.48693545309717534,0.8969950675964355,65.21484909843328,2201.168022547215,1,250.84061519109542
0.023712296038866043,0.5680919289588928,0.3275160045503526,0.6546253561973572,44.39914880837982,1079.9641234381372,0,
0.025302942842245102,0.0,0.5886461499185758,0.9546030163764954,49.79458295521333,1002.7379441573128,0,
0.2645602524280548,0.4864512085914612,0.7739033694187866,0.7910468578338623,81.12509810521615,4036.6994942121437,1,892.0099620666198
0.03049367107450962,0.4741530418395996,0.8835619823024201,0.7305101752281189,41.86896756357203,675.0497145725076,1,739.0915155127141
0.013719802722334862,0.478916198015213,0.8927001859820903,0.7098535895347595,28.067864629723772,418.65659933453685,0,
0.04339011758565903,0.47651907801628113,0.8220213255335118,0.633996844291687,43.55919513959032,953.4840765912593,1,371.4162548691743
0.4392850399017334,0.32248207926750183,0.37060239647868787,0.7047050595283508,151.48399185767852,14319.513119363717,0,
0.03901280090212822,0.18076573312282562,0.840083270159454,0.8006467223167419,46.26376009558666,1232.552344705782,0,
0.018229512497782707,0.7850831151008606,1.0,0.8481165170669556,26.943917326673443,455.4933270116039,1,1105.2019978512926
0.0057314662262797356,0.3252168595790863,0.9155973685899598,0.5625813603401184,13.076555120239496,104.66744874412596,0,
0.05797639116644859,0.0,0.9013440859005949,0.7709665894508362,31.850404673517787,673.8262015769089,0,
0.1277860850095749,0.2853401005268097,0.7497933375693933,0.6419907808303833,191.59583246964417,11092.305609902274,0,
0.051134802401065826,0.4455092251300812,0.9400395325968349,0.8887170553207397,93.50141941701139,3650.9262613380392,0,
0.3628760278224945,0.49728164076805115,0.2710618154468028,0.7733221650123596,219.04571008731668,16326.067187198672,1,674.106403061695
0.09291449189186096,0.32402634620666504,0.7820672208585002,0.6029226183891296,86.34660599799433,3769.0079479143665,1,675.4044766342056
0.5357170104980469,0.24931736290454865,0.33460806489657136,0.6873330473899841,313.82552099625815,26359.352650295445,0,
0.1153779998421669,0.5074739456176758,0.24638594082452325,0.8992020487785339,207.25824268886487,13807.504433950011,1,242.8181974938245
0.15034908056259155,0.0,0.24535281130683437,0.8103254437446594,290.2715925437217,25373.690219870896,1,771.542001322607
0.21547037363052368,0.3518768846988678,0.41914344647417023,0.611487090587616,193.25059348386137,19447.579192038487,0,
0.21517832577228546,0.29544273018836975,0.8832740677820441,0.7124319076538086,102.64144015899936,7789.851748475435,1,618.8481596116928
0.2546736001968384,0.4966563880443573,0.6392637092021605,0.9296624064445496,81.61631196609225,4972.731790831062,0,
0.04394957423210144,0.489646315574646,1.0,0.5732339024543762,59.440359386997294,2307.28114593424,0,
0.15982310473918915,0.24958716332912445,0.5679491218489836,0.6688045263290405,110.44264860481495,6592.285203058889,1,893.1144674946755
0.17949654161930084,0.0,0.49312922859726566,0.8458349108695984,183.57692915564033,17726.814099114254,0,
0.043007608503103256,0.46340855956077576,0.6044433378343625,0.718166708946228,47.38747070042584,949.1381426459959,0,
0.09697123616933823,0.2508492171764374,0.5728332797680016,0.5854203104972839,105.88962589287793,6943.724711702588,0,
0.07784344255924225,0.3860054016113281,0.23225880242764863,0.7050292491912842,108.95333408533365,5217.383237779171,1,1055.0099955898613
0.008350170217454433,0.4991470277309418,0.9032722996740884,0.6183957457542419,14.378729582354634,108.1644629558152,1,781.9658548831891
0.026830974966287613,0.55533766746521,0.4935021871227378,0.8263543844223022,45.95612942504833,1149.834937816587,0,
0.039851680397987366,0.35910946130752563,0.7851756337213455,0.553738534450531,39.33444961012472,651.8111184004453,1,1050.6596379745085
0.16648438572883606,0.41196686029434204,0.6660357618447595,0.6889805197715759,163.52322400696332,12260.127819338106,1,773.4903680899058
0.05869331955909729,0.5170590877532959,0.9420407063802001,0.9638782143592834,23.051119184748423,404.9969972741811,0,
